hash,rank_train,train_fitness,pass_2022,pass_2023,pass_2024,pass_2025H2,general_pass_count,survives_all4,2022_exp,2022_dd,2022_trades,2022_member,2023_exp,2023_dd,2023_trades,2023_member,2024_exp,2024_dd,2024_trades,2024_member,2025H2_exp,2025H2_dd,2025H2_trades,2025H2_member
cfaa1676bb9d280ad2fb7a6aed882d17a6c6c0118639418174f8d8bab39a28ec,98,22.92621953377867,True,False,False,False,1,False,2.8541282496712794,-1.2218824563205821,5,29.090909,0.0,0.0,0,13.686869,0.0,0.0,0,12.373737,0.06975807816694918,0.0,1,28.888889
a7b4f88024bf691748ff1a50ac52e6c43adc0ecf8a903f789322207092f9e8dd,90,14.305774991342513,False,True,False,False,1,False,1.4571378718987589,-15.032178650023202,7,4.343434,3.436710023966805,-14.803371634389446,9,47.979798,0.5909638426138825,-16.18336679161522,11,9.292929,1.0115990718804366,-13.285210656095954,14,9.69697
6d477b0007221a310fdbc1ae75cd2f5a291f30892e040994880e3a0e1d09ee90,18,14.848294284362241,False,False,False,True,0,False,5.599760573266867,-0.05557396957496863,4,45.151515,4.1603168802703365,0.0,4,76.919192,3.8126985187230824,0.0,4,48.636364,2.271973257527803,-6.590368998742662,9,42.424242
16dcfbd0eb912c663efd711b72278c23d8ee1e8a16e3bb2225c4b3783b613a86,29,12.5,False,False,False,True,0,False,8.311783710039322,0.0,4,87.121212,1.9516196549302827,0.0,3,45.808081,1.9807745197161997,-6.652545628504051,4,20.0,3.723940144332119,-14.654106427606688,11,67.323232
13a5776b49feeb0d68f7d900906d2e1a70dd80203a686fc1117c64d9c24c745c,37,14.81920292731261,False,False,False,True,0,False,5.10195790803231,-1.2218824563205821,4,38.282828,5.050475037904246,0.0,4,81.161616,3.7313564105315695,-6.942968030357269,4,33.939394,3.106699978426388,-7.1701679234525555,10,67.020202
9f6941371f047a5043a73dceef80ed0da7b427739f3b0b6ed5da165db0c6f2a1,76,-4.337779250899331,False,False,False,True,0,False,4.10677123242062,-0.055573969574970405,3,37.272727,5.963097217996117,0.0,4,83.989899,8.224925941665091,0.0,3,86.818182,0.5643152043310866,-6.878305414162536,7,12.525253
cf2d007acc14c1eb049c140013f74eb0147e1525392149f881306aeeb831efac,81,12.5,False,False,False,True,0,False,8.035933083798458,0.0,4,85.707071,1.4180077409648957,0.0,3,36.616162,6.409638283118303,-5.732757087061053,4,70.30303,2.38755395226684,-15.6895124709541,11,30.909091
02a43821c6984df3ead9b5ba41a29a0f2cef7dbc2e6e29b5374f0973ee5ec5a4,85,12.5,False,False,False,True,0,False,9.635054780625312,0.0,4,90.656566,-1.1523407341367142,-7.307150811546887,4,4.747475,9.385896049681067,0.0,4,89.646465,3.7617686202900327,-14.270530012385885,11,76.565657
b17ed0ec58b0deaab25b8e1293108219acd4764dcfcb9b94fcbb2a8f27fba2ee,88,-19.601863026809877,False,False,False,True,0,False,0.6085715283079551,-9.952642542519543,4,4.141414,5.914553201700433,0.0,2,83.282828,7.331118274648588,0.0,2,83.989899,2.7731069503897454,-8.935917218957137,12,60.20202
560fe803f47402b95fcec0b988f8d6768eede073d9249452848d8d31fc04c6ee,96,-22.913589023068848,False,False,False,True,0,False,0.04577800187870107,-7.155496978245369,2,3.131313,6.56026774444427,0.0,1,88.232323,6.235255337471873,0.0,4,69.848485,3.6587034062725823,-14.646390148905969,11,65.0
791c12f720ca74fab6827524076c3c1fae4a4428121fad39bf5d105e06b6682f,97,-17.734467016862443,False,False,False,True,0,False,0.42184432771251884,0.0,2,22.070707,8.157132121678487,0.0,2,89.646465,0.8992626250000135,0.0,2,29.545455,5.17873010796932,-8.773581453061476,7,90.0
c7eeb3adfa8f2baabca33ac41a9ceccf4314311e74cbb13f9de5aff80c280000,100,-16.7541952587176,False,False,False,True,0,False,1.0194075632901463,-8.447141933098763,3,6.161616,-0.6515058943664401,-7.756577775187798,3,7.474747,2.418681204794264,-5.105938882986598,4,24.343434,2.3343845972826647,-14.646390148905969,7,27.424242
ede4442a4a5c4203951ae72ebcde63e99c391711e15c3447475165098b0f32ee,94,-17.734467016862443,False,False,False,False,0,False,0.42184432771251895,0.0,2,22.777778,0.8992626250000073,0.0,1,31.666667,8.739154285956994,0.0,3,87.525253,6.026810385937155,-0.3408564234473417,4,95.959596
