base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.7857142857142857,stage3:BELFB:b031f5add884,1.0,0.0,baseline,14,11,11,0.7857142857142857,1.0,stress,14,stage3,BELFB
0.7857142857142857,stage3:BELFB:b031f5add884,0.35714285714285715,-38.57142857142857,filtered,5,2,11,0.4,0.18181818181818182,stress,14,stage3,BELFB
0.44,stage3:BELFB:b031f5add884,1.0,0.0,baseline,25,11,11,0.44,1.0,train,25,stage3,BELFB
0.44,stage3:BELFB:b031f5add884,0.36,33.77777777777778,filtered,9,7,11,0.7777777777777778,0.6363636363636364,train,25,stage3,BELFB
0.5909090909090909,stage3:BELFB:b031f5add884,1.0,0.0,baseline,22,13,13,0.5909090909090909,1.0,oos,22,stage3,BELFB
0.5909090909090909,stage3:BELFB:b031f5add884,0.18181818181818182,-9.090909090909093,filtered,4,2,13,0.5,0.15384615384615385,oos,22,stage3,BELFB
0.5,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,14,7,7,0.5,1.0,stress,14,stage3,BIDU
0.5,stage3:BIDU:926c6f7918c9,0.21428571428571427,-50.0,filtered,3,0,7,0.0,0.0,stress,14,stage3,BIDU
0.3157894736842105,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,19,6,6,0.3157894736842105,1.0,train,19,stage3,BIDU
0.3157894736842105,stage3:BIDU:926c6f7918c9,0.42105263157894735,30.92105263157895,filtered,8,5,6,0.625,0.8333333333333334,train,19,stage3,BIDU
0.1,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,10,1,1,0.1,1.0,oos,10,stage3,BIDU
0.1,stage3:BIDU:926c6f7918c9,0.5,10.0,filtered,5,1,1,0.2,1.0,oos,10,stage3,BIDU
0.4166666666666667,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,12,5,5,0.4166666666666667,1.0,stress,12,stage3,BMA
0.4166666666666667,stage3:BMA:0c978464f9dd,0.25,-41.66666666666667,filtered,3,0,5,0.0,0.0,stress,12,stage3,BMA
0.5789473684210527,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,19,11,11,0.5789473684210527,1.0,train,19,stage3,BMA
0.5789473684210527,stage3:BMA:0c978464f9dd,0.42105263157894735,29.605263157894733,filtered,8,7,11,0.875,0.6363636363636364,train,19,stage3,BMA
0.3,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,10,3,3,0.3,1.0,oos,10,stage3,BMA
0.3,stage3:BMA:0c978464f9dd,0.0,-30.0,filtered,0,0,3,0.0,0.0,oos,10,stage3,BMA
0.17647058823529413,stage3:BN:d264957fe5f6,1.0,0.0,baseline,17,3,3,0.17647058823529413,1.0,stress,17,stage3,BN
0.17647058823529413,stage3:BN:d264957fe5f6,0.35294117647058826,-0.9803921568627472,filtered,6,1,3,0.16666666666666666,0.3333333333333333,stress,17,stage3,BN
0.19230769230769232,stage3:BN:d264957fe5f6,1.0,0.0,baseline,26,5,5,0.19230769230769232,1.0,train,26,stage3,BN
0.19230769230769232,stage3:BN:d264957fe5f6,0.38461538461538464,20.76923076923077,filtered,10,4,5,0.4,0.8,train,26,stage3,BN
0.21428571428571427,stage3:BN:d264957fe5f6,1.0,0.0,baseline,14,3,3,0.21428571428571427,1.0,oos,14,stage3,BN
0.21428571428571427,stage3:BN:d264957fe5f6,0.5,-21.428571428571427,filtered,7,0,3,0.0,0.0,oos,14,stage3,BN
0.7142857142857143,stage3:BTU:ecfcb41f1be2,1.0,0.0,baseline,14,10,10,0.7142857142857143,1.0,stress,14,stage3,BTU
0.7142857142857143,stage3:BTU:ecfcb41f1be2,0.42857142857142855,-21.42857142857143,filtered,6,3,10,0.5,0.3,stress,14,stage3,BTU
0.29411764705882354,stage3:BTU:ecfcb41f1be2,1.0,0.0,baseline,17,5,5,0.29411764705882354,1.0,train,17,stage3,BTU
0.29411764705882354,stage3:BTU:ecfcb41f1be2,0.5294117647058824,26.143790849673206,filtered,9,5,5,0.5555555555555556,1.0,train,17,stage3,BTU
0.6,stage3:BTU:ecfcb41f1be2,1.0,0.0,baseline,10,6,6,0.6,1.0,oos,10,stage3,BTU
0.6,stage3:BTU:ecfcb41f1be2,0.2,40.0,filtered,2,2,6,1.0,0.3333333333333333,oos,10,stage3,BTU
0.17647058823529413,stage3:BWXT:f195725cb792,1.0,0.0,baseline,17,3,3,0.17647058823529413,1.0,stress,17,stage3,BWXT
0.17647058823529413,stage3:BWXT:f195725cb792,0.29411764705882354,22.35294117647059,filtered,5,2,3,0.4,0.6666666666666666,stress,17,stage3,BWXT
0.25,stage3:BWXT:f195725cb792,1.0,0.0,baseline,24,6,6,0.25,1.0,train,24,stage3,BWXT
0.25,stage3:BWXT:f195725cb792,0.375,30.555555555555557,filtered,9,5,6,0.5555555555555556,0.8333333333333334,train,24,stage3,BWXT
0.42857142857142855,stage3:BWXT:f195725cb792,1.0,0.0,baseline,14,6,6,0.42857142857142855,1.0,oos,14,stage3,BWXT
0.42857142857142855,stage3:BWXT:f195725cb792,0.42857142857142855,7.142857142857145,filtered,6,3,6,0.5,0.5,oos,14,stage3,BWXT
0.35,stage3:C:8d6430f3dfbc,1.0,0.0,baseline,20,7,7,0.35,1.0,stress,20,stage3,C
0.35,stage3:C:8d6430f3dfbc,0.1,15.000000000000002,filtered,2,1,7,0.5,0.14285714285714285,stress,20,stage3,C
0.16129032258064516,stage3:C:8d6430f3dfbc,1.0,0.0,baseline,31,5,5,0.16129032258064516,1.0,train,31,stage3,C
0.16129032258064516,stage3:C:8d6430f3dfbc,0.2903225806451613,28.31541218637993,filtered,9,4,5,0.4444444444444444,0.8,train,31,stage3,C
0.14285714285714285,stage3:C:8d6430f3dfbc,1.0,0.0,baseline,14,2,2,0.14285714285714285,1.0,oos,14,stage3,C
0.14285714285714285,stage3:C:8d6430f3dfbc,0.35714285714285715,-14.285714285714285,filtered,5,0,2,0.0,0.0,oos,14,stage3,C
0.6153846153846154,stage3:CAPR:a51d615a0ff1,1.0,0.0,baseline,26,16,16,0.6153846153846154,1.0,stress,26,stage3,CAPR
0.6153846153846154,stage3:CAPR:a51d615a0ff1,0.19230769230769232,-1.538461538461544,filtered,5,3,16,0.6,0.1875,stress,26,stage3,CAPR
0.5434782608695652,stage3:CAPR:a51d615a0ff1,1.0,0.0,baseline,46,25,25,0.5434782608695652,1.0,train,46,stage3,CAPR
0.5434782608695652,stage3:CAPR:a51d615a0ff1,0.17391304347826086,45.652173913043484,filtered,8,8,25,1.0,0.32,train,46,stage3,CAPR
0.5909090909090909,stage3:CAPR:a51d615a0ff1,1.0,0.0,baseline,22,13,13,0.5909090909090909,1.0,oos,22,stage3,CAPR
0.5909090909090909,stage3:CAPR:a51d615a0ff1,0.13636363636363635,40.90909090909091,filtered,3,3,13,1.0,0.23076923076923078,oos,22,stage3,CAPR
0.23529411764705882,stage3:CBRE:30fdb7f6db1e,1.0,0.0,baseline,17,4,4,0.23529411764705882,1.0,stress,17,stage3,CBRE
0.23529411764705882,stage3:CBRE:30fdb7f6db1e,0.058823529411764705,-23.52941176470588,filtered,1,0,4,0.0,0.0,stress,17,stage3,CBRE
0.16666666666666666,stage3:CBRE:30fdb7f6db1e,1.0,0.0,baseline,24,4,4,0.16666666666666666,1.0,train,24,stage3,CBRE
0.16666666666666666,stage3:CBRE:30fdb7f6db1e,0.4583333333333333,19.6969696969697,filtered,11,4,4,0.36363636363636365,1.0,train,24,stage3,CBRE
0.06666666666666667,stage3:CBRE:30fdb7f6db1e,1.0,0.0,baseline,15,1,1,0.06666666666666667,1.0,oos,15,stage3,CBRE
0.06666666666666667,stage3:CBRE:30fdb7f6db1e,0.26666666666666666,-6.666666666666667,filtered,4,0,1,0.0,0.0,oos,15,stage3,CBRE
0.45454545454545453,stage3:CBRL:677767a0b6a9,1.0,0.0,baseline,22,10,10,0.45454545454545453,1.0,stress,22,stage3,CBRL
0.45454545454545453,stage3:CBRL:677767a0b6a9,0.5,0.0,filtered,11,5,10,0.45454545454545453,0.5,stress,22,stage3,CBRL
0.45161290322580644,stage3:CBRL:677767a0b6a9,1.0,0.0,baseline,31,14,14,0.45161290322580644,1.0,train,31,stage3,CBRL
0.45161290322580644,stage3:CBRL:677767a0b6a9,0.2903225806451613,32.61648745519714,filtered,9,7,14,0.7777777777777778,0.5,train,31,stage3,CBRL
0.4,stage3:CBRL:677767a0b6a9,1.0,0.0,baseline,15,6,6,0.4,1.0,oos,15,stage3,CBRL
0.4,stage3:CBRL:677767a0b6a9,0.4,9.999999999999998,filtered,6,3,6,0.5,0.5,oos,15,stage3,CBRL
0.47619047619047616,stage3:CC:520ee91feeea,1.0,0.0,baseline,21,10,10,0.47619047619047616,1.0,stress,21,stage3,CC
0.47619047619047616,stage3:CC:520ee91feeea,0.23809523809523808,12.380952380952381,filtered,5,3,10,0.6,0.3,stress,21,stage3,CC
0.4444444444444444,stage3:CC:520ee91feeea,1.0,0.0,baseline,27,12,12,0.4444444444444444,1.0,train,27,stage3,CC
0.4444444444444444,stage3:CC:520ee91feeea,0.37037037037037035,35.555555555555564,filtered,10,8,12,0.8,0.6666666666666666,train,27,stage3,CC
0.7647058823529411,stage3:CC:520ee91feeea,1.0,0.0,baseline,17,13,13,0.7647058823529411,1.0,oos,17,stage3,CC
0.7647058823529411,stage3:CC:520ee91feeea,0.29411764705882354,3.529411764705892,filtered,5,4,13,0.8,0.3076923076923077,oos,17,stage3,CC
0.23529411764705882,stage3:CIEN:2ed675d30868,1.0,0.0,baseline,17,4,4,0.23529411764705882,1.0,stress,17,stage3,CIEN
0.23529411764705882,stage3:CIEN:2ed675d30868,0.23529411764705882,-23.52941176470588,filtered,4,0,4,0.0,0.0,stress,17,stage3,CIEN
0.16129032258064516,stage3:CIEN:2ed675d30868,1.0,0.0,baseline,31,5,5,0.16129032258064516,1.0,train,31,stage3,CIEN
0.16129032258064516,stage3:CIEN:2ed675d30868,0.3225806451612903,33.87096774193549,filtered,10,5,5,0.5,1.0,train,31,stage3,CIEN
0.4666666666666667,stage3:CIEN:2ed675d30868,1.0,0.0,baseline,15,7,7,0.4666666666666667,1.0,oos,15,stage3,CIEN
0.4666666666666667,stage3:CIEN:2ed675d30868,0.06666666666666667,-46.666666666666664,filtered,1,0,7,0.0,0.0,oos,15,stage3,CIEN
0.35714285714285715,stage3:CIGI:2067519c6762,1.0,0.0,baseline,14,5,5,0.35714285714285715,1.0,stress,14,stage3,CIGI
0.35714285714285715,stage3:CIGI:2067519c6762,0.35714285714285715,4.285714285714287,filtered,5,2,5,0.4,0.4,stress,14,stage3,CIGI
0.19047619047619047,stage3:CIGI:2067519c6762,1.0,0.0,baseline,21,4,4,0.19047619047619047,1.0,train,21,stage3,CIGI
0.19047619047619047,stage3:CIGI:2067519c6762,0.42857142857142855,14.285714285714285,filtered,9,3,4,0.3333333333333333,0.75,train,21,stage3,CIGI
0.36363636363636365,stage3:CIGI:2067519c6762,1.0,0.0,baseline,11,4,4,0.36363636363636365,1.0,oos,11,stage3,CIGI
0.36363636363636365,stage3:CIGI:2067519c6762,0.5454545454545454,-19.6969696969697,filtered,6,1,4,0.16666666666666666,0.25,oos,11,stage3,CIGI
0.7857142857142857,stage3:CLDX:99264f63b69d,1.0,0.0,baseline,14,11,11,0.7857142857142857,1.0,stress,14,stage3,CLDX
0.7857142857142857,stage3:CLDX:99264f63b69d,0.2857142857142857,-28.57142857142857,filtered,4,2,11,0.5,0.18181818181818182,stress,14,stage3,CLDX
0.631578947368421,stage3:CLDX:99264f63b69d,1.0,0.0,baseline,19,12,12,0.631578947368421,1.0,train,19,stage3,CLDX
0.631578947368421,stage3:CLDX:99264f63b69d,0.42105263157894735,24.342105263157897,filtered,8,7,12,0.875,0.5833333333333334,train,19,stage3,CLDX
0.6428571428571429,stage3:CLDX:99264f63b69d,1.0,0.0,baseline,14,9,9,0.6428571428571429,1.0,oos,14,stage3,CLDX
0.6428571428571429,stage3:CLDX:99264f63b69d,0.14285714285714285,35.71428571428571,filtered,2,2,9,1.0,0.2222222222222222,oos,14,stage3,CLDX
0.6,stage3:CLF:869ed9e90afb,1.0,0.0,baseline,10,6,6,0.6,1.0,stress,10,stage3,CLF
0.6,stage3:CLF:869ed9e90afb,0.5,0.0,filtered,5,3,6,0.6,0.5,stress,10,stage3,CLF
0.2727272727272727,stage3:CLF:869ed9e90afb,1.0,0.0,baseline,11,3,3,0.2727272727272727,1.0,train,11,stage3,CLF
0.2727272727272727,stage3:CLF:869ed9e90afb,0.7272727272727273,10.22727272727273,filtered,8,3,3,0.375,1.0,train,11,stage3,CLF
0.5,stage3:CLF:869ed9e90afb,1.0,0.0,baseline,6,3,3,0.5,1.0,oos,6,stage3,CLF
0.5,stage3:CLF:869ed9e90afb,0.3333333333333333,50.0,filtered,2,2,3,1.0,0.6666666666666666,oos,6,stage3,CLF
0.375,stage3:COHR:10ef1bf6b0d1,1.0,0.0,baseline,16,6,6,0.375,1.0,stress,16,stage3,COHR
0.375,stage3:COHR:10ef1bf6b0d1,0.0625,62.5,filtered,1,1,6,1.0,0.16666666666666666,stress,16,stage3,COHR
0.6,stage3:COHR:10ef1bf6b0d1,1.0,0.0,baseline,25,15,15,0.6,1.0,train,25,stage3,COHR
0.6,stage3:COHR:10ef1bf6b0d1,0.32,27.500000000000004,filtered,8,7,15,0.875,0.4666666666666667,train,25,stage3,COHR
0.7058823529411765,stage3:COHR:10ef1bf6b0d1,1.0,0.0,baseline,17,12,12,0.7058823529411765,1.0,oos,17,stage3,COHR
0.7058823529411765,stage3:COHR:10ef1bf6b0d1,0.17647058823529413,-3.9215686274509887,filtered,3,2,12,0.6666666666666666,0.16666666666666666,oos,17,stage3,COHR
0.5454545454545454,stage3:CRS:8695c9ce3320,1.0,0.0,baseline,22,12,12,0.5454545454545454,1.0,stress,22,stage3,CRS
0.5454545454545454,stage3:CRS:8695c9ce3320,0.13636363636363635,-21.21212121212121,filtered,3,1,12,0.3333333333333333,0.08333333333333333,stress,22,stage3,CRS
0.24242424242424243,stage3:CRS:8695c9ce3320,1.0,0.0,baseline,33,8,8,0.24242424242424243,1.0,train,33,stage3,CRS
0.24242424242424243,stage3:CRS:8695c9ce3320,0.24242424242424243,25.757575757575758,filtered,8,4,8,0.5,0.5,train,33,stage3,CRS
0.4666666666666667,stage3:CRS:8695c9ce3320,1.0,0.0,baseline,15,7,7,0.4666666666666667,1.0,oos,15,stage3,CRS
0.4666666666666667,stage3:CRS:8695c9ce3320,0.0,-46.666666666666664,filtered,0,0,7,0.0,0.0,oos,15,stage3,CRS
0.6521739130434783,stage3:CSIQ:030ce2015af8,1.0,0.0,baseline,23,15,15,0.6521739130434783,1.0,stress,23,stage3,CSIQ
0.6521739130434783,stage3:CSIQ:030ce2015af8,0.13043478260869565,1.449275362318836,filtered,3,2,15,0.6666666666666666,0.13333333333333333,stress,23,stage3,CSIQ
0.2571428571428571,stage3:CSIQ:030ce2015af8,1.0,0.0,baseline,35,9,9,0.2571428571428571,1.0,train,35,stage3,CSIQ
0.2571428571428571,stage3:CSIQ:030ce2015af8,0.22857142857142856,36.78571428571429,filtered,8,5,9,0.625,0.5555555555555556,train,35,stage3,CSIQ
0.47368421052631576,stage3:CSIQ:030ce2015af8,1.0,0.0,baseline,19,9,9,0.47368421052631576,1.0,oos,19,stage3,CSIQ
0.47368421052631576,stage3:CSIQ:030ce2015af8,0.0,-47.368421052631575,filtered,0,0,9,0.0,0.0,oos,19,stage3,CSIQ
0.6363636363636364,stage3:CVNA:8d8594e95b89,1.0,0.0,baseline,22,14,14,0.6363636363636364,1.0,stress,22,stage3,CVNA
0.6363636363636364,stage3:CVNA:8d8594e95b89,0.45454545454545453,-23.636363636363633,filtered,10,4,14,0.4,0.2857142857142857,stress,22,stage3,CVNA
0.8888888888888888,stage3:CVNA:8d8594e95b89,1.0,0.0,baseline,36,32,32,0.8888888888888888,1.0,train,36,stage3,CVNA
0.8888888888888888,stage3:CVNA:8d8594e95b89,0.4722222222222222,11.111111111111116,filtered,17,17,32,1.0,0.53125,train,36,stage3,CVNA
0.5,stage3:CVNA:8d8594e95b89,1.0,0.0,baseline,26,13,13,0.5,1.0,oos,26,stage3,CVNA
0.5,stage3:CVNA:8d8594e95b89,0.4230769230769231,4.545454545454541,filtered,11,6,13,0.5454545454545454,0.46153846153846156,oos,26,stage3,CVNA
0.3333333333333333,stage3:CW:81ce9154b422,1.0,0.0,baseline,15,5,5,0.3333333333333333,1.0,stress,15,stage3,CW
0.3333333333333333,stage3:CW:81ce9154b422,0.4,0.0,filtered,6,2,5,0.3333333333333333,0.4,stress,15,stage3,CW
0.0,stage3:CW:81ce9154b422,1.0,0.0,baseline,23,0,0,0.0,0.0,train,23,stage3,CW
0.0,stage3:CW:81ce9154b422,0.391304347826087,0.0,filtered,9,0,0,0.0,0.0,train,23,stage3,CW
0.42857142857142855,stage3:CW:81ce9154b422,1.0,0.0,baseline,14,6,6,0.42857142857142855,1.0,oos,14,stage3,CW
0.42857142857142855,stage3:CW:81ce9154b422,0.21428571428571427,-9.523809523809524,filtered,3,1,6,0.3333333333333333,0.16666666666666666,oos,14,stage3,CW
0.3125,stage3:DB:3fddd15661db,1.0,0.0,baseline,16,5,5,0.3125,1.0,stress,16,stage3,DB
0.3125,stage3:DB:3fddd15661db,0.4375,-2.67857142857143,filtered,7,2,5,0.2857142857142857,0.4,stress,16,stage3,DB
0.16666666666666666,stage3:DB:3fddd15661db,1.0,0.0,baseline,24,4,4,0.16666666666666666,1.0,train,24,stage3,DB
0.16666666666666666,stage3:DB:3fddd15661db,0.4166666666666667,23.333333333333336,filtered,10,4,4,0.4,1.0,train,24,stage3,DB
0.26666666666666666,stage3:DB:3fddd15661db,1.0,0.0,baseline,15,4,4,0.26666666666666666,1.0,oos,15,stage3,DB
0.26666666666666666,stage3:DB:3fddd15661db,0.4,6.666666666666665,filtered,6,2,4,0.3333333333333333,0.5,oos,15,stage3,DB
0.5217391304347826,stage3:DBRG:5eba9682ac09,1.0,0.0,baseline,23,12,12,0.5217391304347826,1.0,stress,23,stage3,DBRG
0.5217391304347826,stage3:DBRG:5eba9682ac09,0.2608695652173913,-18.84057971014493,filtered,6,2,12,0.3333333333333333,0.16666666666666666,stress,23,stage3,DBRG
0.48148148148148145,stage3:DBRG:5eba9682ac09,1.0,0.0,baseline,27,13,13,0.48148148148148145,1.0,train,27,stage3,DBRG
0.48148148148148145,stage3:DBRG:5eba9682ac09,0.2962962962962963,39.351851851851855,filtered,8,7,13,0.875,0.5384615384615384,train,27,stage3,DBRG
0.15789473684210525,stage3:DBRG:5eba9682ac09,1.0,0.0,baseline,19,3,3,0.15789473684210525,1.0,oos,19,stage3,DBRG
0.15789473684210525,stage3:DBRG:5eba9682ac09,0.42105263157894735,-15.789473684210526,filtered,8,0,3,0.0,0.0,oos,19,stage3,DBRG
0.5,stage3:DDOG:6c41f43018cf,1.0,0.0,baseline,16,8,8,0.5,1.0,stress,16,stage3,DDOG
0.5,stage3:DDOG:6c41f43018cf,0.5625,5.555555555555558,filtered,9,5,8,0.5555555555555556,0.625,stress,16,stage3,DDOG
0.5769230769230769,stage3:DDOG:6c41f43018cf,1.0,0.0,baseline,26,15,15,0.5769230769230769,1.0,train,26,stage3,DDOG
0.5769230769230769,stage3:DDOG:6c41f43018cf,0.46153846153846156,42.307692307692314,filtered,12,12,15,1.0,0.8,train,26,stage3,DDOG
0.375,stage3:DDOG:6c41f43018cf,1.0,0.0,baseline,16,6,6,0.375,1.0,oos,16,stage3,DDOG
0.375,stage3:DDOG:6c41f43018cf,0.625,-27.500000000000004,filtered,10,1,6,0.1,0.16666666666666666,oos,16,stage3,DDOG
0.06666666666666667,stage3:DELL:47ee59ff823b,1.0,0.0,baseline,15,1,1,0.06666666666666667,1.0,stress,15,stage3,DELL
0.06666666666666667,stage3:DELL:47ee59ff823b,0.26666666666666666,-6.666666666666667,filtered,4,0,1,0.0,0.0,stress,15,stage3,DELL
0.41379310344827586,stage3:DELL:47ee59ff823b,1.0,0.0,baseline,29,12,12,0.41379310344827586,1.0,train,29,stage3,DELL
0.41379310344827586,stage3:DELL:47ee59ff823b,0.3103448275862069,36.39846743295019,filtered,9,7,12,0.7777777777777778,0.5833333333333334,train,29,stage3,DELL
0.3888888888888889,stage3:DELL:47ee59ff823b,1.0,0.0,baseline,18,7,7,0.3888888888888889,1.0,oos,18,stage3,DELL
0.3888888888888889,stage3:DELL:47ee59ff823b,0.05555555555555555,-38.88888888888889,filtered,1,0,7,0.0,0.0,oos,18,stage3,DELL
0.4666666666666667,stage3:DHI:3d6a4f6f0b99,1.0,0.0,baseline,15,7,7,0.4666666666666667,1.0,stress,15,stage3,DHI
0.4666666666666667,stage3:DHI:3d6a4f6f0b99,0.26666666666666666,-21.666666666666668,filtered,4,1,7,0.25,0.14285714285714285,stress,15,stage3,DHI
0.36,stage3:DHI:3d6a4f6f0b99,1.0,0.0,baseline,25,9,9,0.36,1.0,train,25,stage3,DHI
0.36,stage3:DHI:3d6a4f6f0b99,0.32,51.5,filtered,8,7,9,0.875,0.7777777777777778,train,25,stage3,DHI
0.375,stage3:DHI:3d6a4f6f0b99,1.0,0.0,baseline,16,6,6,0.375,1.0,oos,16,stage3,DHI
0.375,stage3:DHI:3d6a4f6f0b99,0.5,0.0,filtered,8,3,6,0.375,0.5,oos,16,stage3,DHI
0.15384615384615385,stage3:DLTR:9f4d686fbc80,1.0,0.0,baseline,13,2,2,0.15384615384615385,1.0,stress,13,stage3,DLTR
0.15384615384615385,stage3:DLTR:9f4d686fbc80,0.6153846153846154,-2.8846153846153855,filtered,8,1,2,0.125,0.5,stress,13,stage3,DLTR
0.15,stage3:DLTR:9f4d686fbc80,1.0,0.0,baseline,20,3,3,0.15,1.0,train,20,stage3,DLTR
0.15,stage3:DLTR:9f4d686fbc80,0.4,22.5,filtered,8,3,3,0.375,1.0,train,20,stage3,DLTR
0.4,stage3:DLTR:9f4d686fbc80,1.0,0.0,baseline,15,6,6,0.4,1.0,oos,15,stage3,DLTR
0.4,stage3:DLTR:9f4d686fbc80,0.3333333333333333,-20.0,filtered,5,1,6,0.2,0.16666666666666666,oos,15,stage3,DLTR
