base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.8571428571428571,stage3:AAOI:5fa4b9dea9eb,0.2857142857142857,14.28571428571429,filtered,2,2,6,1.0,0.3333333333333333,oos,7,stage3,AAOI
0.5283018867924528,stage3:ACMR:44c1e02681c4,1.0,0.0,baseline,159,84,84,0.5283018867924528,1.0,stress,159,stage3,ACMR
0.5283018867924528,stage3:ACMR:44c1e02681c4,0.09433962264150944,-12.83018867924528,filtered,15,6,84,0.4,0.07142857142857142,stress,159,stage3,ACMR
0.5365239294710328,stage3:ACMR:44c1e02681c4,1.0,0.0,baseline,397,213,213,0.5365239294710328,1.0,train,397,stage3,ACMR
0.5365239294710328,stage3:ACMR:44c1e02681c4,0.13602015113350127,16.717977423267094,filtered,54,38,213,0.7037037037037037,0.1784037558685446,train,397,stage3,ACMR
0.7545454545454545,stage3:ACMR:44c1e02681c4,1.0,0.0,baseline,110,83,83,0.7545454545454545,1.0,oos,110,stage3,ACMR
0.7545454545454545,stage3:ACMR:44c1e02681c4,0.09090909090909091,-15.454545454545453,filtered,10,6,83,0.6,0.07228915662650602,oos,110,stage3,ACMR
0.6320754716981132,stage3:ADMA:42437a3ee595,1.0,0.0,baseline,106,67,67,0.6320754716981132,1.0,stress,106,stage3,ADMA
0.6320754716981132,stage3:ADMA:42437a3ee595,0.0660377358490566,-20.350404312668463,filtered,7,3,67,0.42857142857142855,0.04477611940298507,stress,106,stage3,ADMA
0.46357615894039733,stage3:ADMA:42437a3ee595,1.0,0.0,baseline,302,140,140,0.46357615894039733,1.0,train,302,stage3,ADMA
0.46357615894039733,stage3:ADMA:42437a3ee595,0.1390728476821192,27.45190791548408,filtered,42,31,140,0.7380952380952381,0.22142857142857142,train,302,stage3,ADMA
0.3793103448275862,stage3:ADMA:42437a3ee595,1.0,0.0,baseline,29,11,11,0.3793103448275862,1.0,oos,29,stage3,ADMA
0.3793103448275862,stage3:ADMA:42437a3ee595,0.20689655172413793,-21.26436781609195,filtered,6,1,11,0.16666666666666666,0.09090909090909091,oos,29,stage3,ADMA
0.5641025641025641,stage3:ADPT:78c31f1ca209,1.0,0.0,baseline,39,22,22,0.5641025641025641,1.0,stress,39,stage3,ADPT
0.5641025641025641,stage3:ADPT:78c31f1ca209,0.23076923076923078,-0.8547008547008517,filtered,9,5,22,0.5555555555555556,0.22727272727272727,stress,39,stage3,ADPT
0.7181818181818181,stage3:ADPT:78c31f1ca209,1.0,0.0,baseline,110,79,79,0.7181818181818181,1.0,train,110,stage3,ADPT
