decision_threshold,gene_validation_reason,genes_json,model_hash,oos_gate,oos_passed_count,oos_precision,pass_probability,reject_reasons,rejected_narrow_individual_count,rejected_near_full_individual_count,rejected_open_individual_count,status,stress_gate,stress_passed_count,stress_precision,survivor,thin_sample_rejected,ticker,train_gate,train_passed_count,train_precision,upper_fallback_event_count,valid_bilateral_gene
0.5806657789613848,OK,"{""close_pos5"": [0.25642923491321934, 0.6683886352929855], ""cumulative_ret5_pct"": [0.05833264124974481, 0.8972120521245208], ""days_since_high5"": [0.042266091024674504, 0.8959210712714958], ""fade_after_surge_score"": [0.23939612165398405, 0.8643846823189095], ""pullback_from_high5_pct"": [0.12494435421236066, 0.6479097749627423], ""ret_d1_pct"": [0.34053292830688975, 0.7137293371807965], ""ret_d2_pct"": [0.009613927586854478, 0.7381096295733776], ""ret_d3_pct"": [0.0878141770741875, 0.7750586520484364], ""ret_d4_pct"": [0.3883729669572072, 0.8029310299453134], ""ret_d5_pct"": [0.041832044784936226, 0.6561585553688289], ""single_up_day5_pct"": [0.19714176789198887, 0.9139117401555844], ""up_days5"": [0.16156349861045266, 0.6438391214685288]}",06b2b68abf3182a6c877acc6bbe0f8d41fb0db91a5bb7e29cd5c4984698c1c2e,False,15,0.4,0.9,"[""precision<0.7500"", ""precision<0.7500""]",0,0,0,REJECTED,False,24,0.7083333333333334,False,False,CSIQ,True,20,0.9,37,True
0.5939813581890812,OK,"{""close_pos5"": [0.05, 0.95], ""cumulative_ret5_pct"": [0.53135327162957, 0.7868490440940693], ""days_since_high5"": [0.24279353531611375, 0.963873871669076], ""fade_after_surge_score"": [0.0536889503885124, 0.3819781610273397], ""pullback_from_high5_pct"": [0.027193914666263794, 0.40738346232257605], ""ret_d1_pct"": [0.2894196921076456, 0.5701617663672579], ""ret_d2_pct"": [0.034852603675890846, 0.8542459756121957], ""ret_d3_pct"": [0.18730668145179055, 0.9126636950873378], ""ret_d4_pct"": [0.4483119654488241, 0.9026537062440684], ""ret_d5_pct"": [0.39267826877671874, 0.7029342163687587], ""single_up_day5_pct"": [0.05, 0.9920067665699986], ""up_days5"": [0.5498944179121432, 0.8618613206286365]}",24b1ca3dda30a1890c10292a3589e83e0422404a2e13b5ee08d1ee3a351973b4,False,5,0.0,0.85,"[""precision<0.7000"", ""passed_count<8"", ""precision<0.7000""]",6,0,0,REJECTED,False,15,0.4666666666666667,False,True,CCL,True,20,0.85,49,True
0.5220772303595206,OK,"{""close_pos5"": [0.24092002938089765, 0.910277291297591], ""cumulative_ret5_pct"": [0.0423406496646749, 0.7608861918767099], ""days_since_high5"": [0.34292226859363306, 0.8288708829449364], ""fade_after_surge_score"": [0.1836529701328098, 0.7387322654497777], ""pullback_from_high5_pct"": [0.015167469459030303, 0.9495800410517876], ""ret_d1_pct"": [0.30787436141527386, 0.8810758348898398], ""ret_d2_pct"": [0.28433122554161144, 0.9570245181908192], ""ret_d3_pct"": [0.2016449756294691, 0.8816435310994397], ""ret_d4_pct"": [0.09787598220635646, 0.6309218476504171], ""ret_d5_pct"": [0.11634049480958247, 0.6904491846183991], ""single_up_day5_pct"": [0.0839200081737898, 0.955297425182339], ""up_days5"": [0.132461036896257, 0.6582543318091354]}",73eb8696f4a1cee5970ad99624c64db8eebdb8ff43c4e0d60c634d6fe0e67e46,False,8,0.25,0.8571428571428571,"[""precision<0.7071"", ""precision<0.7071""]",0,0,0,REJECTED,False,12,0.5,False,False,ANET,True,21,0.8571428571428571,49,True
0.45,OK,"{""close_pos5"": [0.24727459801793827, 0.8810869285736022], ""cumulative_ret5_pct"": [0.005577546954604419, 0.8602138994610433], ""days_since_high5"": [0.3052121278567299, 0.7769854192075096], ""fade_after_surge_score"": [0.1472363832783642, 0.6501865767136866], ""pullback_from_high5_pct"": [0.028807429120731615, 0.6074814397295661], ""ret_d1_pct"": [0.17937397163742547, 0.863378894211643], ""ret_d2_pct"": [0.03609446428842776, 0.9364685747860837], ""ret_d3_pct"": [0.14120759781778291, 0.982960685485132], ""ret_d4_pct"": [0.5760326875527311, 0.8917535570812383], ""ret_d5_pct"": [0.012907772876828129, 0.95], ""single_up_day5_pct"": [0.03668970588666497, 0.8404314252590196], ""up_days5"": [0.2646305163428551, 0.8342955571171571]}",fafb40d56aaed7f7a584b9b5345bac8f60fd9beca3504877ca5ab1577f843cf6,False,11,0.36363636363636365,0.7391304347826086,"[""precision<0.5891"", ""precision<0.5891""]",1,0,0,REJECTED,False,20,0.4,False,False,CE,True,23,0.7391304347826086,40,True
0.7045006657789613,OK,"{""close_pos5"": [0.10039945027142394, 0.4662376130078908], ""cumulative_ret5_pct"": [0.09174664574213764, 0.891457115131795], ""days_since_high5"": [0.08919536589489034, 0.8288784015471382], ""fade_after_surge_score"": [0.20444997512660135, 0.7614727643191901], ""pullback_from_high5_pct"": [0.20094438377015236, 0.8108547643165775], ""ret_d1_pct"": [0.0649658708213108, 0.9118011355527457], ""ret_d2_pct"": [0.18587894236674118, 0.830578972564091], ""ret_d3_pct"": [0.09968905725324412, 0.7558154827099038], ""ret_d4_pct"": [0.2537454510979792, 0.9240668769550623], ""ret_d5_pct"": [0.11789527039632293, 0.9614745057507599], ""single_up_day5_pct"": [0.0, 0.8522584582115562], ""up_days5"": [0.1836700702988714, 0.4076584930851843]}",720630467543f5c87805ad5383c7ec646dfa1b028f5606e60bd03d4e06cd26f4,False,6,0.6666666666666666,0.95,"[""precision<0.8000"", ""passed_count<8"", ""precision<0.8000""]",0,0,0,REJECTED,False,8,0.625,False,True,AEVA,True,20,0.95,48,True
0.45,OK,"{""close_pos5"": [0.32857494819425914, 0.7668056773631109], ""cumulative_ret5_pct"": [0.27459989015987457, 0.8327235662095335], ""days_since_high5"": [0.1422242316961983, 0.6327130346934178], ""fade_after_surge_score"": [0.27085507436425565, 0.6698206355937258], ""pullback_from_high5_pct"": [0.09907499280407758, 0.6008396751730802], ""ret_d1_pct"": [0.17680956015019694, 0.8970338088074088], ""ret_d2_pct"": [0.2534281268646871, 0.6524714830732411], ""ret_d3_pct"": [0.3536546275208331, 0.9975885682580102], ""ret_d4_pct"": [0.3743157480781243, 0.6340865020716846], ""ret_d5_pct"": [0.0037466786998209154, 0.8766350837076674], ""single_up_day5_pct"": [0.1289480382983477, 0.8175268401309812], ""up_days5"": [0.14816427078575561, 0.6757297296215878]}",267858e7bb976d3f0bef5bedef8c72cb1e416a11b642300a09c1310002a7937e,False,9,0.4444444444444444,0.7727272727272727,"[""precision<0.6227"", ""precision<0.6227""]",2,0,0,REJECTED,False,21,0.2857142857142857,False,False,CMC,True,22,0.7727272727272727,46,True
0.5673501997336884,OK,"{""close_pos5"": [0.1008523775141956, 0.4259452648218471], ""cumulative_ret5_pct"": [0.22933869789096684, 0.5236314999150627], ""days_since_high5"": [0.3564258498245031, 0.7787567486094749], ""fade_after_surge_score"": [0.23438827830708453, 0.8939635034419071], ""pullback_from_high5_pct"": [0.15276234475356032, 0.9932680093922824], ""ret_d1_pct"": [0.21934654680147014, 0.6817217658081319], ""ret_d2_pct"": [0.21483509843945653, 0.7396987373356089], ""ret_d3_pct"": [0.33040269602076144, 0.9106540944392912], ""ret_d4_pct"": [0.02192440692152256, 0.7977500591468194], ""ret_d5_pct"": [0.13997437193029832, 0.9218249534652291], ""single_up_day5_pct"": [0.04489279545129714, 0.550626481728014], ""up_days5"": [0.29018573481049514, 0.8051101877896577]}",6bdde3a85cf6efef5b45e598e1ad37d33977b86488e153a7dada3d55825478ac,False,4,0.25,0.8636363636363636,"[""precision<0.7136"", ""passed_count<8"", ""precision<0.7136""]",3,0,0,REJECTED,False,16,0.625,False,True,AA,True,22,0.8636363636363636,30,True
0.6179494007989347,OK,"{""close_pos5"": [0.17876864224608813, 0.9220730288069925], ""cumulative_ret5_pct"": [0.12032237546743937, 0.8053156522805318], ""days_since_high5"": [0.40158017415467673, 0.8196773144741654], ""fade_after_surge_score"": [0.0645519984246411, 0.7811247504600084], ""pullback_from_high5_pct"": [0.12049968058431836, 0.4607626975387257], ""ret_d1_pct"": [0.016229811061037554, 0.4689484462042135], ""ret_d2_pct"": [0.013656909338932693, 0.8885613076856613], ""ret_d3_pct"": [0.1002150523605545, 0.896993144752304], ""ret_d4_pct"": [0.15533554763455132, 0.5415331165275582], ""ret_d5_pct"": [0.14338899599577204, 0.9136480885358369], ""single_up_day5_pct"": [0.03245473711663304, 0.6220382539449555], ""up_days5"": [0.5835730278285279, 0.9513774725275492]}",a18595c1e1c03d31c6d1f7ba276158fe2abd0e45db0a2beb095a91988026721b,False,5,0.4,0.85,"[""passed_count<8"", ""precision<0.7000"", ""passed_count<8"", ""precision<0.7000""]",0,0,0,REJECTED,False,7,0.2857142857142857,False,True,CAMT,True,20,0.85,47,True
0.46348868175765645,OK,"{""close_pos5"": [0.026073369507105225, 0.9274823786110403], ""cumulative_ret5_pct"": [0.10484044047256608, 0.9112102501930837], ""days_since_high5"": [0.008251861984607214, 0.8517346812299158], ""fade_after_surge_score"": [0.01854750875280775, 0.8477103113454828], ""pullback_from_high5_pct"": [0.05, 0.9237443400538862], ""ret_d1_pct"": [0.2907277803487777, 0.8731301880125262], ""ret_d2_pct"": [0.07625080000206283, 0.9194616588391213], ""ret_d3_pct"": [0.16145070438961387, 0.6520486882047], ""ret_d4_pct"": [0.1344022309174147, 0.8734657052795224], ""ret_d5_pct"": [0.13586658434781096, 0.7808818745540699], ""single_up_day5_pct"": [0.2824505551797994, 0.7652384502585563], ""up_days5"": [0.36814126257320023, 0.6370887985137953]}",82af528ca867b3cf64ba99b78164279401a728003156ae6173761a66eaba0a04,True,20,0.7,0.8181818181818182,"[""passed_count<8"", ""precision<0.6682""]",0,0,0,REJECTED,False,4,0.0,False,True,CIEN,True,22,0.8181818181818182,32,True
0.5979760319573901,OK,"{""close_pos5"": [0.44228747657527023, 0.7739038203121423], ""cumulative_ret5_pct"": [0.03927052426562811, 0.5780552332537905], ""days_since_high5"": [0.04450806737889283, 0.9572298359662607], ""fade_after_surge_score"": [0.04611228916953036, 0.45468085260212865], ""pullback_from_high5_pct"": [0.06319822488887009, 0.9360447614583154], ""ret_d1_pct"": [0.0231136194541486, 0.9045527828345931], ""ret_d2_pct"": [0.30776822831773887, 0.7327444294160386], ""ret_d3_pct"": [0.054369337273130966, 0.643478752994039], ""ret_d4_pct"": [0.3304810632503456, 0.7351242634798634], ""ret_d5_pct"": [0.09463090027360092, 0.6246983055718308], ""single_up_day5_pct"": [0.18625760659912968, 0.9672967381354753], ""up_days5"": [0.18759352986019442, 0.9627299564144021]}",601d33729d705a014d9650a8bc76972d61d775cfaa69bbcfb672873bd35f7a50,False,8,0.375,0.84,"[""precision<0.6900"", ""precision<0.7244""]",0,0,0,REJECTED,False,13,0.6153846153846154,False,False,COHR,True,25,0.84,35,True
0.45,OK,"{""close_pos5"": [0.0675897122234113, 0.8417303352882879], ""cumulative_ret5_pct"": [0.39798671459418306, 0.8538930233209636], ""days_since_high5"": [0.4766624204535881, 0.9161748247966701], ""fade_after_surge_score"": [0.21184709287244766, 0.8306963184373312], ""pullback_from_high5_pct"": [0.10961109878103004, 0.9611372602686713], ""ret_d1_pct"": [0.16423860114755928, 0.7653522682398752], ""ret_d2_pct"": [0.024887436480415182, 0.8322176730602066], ""ret_d3_pct"": [0.19047410927581265, 0.8469297808798725], ""ret_d4_pct"": [0.43061055406023996, 0.9301769761188375], ""ret_d5_pct"": [0.2901743259657276, 0.5893877419437848], ""single_up_day5_pct"": [0.09262612531671416, 0.6813641231040898], ""up_days5"": [0.26188300976882756, 0.6590462078564899]}",3e7156d1afcaa58d5d4ba8294e2bb91e2517f1e8763a2a26f67ef48bdd54c39f,False,11,0.5454545454545454,0.75,"[""precision<0.6000"", ""precision<0.6000""]",0,0,0,REJECTED,False,15,0.26666666666666666,False,False,MPC,True,20,0.75,44,True
0.45,OK,"{""close_pos5"": [0.046331294062361666, 0.6309412803457873], ""cumulative_ret5_pct"": [0.20521326283911878, 0.819426927833371], ""days_since_high5"": [0.13883829349944124, 0.8721750579354086], ""fade_after_surge_score"": [0.1483275826633314, 0.9648921699714507], ""pullback_from_high5_pct"": [0.18387348178465995, 0.9775688352282446], ""ret_d1_pct"": [0.2877980369855717, 0.7213578476186929], ""ret_d2_pct"": [0.13075439837852482, 0.7360765295988333], ""ret_d3_pct"": [0.13280380395848887, 0.8901593296013846], ""ret_d4_pct"": [0.15852397048903108, 0.4221582992474826], ""ret_d5_pct"": [0.19870193395387348, 0.9586386856909096], ""single_up_day5_pct"": [0.10609872565088474, 0.8508381046480745], ""up_days5"": [0.03319450520472196, 0.6607907895455383]}",a70c960fa2937ed5108c59ea56336f7eab1a14908b9b3aa822c54f08580b3441,False,1,1.0,0.7,"[""passed_count<8""]",0,0,0,REJECTED,True,14,0.5714285714285714,False,True,ABEV,True,20,0.7,54,True
0.6698801597869507,OK,"{""close_pos5"": [0.206821352949274, 0.6831601911098035], ""cumulative_ret5_pct"": [0.21892229585827166, 0.7839394699881715], ""days_since_high5"": [0.14323089689429902, 0.8556750390827189], ""fade_after_surge_score"": [0.21500863868976489, 0.7547997585152905], ""pullback_from_high5_pct"": [0.08980214821314089, 0.6115932950477977], ""ret_d1_pct"": [0.05141160593374425, 0.6065402275597346], ""ret_d2_pct"": [0.09234092406190622, 0.938335820073421], ""ret_d3_pct"": [0.0022979613670196103, 0.6407865234269452], ""ret_d4_pct"": [0.4147114202455207, 0.6237016597152614], ""ret_d5_pct"": [0.059356227586148516, 0.8007577206236604], ""single_up_day5_pct"": [0.14269499419471868, 0.7623044990455519], ""up_days5"": [0.5641859664820837, 1.0]}",a03c3e2d789147ead846d1ce64329939f8f5b42355fa11dde59554cccaabaa10,False,1,1.0,0.9047619047619048,"[""precision<0.7548"", ""passed_count<8""]",3,0,0,REJECTED,False,13,0.6153846153846154,False,True,CAN,True,21,0.9047619047619048,49,True
0.45,OK,"{""close_pos5"": [0.24746123831206387, 0.896291382200987], ""cumulative_ret5_pct"": [0.40062470198165423, 0.7422441910569406], ""days_since_high5"": [0.05432624987324715, 0.8523974858531201], ""fade_after_surge_score"": [0.07638781523063436, 0.5834861594346841], ""pullback_from_high5_pct"": [0.025316459759685758, 0.832447222655292], ""ret_d1_pct"": [0.0221458485329203, 0.41939892455851024], ""ret_d2_pct"": [0.06016874734281908, 0.8986238267490791], ""ret_d3_pct"": [0.3442307010926353, 0.6410317332357801], ""ret_d4_pct"": [0.0955035801848375, 0.9214604009678601], ""ret_d5_pct"": [0.2947295357014476, 0.7537967445934428], ""single_up_day5_pct"": [0.05784969854118326, 0.8597730524919382], ""up_days5"": [0.09583959770665254, 0.9119394147388261]}",4fc447a2184e60286080f2db0b4f8f632f9a39eaa271d12e7471191c1b2194cd,False,7,0.14285714285714285,0.46153846153846156,"[""precision<0.3426"", ""passed_count<8"", ""precision<0.3713""]",1,0,0,REJECTED,False,19,0.15789473684210525,False,True,BMI,True,26,0.46153846153846156,49,True
0.7457789613848202,OK,"{""close_pos5"": [0.018613022391129826, 0.8521697176653378], ""cumulative_ret5_pct"": [0.16272783050487175, 0.799143534575341], ""days_since_high5"": [0.3737564416295752, 0.9926671522357428], ""fade_after_surge_score"": [0.14162399377797083, 0.9820552982657357], ""pullback_from_high5_pct"": [0.009033779223091683, 0.7067614810057462], ""ret_d1_pct"": [0.2305723736927876, 0.613401874674281], ""ret_d2_pct"": [0.12115281893374935, 0.7141749944105406], ""ret_d3_pct"": [0.037509260321870616, 0.49129818767980143], ""ret_d4_pct"": [0.09869036953711108, 0.38622351163223995], ""ret_d5_pct"": [0.32938951364787, 0.9005009529617851], ""single_up_day5_pct"": [0.07218607703591186, 0.9309693882375103], ""up_days5"": [0.3468921971250814, 0.9274265599281937]}",3261070adc02a9a9ecc3a3924fa0bca187816b126ff9a37703468ad343d47da5,False,12,0.8333333333333334,1.0,"[""precision<0.8500"", ""precision<0.8500""]",1,0,0,REJECTED,False,14,0.42857142857142855,False,False,AAOI,True,26,1.0,52,True
0.45,OK,"{""close_pos5"": [0.1317981608168702, 0.5431870736022045], ""cumulative_ret5_pct"": [0.04600400684808569, 0.8231996407429756], ""days_since_high5"": [0.5015844849805104, 0.7803066498843924], ""fade_after_surge_score"": [0.10232627724546714, 0.9090758144865945], ""pullback_from_high5_pct"": [0.04218307233768619, 0.6218201490833708], ""ret_d1_pct"": [0.22479171239452989, 0.7995627884021118], ""ret_d2_pct"": [0.2663810207843926, 0.926479416422701], ""ret_d3_pct"": [0.2809815716656684, 0.8393153771936006], ""ret_d4_pct"": [0.3209783520323729, 0.6209587120729937], ""ret_d5_pct"": [0.3907108326946218, 0.7355753888463474], ""single_up_day5_pct"": [0.13979337474049347, 0.44927899617196343], ""up_days5"": [0.16437648303798463, 0.8791770019445558]}",a093f4a95b0cf72cbd7526e323ce5f4ff465df7528de79ab4bdd3a6966bae7ff,False,10,0.5,0.6521739130434783,"[""precision<0.5022"", ""precision<0.5022""]",0,0,1,REJECTED,False,16,0.3125,False,False,C,True,23,0.6521739130434783,48,True
0.45,OK,"{""close_pos5"": [0.04053567675706891, 0.95], ""cumulative_ret5_pct"": [0.05, 0.95], ""days_since_high5"": [0.1847697652801612, 0.8140055917460384], ""fade_after_surge_score"": [0.058818714932785406, 0.831006325407448], ""pullback_from_high5_pct"": [0.2229941763092059, 0.927415023800273], ""ret_d1_pct"": [0.001975769965981873, 0.8656103406017577], ""ret_d2_pct"": [0.010785473880160164, 0.7977355636045028], ""ret_d3_pct"": [0.00020051554814498284, 0.7254073175926311], ""ret_d4_pct"": [0.08315611053720012, 0.7978236579327281], ""ret_d5_pct"": [0.05, 0.9163763718241388], ""single_up_day5_pct"": [0.2617643273861841, 0.8446709112052107], ""up_days5"": [0.10690205698054282, 0.9793503414545554]}",e0e9367119794789c075b6951c86b7db14c51d6f7a638ab6d70b7eb41bc6d2a7,False,3,0.6666666666666666,0.55,"[""precision<0.4000"", ""passed_count<8""]",0,0,0,REJECTED,False,18,0.2777777777777778,False,True,BCS,True,20,0.55,40,True
0.6325965379494007,OK,"{""close_pos5"": [0.08526823079053644, 0.5623336347807263], ""cumulative_ret5_pct"": [0.0590177553227354, 0.9722793596297684], ""days_since_high5"": [0.14258781388935649, 0.8392563136640664], ""fade_after_surge_score"": [0.011306943030448841, 0.8646224509160465], ""pullback_from_high5_pct"": [0.08275729829219663, 0.8660482448568486], ""ret_d1_pct"": [0.3401286506765165, 0.6693853390665156], ""ret_d2_pct"": [0.048250815662369745, 0.8726126571737358], ""ret_d3_pct"": [0.16821388913519603, 0.8932841932375937], ""ret_d4_pct"": [0.2724648478678287, 0.8226783628460398], ""ret_d5_pct"": [0.4223036556588968, 0.9015196731425815], ""single_up_day5_pct"": [0.07251853386682025, 0.9044683600249829], ""up_days5"": [0.14711594918325765, 0.6361405442380366]}",c6f43110e595385c2036c556421eba30cfd9ef384557872bbe832c8a063bd293,False,3,1.0,0.875,"[""precision<0.7250"", ""passed_count<8""]",0,0,0,REJECTED,False,24,0.3333333333333333,False,True,CRMD,True,24,0.875,40,True
0.5060985352862849,OK,"{""close_pos5"": [0.17597630927652314, 0.5705207378386344], ""cumulative_ret5_pct"": [0.5656446879290566, 0.9951044776427351], ""days_since_high5"": [0.14821368224237733, 0.8145138938378996], ""fade_after_surge_score"": [0.06840174919216949, 0.9565938133003964], ""pullback_from_high5_pct"": [0.09269139541124746, 0.8057500097660896], ""ret_d1_pct"": [0.1083812248658383, 0.7164136701686883], ""ret_d2_pct"": [0.058349411598609416, 0.7540307442075351], ""ret_d3_pct"": [0.2029471532276031, 0.9274338947374896], ""ret_d4_pct"": [0.19975734737650808, 0.8208309827714868], ""ret_d5_pct"": [0.033926702950656286, 0.7832125859982249], ""single_up_day5_pct"": [0.25966023259365867, 0.8653232910012979], ""up_days5"": [0.2287850338983034, 0.8072274269119926]}",b66c4b50a12a7411727831332b76b3e9d009fad80345128a466a55a0604aa194,False,16,0.4375,0.8571428571428571,"[""precision<0.7071"", ""precision<0.7071""]",0,0,0,REJECTED,False,39,0.48717948717948717,False,False,APA,True,21,0.8571428571428571,30,True
0.4608255659121172,OK,"{""close_pos5"": [0.034955032115387634, 0.8777713520865158], ""cumulative_ret5_pct"": [0.11675903268114744, 0.7310562426926597], ""days_since_high5"": [0.16717574880414113, 0.9720354476457154], ""fade_after_surge_score"": [0.22795405726547488, 0.7228084976212371], ""pullback_from_high5_pct"": [0.1532679659790644, 0.854822093857582], ""ret_d1_pct"": [0.3352411185470472, 0.8629326874225136], ""ret_d2_pct"": [0.22684258164817186, 0.9125312723176324], ""ret_d3_pct"": [0.08745534140090021, 0.9259394692212372], ""ret_d4_pct"": [0.19339836471742958, 0.5722791830199202], ""ret_d5_pct"": [0.12731169446983287, 0.9306939162523092], ""single_up_day5_pct"": [0.022415748514942116, 0.6030841516637422], ""up_days5"": [0.22064863653561637, 0.5579012631580434]}",c1b5c9e42e304ed159dba7a3bc30b520c429cee3777c05976c94fc1425968e49,False,5,0.4,0.8636363636363636,"[""precision<0.7136"", ""passed_count<8"", ""precision<0.7136""]",0,0,1,REJECTED,False,13,0.5384615384615384,False,True,POWI,True,22,0.8636363636363636,40,True
0.5127563249001331,OK,"{""close_pos5"": [0.15921257093224933, 0.7320248461518064], ""cumulative_ret5_pct"": [0.05786500014781816, 0.5122074501881408], ""days_since_high5"": [0.13132169044246478, 1.0], ""fade_after_surge_score"": [0.295646975278445, 0.782563094875965], ""pullback_from_high5_pct"": [0.01934133325135423, 0.6598415782363461], ""ret_d1_pct"": [0.17924806347958366, 0.6410531230292192], ""ret_d2_pct"": [0.239072111054088, 0.9509961434007019], ""ret_d3_pct"": [0.09382640037918932, 0.6712831347296329], ""ret_d4_pct"": [0.15517467622665326, 0.7572754509224473], ""ret_d5_pct"": [0.2995125117838641, 0.988018538160339], ""single_up_day5_pct"": [0.08467753884034901, 0.6873880188322059], ""up_days5"": [0.011614850996024518, 0.8793995412768786]}",8fd81022736125d623d78e74829ac15a3b5bad2533b88341f7dbcdcb46fc05c2,False,8,0.375,0.8695652173913043,"[""precision<0.7196"", ""precision<0.7196""]",0,0,0,REJECTED,False,9,0.5555555555555556,False,False,ARKG,True,23,0.8695652173913043,37,True
0.6365912117177097,OK,"{""close_pos5"": [0.03601374791191754, 0.6810521990793912], ""cumulative_ret5_pct"": [0.039400820929181804, 0.4351246528624656], ""days_since_high5"": [0.2599805726707871, 0.7103481848057384], ""fade_after_surge_score"": [0.2676041355638502, 0.9421869642981768], ""pullback_from_high5_pct"": [0.13405081734398183, 0.7383660886187804], ""ret_d1_pct"": [0.10753687887033604, 0.8990905872261316], ""ret_d2_pct"": [0.03147998263627494, 0.4221735336024075], ""ret_d3_pct"": [0.3363560010678815, 0.7224723959616254], ""ret_d4_pct"": [0.005700984799126008, 0.7089761818398688], ""ret_d5_pct"": [0.06278440158705444, 0.8607368287790624], ""single_up_day5_pct"": [0.2231844687096431, 0.7963017085400874], ""up_days5"": [0.10850517806674564, 0.5707837617537834]}",cc21f8bdee0ffa97f6dc42252f2434fc9163496942f4a3c11065e7872bc9457b,False,1,0.0,1.0,"[""precision<0.8500"", ""passed_count<8"", ""precision<0.8500""]",1,0,0,REJECTED,False,11,0.7272727272727273,False,True,CDE,True,22,1.0,56,True
0.5566977363515313,OK,"{""close_pos5"": [0.4183488498079713, 0.853322128207286], ""cumulative_ret5_pct"": [0.16138064081782894, 0.7578946626257568], ""days_since_high5"": [0.10613916268652314, 0.9458704361682153], ""fade_after_surge_score"": [0.01646136504514315, 0.5521195270788396], ""pullback_from_high5_pct"": [0.06906914551213861, 0.8211471499772854], ""ret_d1_pct"": [0.36642232852571033, 0.8799169125918738], ""ret_d2_pct"": [0.23241151864944076, 0.9584423439770965], ""ret_d3_pct"": [0.387457260048141, 0.8462270772186804], ""ret_d4_pct"": [0.1323038738423496, 0.8062925343240972], ""ret_d5_pct"": [0.2886797378066417, 0.737091686277596], ""single_up_day5_pct"": [0.1419730938498188, 0.5281984720242977], ""up_days5"": [0.4618683021473264, 0.971596912374513]}",234ee8ce1f43d0c8a635275b71d4dd2f33c2b9101aaefc5da8f49d12938d79be,False,16,0.5625,0.8260869565217391,"[""precision<0.6761"", ""precision<0.6761""]",0,0,0,REJECTED,False,30,0.4,False,False,BELFB,True,23,0.8260869565217391,37,True
0.45,OK,"{""close_pos5"": [0.04396644442400796, 0.8272645692931725], ""cumulative_ret5_pct"": [0.17980490668073404, 0.8054337812582172], ""days_since_high5"": [0.05, 0.9368619750324139], ""fade_after_surge_score"": [0.2130428948955684, 0.9830929294060848], ""pullback_from_high5_pct"": [0.19040773955814605, 0.9068363145521904], ""ret_d1_pct"": [0.05079947607910298, 0.8205761991560804], ""ret_d2_pct"": [0.11480880653951553, 0.8211883750832889], ""ret_d3_pct"": [0.0027969308291377207, 0.780732404315386], ""ret_d4_pct"": [0.1645645206872644, 0.8103132522287971], ""ret_d5_pct"": [0.09165348170575965, 0.5755995581088178], ""single_up_day5_pct"": [0.03341256828195565, 0.4282063314075885], ""up_days5"": [0.0605253321399418, 0.7657287841972553]}",bf212b55a65b780f653780e66ed2f318cd305aab6de8bbc5009c3d32be117bbb,False,10,0.3,0.4583333333333333,"[""precision<0.3251"", ""precision<0.4348""]",0,0,0,REJECTED,False,21,0.2857142857142857,False,False,CAT,True,24,0.4583333333333333,51,True
