applied,fallback_high_norm,feature,generation,individual_index,low_norm,model_hash,reason,successful_trade_max_norm,ticker
True,0.805160396958749,ret_d4_pct,12,4,0.19845923843484375,16a2ee0f0128605106da565283be2e2c59a5d73acc41beb3c547717648e51ca7,upper_learning_failed_nonfinite,0.805160396958749,ACMR
True,1.0,close_pos5,0,24,0.0055134892981944595,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,0.660546288178146,ret_d3_pct,0,38,0.13817226554882256,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.660546288178146,CARR
True,0.6992178964718639,ret_d4_pct,0,41,0.10036280088389447,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.6992178964718639,CARR
True,0.8917277497983926,ret_d2_pct,1,0,0.03015708792654854,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.8917277497983926,CARR
True,1.0,ret_d5_pct,1,30,0.23170608480052005,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,up_days5,2,3,0.10481986300101158,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,0.8917277497983926,ret_d1_pct,2,21,0.36309035080500207,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.8917277497983926,CARR
True,1.0,single_up_day5_pct,3,27,0.23578822163106852,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,0.6992178964718639,ret_d4_pct,4,21,0.1098218698315166,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.6992178964718639,CARR
True,1.0,ret_d5_pct,5,5,0.282705450740866,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,fade_after_surge_score,6,28,0.239368166381391,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,days_since_high5,6,35,0.28248494268156255,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,close_pos5,6,36,0.030057329816489165,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,close_pos5,7,8,0.012508981051281728,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,days_since_high5,7,25,0.07859136751424263,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,0.8917277497983926,ret_d2_pct,7,30,0.26276174287845616,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.8917277497983926,CARR
True,1.0,days_since_high5,7,31,0.25399729106450636,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,ret_d5_pct,9,6,0.24330171720638183,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,1.0,up_days5,9,23,0.09561460596190133,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,1.0,CARR
True,0.6992178964718639,ret_d4_pct,9,28,0.16326009272672076,0b1996f62668cbb721904d4f2c942edea70d683ac38d66dbe9e4fa26337b247f,upper_learning_failed_nonfinite,0.6992178964718639,CARR
True,0.9904288275795864,ret_d5_pct,0,6,0.0986600938852171,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9904288275795864,CRK
True,0.915709569301899,cumulative_ret5_pct,0,12,0.04949006770913281,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.915709569301899,CRK
True,0.9904288275795864,ret_d5_pct,0,34,0.09766054913483642,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9904288275795864,CRK
True,1.0,fade_after_surge_score,2,14,0.11753568721744659,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9963234469441064,close_pos5,2,30,0.02329677697400257,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9963234469441064,CRK
True,1.0,ret_d1_pct,3,12,0.05,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,single_up_day5_pct,4,5,0.12343054453826294,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,ret_d1_pct,4,21,0.21016650857351857,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,days_since_high5,5,12,0.09419299321640172,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9846681457207973,ret_d3_pct,6,13,0.12077772389807442,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.915709569301899,cumulative_ret5_pct,6,33,0.1368747593946798,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.915709569301899,CRK
True,0.9436577514973674,pullback_from_high5_pct,7,22,0.27843209240232214,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9436577514973674,CRK
True,1.0,fade_after_surge_score,8,8,0.14706258661557958,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,ret_d4_pct,9,20,0.12945084829868492,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,days_since_high5,9,23,0.033916814679631944,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,ret_d4_pct,10,15,0.1496670987824049,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,up_days5,10,16,0.08803629130681494,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,up_days5,10,25,0.0616584190001314,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9846681457207973,ret_d2_pct,10,38,0.03435609753111754,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,1.0,fade_after_surge_score,11,1,0.31975535452415554,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9904288275795864,ret_d5_pct,11,5,0.5761420036161524,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9904288275795864,CRK
True,0.9846681457207973,ret_d3_pct,12,19,0.27105273358162396,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,1.0,ret_d4_pct,12,29,0.09692524937469027,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,fade_after_surge_score,12,33,0.006313763049997333,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9846681457207973,ret_d3_pct,13,2,0.27105273358162396,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9436577514973674,pullback_from_high5_pct,13,8,0.027179228173887127,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9436577514973674,CRK
True,0.915709569301899,cumulative_ret5_pct,13,18,0.1368747593946798,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.915709569301899,CRK
True,0.9436577514973674,pullback_from_high5_pct,13,29,0.1306297437188866,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9436577514973674,CRK
True,1.0,up_days5,13,30,0.1292837117474559,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9436577514973674,pullback_from_high5_pct,13,33,0.13631144557397398,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9436577514973674,CRK
True,1.0,up_days5,13,39,0.115740600942865,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,ret_d1_pct,14,17,0.14407342609516613,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9963234469441064,close_pos5,14,34,0.02329677697400257,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9963234469441064,CRK
True,0.9846681457207973,ret_d3_pct,15,13,0.27105273358162396,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9846681457207973,ret_d2_pct,15,15,0.016503306599257445,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9436577514973674,pullback_from_high5_pct,17,4,0.11450741261398335,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9436577514973674,CRK
True,0.9846681457207973,ret_d2_pct,17,27,0.016503306599257445,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9846681457207973,ret_d2_pct,17,30,0.0,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9963234469441064,close_pos5,17,37,0.02329677697400257,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9963234469441064,CRK
True,1.0,ret_d1_pct,17,38,0.09135360365152655,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,1.0,fade_after_surge_score,18,5,0.05810313482084462,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,1.0,CRK
True,0.9846681457207973,ret_d3_pct,19,2,0.25713679079800084,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9846681457207973,CRK
True,0.9963234469441064,close_pos5,19,14,0.02329677697400257,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9963234469441064,CRK
True,0.9904288275795864,ret_d5_pct,20,1,0.617007650650632,2a6c86d57ae7e75332bd014b7ecea558aa139f8ac2f673a8ec9c35e9489984e9,upper_learning_failed_nonfinite,0.9904288275795864,CRK
True,1.0,days_since_high5,0,7,0.4514086851656912,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,0.729698265308371,ret_d5_pct,0,17,0.16431139744071813,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,0.729698265308371,CLDX
True,1.0,up_days5,0,19,0.03787924384709517,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,0,21,0.2776917856028762,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,0,41,0.2795481500765677,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d3_pct,1,2,0.28346245866749853,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d1_pct,2,27,0.08806642220114268,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,3,18,0.20101974802407058,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,up_days5,5,36,0.20806769903867467,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,0.9549355113235182,pullback_from_high5_pct,6,25,0.14091363257139045,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,0.9549355113235182,CLDX
True,1.0,up_days5,6,30,0.09947286449493763,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,7,20,0.025262179885776066,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,close_pos5,9,2,0.01258128629435333,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,up_days5,9,10,0.09947286449493763,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,up_days5,9,11,0.09947286449493763,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,close_pos5,10,16,0.04526605042253809,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d3_pct,10,30,0.002126636792896458,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,up_days5,11,15,0.0023151253304305036,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d1_pct,11,18,0.28188768847093826,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,days_since_high5,11,24,0.21679330322366633,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,fade_after_surge_score,12,4,0.0973989897594298,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,close_pos5,12,21,0.04526605042253809,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,0.729698265308371,ret_d5_pct,13,4,0.3166070652320864,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,0.729698265308371,CLDX
True,1.0,fade_after_surge_score,14,18,0.08440530758337189,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,single_up_day5_pct,14,33,0.10505939057419894,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,days_since_high5,17,27,0.21679330322366633,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d1_pct,17,29,0.19676269462094415,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,0.729698265308371,ret_d5_pct,17,31,0.2549563382545235,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,0.729698265308371,CLDX
True,1.0,single_up_day5_pct,18,26,0.10505939057419894,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,days_since_high5,18,27,0.21679330322366633,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d3_pct,18,28,0.002126636792896458,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,20,20,0.025262179885776066,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,1.0,ret_d4_pct,20,21,0.025262179885776066,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,1.0,CLDX
True,0.9793174366730795,cumulative_ret5_pct,20,38,0.24485167285424633,56640a2e08ea95b18f22b46a8ce77198e3b06e548ce5ca4c431e260fd93c347f,upper_learning_failed_nonfinite,0.9793174366730795,CLDX
True,0.9518190050771504,cumulative_ret5_pct,0,6,0.15380642279961268,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.9518190050771504,ADPT
True,1.0,ret_d1_pct,0,8,0.012647655508569567,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,pullback_from_high5_pct,0,13,0.2843252155627098,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d1_pct,0,15,0.26177172902321516,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,up_days5,0,24,0.15984352578317243,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,0.9518190050771504,cumulative_ret5_pct,0,35,0.04522667872491766,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.9518190050771504,ADPT
True,1.0,single_up_day5_pct,0,43,0.3062789246056576,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d5_pct,1,37,0.05922866161092504,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,0.7841905253689322,ret_d2_pct,2,39,0.13146566784368494,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.7841905253689322,ADPT
True,1.0,up_days5,3,8,0.20709770620526902,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d3_pct,3,25,0.05,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,fade_after_surge_score,4,11,0.03244139544490731,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d5_pct,4,24,0.3689226339699493,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,single_up_day5_pct,5,31,0.050884558312605396,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d3_pct,6,8,0.2455245897778832,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d4_pct,6,11,0.1478322099928896,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d3_pct,6,16,0.21651676822242433,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,single_up_day5_pct,8,3,0.0537991314878651,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d3_pct,8,7,0.21651676822242433,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,fade_after_surge_score,8,8,0.06449755591164986,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d1_pct,8,32,0.0037241872942344913,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,days_since_high5,10,34,0.0,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,0.997768662004822,close_pos5,10,36,0.06035257386284252,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.997768662004822,ADPT
True,1.0,ret_d5_pct,11,4,0.09290432307803637,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d5_pct,12,3,0.024418746961373347,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,ret_d3_pct,12,20,0.21651676822242433,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,0.7841905253689322,ret_d2_pct,13,3,0.13146566784368494,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.7841905253689322,ADPT
True,0.997768662004822,close_pos5,14,10,0.15330015721452972,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,0.997768662004822,ADPT
True,1.0,days_since_high5,15,23,0.07317361101549628,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,pullback_from_high5_pct,18,4,0.05695388587691876,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,pullback_from_high5_pct,18,5,0.025000667843398133,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,days_since_high5,18,11,0.07317361101549628,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,days_since_high5,18,23,0.0,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,pullback_from_high5_pct,19,28,0.06870633496432847,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,single_up_day5_pct,20,21,0.050884558312605396,dc7941ba24d7920388389f92575ff6347d49ab1bf007a795eeb7cb795748bcdd,upper_learning_failed_nonfinite,1.0,ADPT
True,1.0,single_up_day5_pct,0,9,0.013434209098164274,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,1.0,BIDU
True,0.90464506899252,ret_d1_pct,0,33,0.35143443067135494,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,0.90464506899252,BIDU
True,1.0,ret_d3_pct,0,42,0.4557150135020951,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,1.0,BIDU
True,1.0,ret_d3_pct,1,21,0.07100996284278867,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,1.0,BIDU
True,0.9663439677869887,ret_d5_pct,1,24,0.1387226894491271,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,0.9663439677869887,BIDU
True,0.9663439677869887,ret_d4_pct,2,6,0.017776311734813442,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,0.9663439677869887,BIDU
True,1.0,days_since_high5,2,28,0.14280852050810905,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,1.0,BIDU
True,0.9762166352290973,cumulative_ret5_pct,2,31,0.17310970192530356,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,upper_learning_failed_nonfinite,0.9762166352290973,BIDU
