all_feature_and,bilateral,domain_max_train,domain_min_train,fallback_applied_any_generation,fallback_event_count,feature,feature_definition,finite_high,finite_low,high_norm,high_value,low_norm,low_value,min_width_pass,model_hash,near_full_noise_gene,ticker,width_norm
True,True,33.15360807648904,0.0359785958677472,True,1,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.8636580541770665,28.63828603205819,0.08445114452446341,2.8328003094433263,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.7792069096526031
True,True,13.045744193250886,-1.011176843346295,True,5,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.7789436065549782,9.938371925959256,0.13326261052823385,0.8620851499798923,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.6456809960267443
True,True,20.94644956156889,0.0,True,1,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.6325297107599014,13.249251682626033,0.2766031868403567,5.793854701720747,True,69069e6c5d7f3b8c18e21802d711ba1d734a18afd78ff91337b26492e833c72e,False,BIDU,0.3559265239195447
True,True,4.615380100591837,-4.934494233734055,True,2,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.7007090242230486,1.7571888925241765,0.3758861351780352,-1.344828878768384,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.3248228890450134
True,True,4.615380100591837,-4.934494233734055,True,3,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.8661585701267558,3.3372112645758634,0.049189297446025515,-4.464742624530734,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.8169692726807303
True,True,4.615380100591837,-4.934494233734055,True,4,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.6697739789809734,1.4617630979356715,0.11430328399381277,-3.842912235592379,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.5554706949871606
True,True,4.615380100591837,-4.934494233734055,True,2,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.5118995335726693,-0.045918016315025234,0.11445065718250075,-3.8415048401601597,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.3974488763901685
True,True,4.615380100591837,-4.934494233734055,True,2,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.9034994461174306,3.6938119378204544,0.19463560265891028,-3.0757486873556754,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.7088638434585204
True,True,9.42307229071142,-7.849347251594885,True,4,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.8447302090829333,6.741187319745663,0.32013353156401475,-2.3198665848610647,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.5245966775189186
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.6637148429784429,3.318574214892214,0.12181128101225128,0.6090564050612564,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.5419035619661916
True,True,4.0,0.0,True,2,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.7559797585090398,3.023919034036159,0.22916841108344482,0.9166736443337793,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.5268113474255949
True,True,1.0,0.0,True,3,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8591987471579311,0.8591987471579311,0.10314301571402645,0.10314301571402645,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.7560557314439047
True,True,8.55614875854329,0.0,True,2,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.5393755514472526,4.614977454904013,0.06474085437449974,0.5539323807834079,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.47463469707275285
True,True,4.615380100591837,-0.5464490367451003,False,0,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.7327904500896263,3.2360900600897815,0.23294946336635916,0.6559962907863759,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.49984098672326716
True,True,7.820708833973833,0.0,True,6,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8126155315159953,6.355229465951486,0.29256454480789457,2.2880621200866345,True,27dd92b1e3bca39fceabf378663718b635b983dc9e941f6d305cfb989111324d,False,CEF,0.5200509867081007
True,True,23.82048008116162,-13.86882838470811,True,1,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.9614100004048238,22.36604968272124,0.091071786208935,-10.436395741741817,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.8703382141958889
True,True,23.82048008116162,-13.86882838470811,True,4,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.9083939282667306,20.36791058625984,0.22748755469416693,-5.294979763693242,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.6809063735725637
True,True,23.82048008116162,-13.86882838470811,True,3,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.8939706063278158,19.82430555660153,0.16927613866931374,-7.488927778489005,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.7246944676585021
True,True,23.82048008116162,-13.86882838470811,True,1,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7445208895718758,14.191649081650052,0.291463440848333,-2.883772856051513,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.4530574487235428
True,True,23.82048008116162,-13.86882838470811,True,1,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.7260473136224277,13.495392779223629,0.26623115996409197,-3.83476007359514,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.4598161536583357
True,True,21.83864215692721,-23.90542905855739,True,2,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.8485805268262718,14.912098992657032,0.12933149693673476,-17.989279852278166,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.7192490298895371
True,True,5.0,0.0,True,5,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.9094878971241068,4.547439485620534,0.03081731017940675,0.15408655089703374,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.8786705869447001
True,True,4.0,0.0,True,2,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.8921626365750713,3.5686505463002853,0.16322326778813628,0.6528930711525451,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.728939368786935
True,True,0.9993160932649576,0.0006151374468675,True,4,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.5931937556903939,0.5930383082401866,0.01586584990731726,0.016460376914171605,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.5773279057830767
True,True,33.218263215206754,0.0114815315906957,True,1,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.6926805922271756,23.013174734156394,0.02285970638725617,0.7705788109438748,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.6698208858399194
True,True,23.82048008116162,-1.751605220723007,True,1,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,1.0,23.82048008116162,0.22165150971189324,3.9164860929210357,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.7783484902881068
True,True,27.372725994097188,0.0,True,2,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.95,26.004089694392327,0.09341835822493624,2.557115122509595,True,af07349ef39efa21e0bc674cd521e42b1877851aad554f4cce56c809d5e2578d,False,AMD,0.8565816417750637
True,True,57.04247527200212,-35.035649400791456,True,1,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.6024452652420966,20.436380840704516,0.01641388077940166,-33.52429004002134,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.586031384462695
True,True,57.04247527200212,-35.035649400791456,True,4,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.5808767031743692,18.450388093619424,0.20488213415414266,-16.17048670891829,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.37599456902022654
True,True,57.04247527200212,-35.035649400791456,True,1,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.8521619578041825,43.429825591313914,0.3713098165743049,-0.8461378180304919,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.48085214122987757
True,True,57.04247527200212,-35.035649400791456,True,1,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.8117521621759755,39.70896739145776,0.3489506258901662,-2.9049301654273876,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.4628015362858093
True,True,57.04247527200212,-35.035649400791456,True,3,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.9639984817265658,53.72752298401099,0.18456520778001176,-18.041231188563483,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.779433273946554
True,True,54.45545012886157,-41.51583107852734,True,5,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.8179752172553829,36.98629851736405,0.24200948164117037,-18.289871061088157,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.5759657356142125
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8585269531495625,4.292634765747812,0.026468361894029166,0.13234180947014584,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.8320585912555334
True,True,4.0,0.0,True,5,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.7241770709337516,2.8967082837350064,0.0787006682741696,0.3148026730966784,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.6454764026595821
True,True,1.0,0.0,True,4,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.9976529752489466,0.9976529752489466,0.027844095480326254,0.027844095480326254,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.9698088797686203
True,True,71.62678149130106,0.0,True,2,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.35435653833231273,25.38141834114241,0.008218783406135575,0.5886850031556039,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.34613775492617715
True,True,57.04247527200212,-1.7301057311891133,True,3,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.8607222210426607,48.856760726287334,0.039666845169209985,0.6012171396593256,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.8210553758734507
True,True,59.54247104185581,0.0,True,5,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.5278028628882464,31.426686679332004,0.11158205674203006,6.643871382353037,True,533f088311cabb22a012f2c505b1756690d3cd9a7d4e6aceac3c8c22a3b4034a,False,AAP,0.41622080614621637
True,True,52.8643249211872,-41.23711382443936,False,0,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.7696701344117154,31.189953183242835,0.319542446193131,-11.167709897368777,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.4501276882185844
True,True,52.8643249211872,-41.23711382443936,True,2,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.7934318102868817,33.42596107010323,0.3175121279478561,-11.35876576536064,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.4759196823390256
True,True,52.8643249211872,-41.23711382443936,True,3,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.7347017761729384,27.89938036240143,0.14425000352508335,-27.662980953667315,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.5904517726478551
True,True,52.8643249211872,-41.23711382443936,True,3,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.9171566837329684,45.06864967000055,0.03654856347858698,-37.79784141701847,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.8806081202543814
True,True,52.8643249211872,-41.23711382443936,True,7,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.7277626051209887,27.24639438271096,0.010405855263542752,-40.25790787276124,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.7173567498574459
True,True,154.77387893871145,-51.86440901249006,True,4,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.46580156597124733,44.38802910479713,0.051609078853307275,-41.199997315504085,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.41419248711794004
True,True,5.0,0.0,True,4,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.7342445210753968,3.6712226053769843,0.027810023407168163,0.1390501170358408,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.7064344976682286
True,True,4.0,0.0,True,4,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.6436985968935786,2.5747943875743142,0.2137609238626338,0.8550436954505352,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.42993767303094477
True,True,1.0,0.0,True,2,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8259744050847724,0.8259744050847724,0.13861726788242373,0.13861726788242373,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.6873571372023486
True,True,115.84508097534622,0.0,True,1,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.7405301111721739,85.78677069342262,0.03329833388648397,3.8574481854238503,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.70723177728569
True,True,52.8643249211872,-2.531649813927528,True,7,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.8024682970498777,41.92186369517803,0.10890671046356949,3.5013435673968223,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.6935615865863082
True,True,56.20058588649751,0.0,True,5,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.7699747476322834,43.273031934742384,0.2175401012281156,12.225881142828072,True,0a67c818c4c43b60cec221789416d434592bc49a29401db29faf54554b6b7309,False,CAPR,0.5524346464041677
True,True,13.763372110664363,-12.5032253860783,True,1,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.6667973717568599,5.011272789745023,0.17462444400947363,-7.916435402188982,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.4921729277473863
True,True,13.763372110664363,-12.5032253860783,True,5,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.9445763550560536,12.307581537119345,0.23828210096159322,-6.244365349441933,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.7062942540944604
True,True,13.763372110664363,-12.5032253860783,True,5,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.6292773628320569,4.02574981724303,0.06843749588703851,-10.705605227928478,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.5608398669450184
True,True,13.763372110664363,-12.5032253860783,True,1,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.9158561576484074,11.55319967178571,0.11360385264758383,-9.519238714504953,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.8022523050008237
True,True,13.763372110664363,-12.5032253860783,True,8,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.9484302970476326,12.408811480187945,0.20503512559958642,-7.117650269259887,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.7433951714480462
True,True,21.51710528585746,-23.27124686527817,True,2,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.9684539204408855,20.104208365576095,0.4749370961977164,-1.9995969511370681,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.4935168242431691
True,True,5.0,0.0,True,3,up_days5,D-5~D-1 양의 일수익률 일수,True,True,1.0,5.0,0.08625493306292348,0.4312746653146174,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.9137450669370766
True,True,4.0,0.0,True,8,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.5211054000972076,2.0844216003888305,0.10398893272475171,0.41595573089900684,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.4171164673724559
True,True,0.9945502868693726,0.0066049192885735,True,1,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.9152484353087751,0.9108203711374525,0.5100146675592248,0.5104715475019709,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.40523376774955033
True,True,31.35134535233417,0.0375807169134212,True,4,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.732500521812056,22.97492965225903,0.02913855436713552,0.9500185501823143,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.7033619674449205
True,True,13.763372110664363,-0.7266022488399138,True,6,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6511623200080677,8.708723071952306,0.25370126590433895,2.949522589087734,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.3974610541037288
True,True,17.502358630983583,0.0,True,1,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8708480890843294,15.241895568260674,0.17533353492950357,3.0687504083742585,True,7fa919d835007ccc51a1516708bedff5d52d105b3af32cb79d59551e4d35d7cf,False,STLD,0.6955145541548259
True,True,18.046134386784598,-15.364197886397834,True,5,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.798705694776059,11.320824764553327,0.06295848568829375,-13.26073396013554,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.7357472090877653
True,True,18.046134386784598,-15.364197886397834,True,3,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.802530627222913,11.448617028525197,0.2156580131800244,-8.158992008678862,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.5868726140428886
True,True,18.046134386784598,-15.364197886397834,True,2,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.9756712182233179,17.233301703823905,0.36118870606880665,-3.2967632033181786,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.6144825121545112
True,True,18.046134386784598,-15.364197886397834,True,4,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7465951350000973,9.579793647496915,0.22473200180627673,-7.855827033632694,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.5218631331938206
True,True,18.046134386784598,-15.364197886397834,True,7,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.5910690726615914,4.383616227627746,0.05767040693649211,-13.437410428319987,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.5333986657250993
True,True,37.20257746979794,-16.488771879504828,True,3,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.6721202020359308,19.59826869273029,0.25302282589226904,-2.9036349411752003,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.41909737614366177
True,True,5.0,0.0,True,2,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.9195836451079822,4.597918225539911,0.23869714702598388,1.1934857351299195,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.6808864980819983
True,True,4.0,0.0,True,5,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.802851794614169,3.211407178456676,0.07278056092160512,0.2911222436864205,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.7300712336925639
True,True,1.0,0.0,True,8,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.7831430931116885,0.7831430931116885,0.48610575112882304,0.48610575112882304,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.29703734198286547
True,True,19.810940131213183,0.0,True,2,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.6237293793448644,12.356665392279865,0.16340464726363207,3.237199684101823,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.4603247320812323
True,True,18.046134386784598,-1.221879464153386,True,2,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.8612345845033349,15.372400438963691,0.29080279076337157,4.381312736166677,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.5704317937399633
True,True,27.30650445610163,0.0,True,7,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8370798287290879,22.85772407330363,0.18158103918309973,4.958343455596878,True,93b7893251b40f1c509bab31eada1baa697d37b79c99f5aefb4167b0c3327b55,False,BNTX,0.6554987895459882
True,True,12.869621439067512,-12.68311966193152,True,4,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.791843076383318,7.550641461510004,0.00023942142435941574,-12.677001788260831,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7916036549589586
True,True,12.869621439067512,-12.68311966193152,True,2,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.9101717776253784,10.574264129165837,0.46894095545666675,-0.7003928354921953,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.4412308221687116
True,True,12.869621439067512,-12.68311966193152,True,5,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.8172941132956862,8.20098521848372,0.07802969764001075,-10.689246999947091,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7392644156556755
True,True,12.869621439067512,-12.68311966193152,True,4,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.9317156406590433,11.124768883580462,0.22876598189736094,-6.8375217537924255,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7029496587616824
True,True,12.869621439067512,-12.68311966193152,True,6,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.5574572406592667,1.5614408835120326,0.075397474498218,-10.756507516409378,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.48205976616104873
True,True,17.428312916047737,-12.615913823737724,True,2,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.9084960852953747,14.679148555083987,0.07813470628817701,-10.268416991769193,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.8303613790071978
True,True,5.0,0.0,True,4,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.7136894196894055,3.5684470984470273,0.00988990669989782,0.04944953349948911,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7037995129895076
True,True,4.0,0.0,True,4,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.9782709568744099,3.9130838274976396,0.5018419561853176,2.0073678247412703,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.47642900068909233
True,True,0.9965027503267032,0.0052084523453733,True,4,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.7998035229412287,0.798049124142393,0.0031629500318991477,0.00834386667679479,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7966405729093295
True,True,16.19414639452572,0.0121174908986665,True,6,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.968620435626155,15.686361376844932,0.2644997046724106,4.292259356908434,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.7041207309537444
True,True,12.869621439067512,-0.9248737383115824,True,6,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.5731520345877891,6.9814692387146895,0.03303185696079196,-0.46921594676606165,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.5401201776269972
True,True,16.705068056634907,0.0,True,2,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.95,15.86981465380316,0.05,0.8352534028317454,True,9ba55680e24c03e525724747eae5a7a27a9761bfd9b75f88d75b0bbbfec2b4f6,False,BWXT,0.8999999999999999
True,True,59.1867455920829,-24.790337209007685,True,5,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.8825697881445234,49.32529896774592,0.09492913750875998,-16.818465168198436,True,85f59cb3b87577d0e0b385a15c1ed7475aefa14221c772f0361a39765a0feaae,False,BE,0.7876406506357634
True,True,59.1867455920829,-24.790337209007685,True,1,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.6293697062492934,28.06229472518729,0.06796740585308776,-19.082632739907606,True,85f59cb3b87577d0e0b385a15c1ed7475aefa14221c772f0361a39765a0feaae,False,BE,0.5614023003962056
True,True,59.1867455920829,-24.790337209007685,True,2,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.95,54.987891452028364,0.05,-20.591483068953156,True,85f59cb3b87577d0e0b385a15c1ed7475aefa14221c772f0361a39765a0feaae,False,BE,0.8999999999999999
