base_rate,coverage,decision_threshold,gate_fail_reasons,lift_pp,model_hash,pass_probability,passed_count,passed_gate,passed_positive_count,positive_count,precision,precision_floor,recall,regime,sample_floor,signal_count,survivor,ticker
0.4873501997336884,0.02929427430093209,0.5673501997336884,[],37.628616390267524,6bdde3a85cf6efef5b45e598e1ad37d33977b86488e153a7dada3d55825478ac,0.8636363636363636,22,True,19,366,0.8636363636363636,0.5673501997336884,0.05191256830601093,train,20,751,False,AA
0.6019417475728155,0.031067961165048542,0.5673501997336884,"[""precision<0.7136""]",2.305825242718451,6bdde3a85cf6efef5b45e598e1ad37d33977b86488e153a7dada3d55825478ac,0.8636363636363636,16,False,10,310,0.625,0.7136363636363636,0.03225806451612903,stress,8,515,False,AA
0.5317460317460317,0.015873015873015872,0.5673501997336884,"[""passed_count<8"", ""precision<0.7136""]",-28.174603174603174,6bdde3a85cf6efef5b45e598e1ad37d33977b86488e153a7dada3d55825478ac,0.8636363636363636,4,False,1,134,0.25,0.7136363636363636,0.007462686567164179,oos,8,252,False,AA
0.5379494007989347,0.02663115845539281,0.6179494007989347,[],31.205059920106525,a18595c1e1c03d31c6d1f7ba276158fe2abd0e45db0a2beb095a91988026721b,0.85,20,True,17,404,0.85,0.6179494007989347,0.04207920792079208,train,20,751,False,CAMT
0.49320388349514566,0.013592233009708738,0.6179494007989347,"[""passed_count<8"", ""precision<0.7000""]",-20.748959778085997,a18595c1e1c03d31c6d1f7ba276158fe2abd0e45db0a2beb095a91988026721b,0.85,7,False,2,254,0.2857142857142857,0.7,0.007874015748031496,stress,8,515,False,CAMT
0.5912698412698413,0.01984126984126984,0.6179494007989347,"[""passed_count<8"", ""precision<0.7000""]",-19.126984126984127,a18595c1e1c03d31c6d1f7ba276158fe2abd0e45db0a2beb095a91988026721b,0.85,5,False,2,149,0.4,0.7,0.013422818791946308,oos,8,252,False,CAMT
0.38348868175765644,0.02929427430093209,0.46348868175765645,[],43.46931364241618,82af528ca867b3cf64ba99b78164279401a728003156ae6173761a66eaba0a04,0.8181818181818182,22,True,18,288,0.8181818181818182,0.46348868175765645,0.0625,train,20,751,False,CIEN
0.2757281553398058,0.007766990291262136,0.46348868175765645,"[""passed_count<8"", ""precision<0.6682""]",-27.57281553398058,82af528ca867b3cf64ba99b78164279401a728003156ae6173761a66eaba0a04,0.8181818181818182,4,False,0,142,0.0,0.6681818181818182,0.0,stress,8,515,False,CIEN
0.6626984126984127,0.07936507936507936,0.46348868175765645,[],3.730158730158728,82af528ca867b3cf64ba99b78164279401a728003156ae6173761a66eaba0a04,0.8181818181818182,20,True,14,167,0.7,0.6926984126984127,0.08383233532934131,oos,8,252,False,CIEN
0.5179760319573902,0.033288948069241014,0.5979760319573901,[],32.20239680426098,601d33729d705a014d9650a8bc76972d61d775cfaa69bbcfb672873bd35f7a50,0.84,25,True,21,389,0.84,0.5979760319573901,0.05398457583547558,train,20,751,False,COHR
0.4796116504854369,0.02524271844660194,0.5979760319573901,"[""precision<0.6900""]",13.57729648991785,601d33729d705a014d9650a8bc76972d61d775cfaa69bbcfb672873bd35f7a50,0.84,13,False,8,247,0.6153846153846154,0.69,0.032388663967611336,stress,8,515,False,COHR
0.6944444444444444,0.031746031746031744,0.5979760319573901,"[""precision<0.7244""]",-31.944444444444443,601d33729d705a014d9650a8bc76972d61d775cfaa69bbcfb672873bd35f7a50,0.84,8,False,3,175,0.375,0.7244444444444444,0.017142857142857144,oos,8,252,False,COHR
0.3648468708388815,0.02663115845539281,0.45,[],38.515312916111846,3e7156d1afcaa58d5d4ba8294e2bb91e2517f1e8763a2a26f67ef48bdd54c39f,0.75,20,True,15,274,0.75,0.45,0.05474452554744526,train,20,751,False,MPC
0.47184466019417476,0.02912621359223301,0.45,"[""precision<0.6000""]",-20.51779935275081,3e7156d1afcaa58d5d4ba8294e2bb91e2517f1e8763a2a26f67ef48bdd54c39f,0.75,15,False,4,243,0.26666666666666666,0.6,0.01646090534979424,stress,8,515,False,MPC
0.4166666666666667,0.04365079365079365,0.45,"[""precision<0.6000""]",12.878787878787874,3e7156d1afcaa58d5d4ba8294e2bb91e2517f1e8763a2a26f67ef48bdd54c39f,0.75,11,False,6,105,0.5454545454545454,0.6,0.05714285714285714,oos,8,252,False,MPC
0.2596537949400799,0.02663115845539281,0.45,[],44.03462050599201,a70c960fa2937ed5108c59ea56336f7eab1a14908b9b3aa822c54f08580b3441,0.7,20,True,14,195,0.7,0.45,0.07179487179487179,train,20,751,False,ABEV
0.37475728155339805,0.027184466019417475,0.45,[],19.667128987517334,a70c960fa2937ed5108c59ea56336f7eab1a14908b9b3aa822c54f08580b3441,0.7,14,True,8,193,0.5714285714285714,0.5499999999999999,0.04145077720207254,stress,8,515,False,ABEV
0.3055555555555556,0.003968253968253968,0.45,"[""passed_count<8""]",69.44444444444444,a70c960fa2937ed5108c59ea56336f7eab1a14908b9b3aa822c54f08580b3441,0.7,1,False,1,77,1.0,0.5499999999999999,0.012987012987012988,oos,8,252,False,ABEV
0.5898801597869507,0.02796271637816245,0.6698801597869507,[],31.488174497495404,a03c3e2d789147ead846d1ce64329939f8f5b42355fa11dde59554cccaabaa10,0.9047619047619048,21,True,19,443,0.9047619047619048,0.6698801597869507,0.04288939051918736,train,20,751,False,CAN
0.6368932038834951,0.02524271844660194,0.6698801597869507,"[""precision<0.7548""]",-2.150858849887971,a03c3e2d789147ead846d1ce64329939f8f5b42355fa11dde59554cccaabaa10,0.9047619047619048,13,False,8,328,0.6153846153846154,0.7547619047619047,0.024390243902439025,stress,8,515,False,CAN
0.5793650793650794,0.003968253968253968,0.6698801597869507,"[""passed_count<8""]",42.063492063492056,a03c3e2d789147ead846d1ce64329939f8f5b42355fa11dde59554cccaabaa10,0.9047619047619048,1,False,1,146,1.0,0.7547619047619047,0.00684931506849315,oos,8,252,False,CAN
0.2862849533954727,0.03462050599201065,0.45,[],17.525350814298886,4fc447a2184e60286080f2db0b4f8f632f9a39eaa271d12e7471191c1b2194cd,0.46153846153846156,26,True,12,215,0.46153846153846156,0.45,0.05581395348837209,train,20,751,False,BMI
0.312621359223301,0.036893203883495145,0.45,"[""precision<0.3426""]",-15.472662238119572,4fc447a2184e60286080f2db0b4f8f632f9a39eaa271d12e7471191c1b2194cd,0.46153846153846156,19,False,3,161,0.15789473684210525,0.34262135922330095,0.018633540372670808,stress,8,515,False,BMI
0.3412698412698413,0.027777777777777776,0.45,"[""passed_count<8"", ""precision<0.3713""]",-19.841269841269842,4fc447a2184e60286080f2db0b4f8f632f9a39eaa271d12e7471191c1b2194cd,0.46153846153846156,7,False,1,86,0.14285714285714285,0.3712698412698413,0.011627906976744186,oos,8,252,False,BMI
0.6657789613848203,0.03462050599201065,0.7457789613848202,[],33.42210386151797,3261070adc02a9a9ecc3a3924fa0bca187816b126ff9a37703468ad343d47da5,1.0,26,True,26,500,1.0,0.7457789613848202,0.052,train,20,751,False,AAOI
0.49320388349514566,0.027184466019417475,0.7457789613848202,"[""precision<0.8500""]",-6.463245492371711,3261070adc02a9a9ecc3a3924fa0bca187816b126ff9a37703468ad343d47da5,1.0,14,False,6,254,0.42857142857142855,0.85,0.023622047244094488,stress,8,515,False,AAOI
0.6904761904761905,0.047619047619047616,0.7457789613848202,"[""precision<0.8500""]",14.28571428571429,3261070adc02a9a9ecc3a3924fa0bca187816b126ff9a37703468ad343d47da5,1.0,12,False,10,174,0.8333333333333334,0.85,0.05747126436781609,oos,8,252,False,AAOI
0.27030625832223704,0.03062583222370173,0.45,[],38.18676547212412,a093f4a95b0cf72cbd7526e323ce5f4ff465df7528de79ab4bdd3a6966bae7ff,0.6521739130434783,23,True,15,203,0.6521739130434783,0.45,0.07389162561576355,train,20,751,False,C
0.2912621359223301,0.031067961165048542,0.45,"[""precision<0.5022""]",2.123786407766992,a093f4a95b0cf72cbd7526e323ce5f4ff465df7528de79ab4bdd3a6966bae7ff,0.6521739130434783,16,False,5,150,0.3125,0.5021739130434782,0.03333333333333333,stress,8,515,False,C
0.32936507936507936,0.03968253968253968,0.45,"[""precision<0.5022""]",17.063492063492063,a093f4a95b0cf72cbd7526e323ce5f4ff465df7528de79ab4bdd3a6966bae7ff,0.6521739130434783,10,False,5,83,0.5,0.5021739130434782,0.060240963855421686,oos,8,252,False,C
0.28894806924101196,0.02663115845539281,0.45,[],26.105193075898807,e0e9367119794789c075b6951c86b7db14c51d6f7a638ab6d70b7eb41bc6d2a7,0.55,20,True,11,217,0.55,0.45,0.05069124423963134,train,20,751,False,BCS
0.30097087378640774,0.03495145631067961,0.45,"[""precision<0.4000""]",-2.3193096008629954,e0e9367119794789c075b6951c86b7db14c51d6f7a638ab6d70b7eb41bc6d2a7,0.55,18,False,5,155,0.2777777777777778,0.4,0.03225806451612903,stress,8,515,False,BCS
0.25,0.011904761904761904,0.45,"[""passed_count<8""]",41.666666666666664,e0e9367119794789c075b6951c86b7db14c51d6f7a638ab6d70b7eb41bc6d2a7,0.55,3,False,2,63,0.6666666666666666,0.4,0.031746031746031744,oos,8,252,False,BCS
0.5525965379494008,0.03195739014647137,0.6325965379494007,[],32.24034620505992,c6f43110e595385c2036c556421eba30cfd9ef384557872bbe832c8a063bd293,0.875,24,True,21,415,0.875,0.6325965379494007,0.05060240963855422,train,20,751,False,CRMD
0.5242718446601942,0.04660194174757282,0.6325965379494007,"[""precision<0.7250""]",-19.093851132686083,c6f43110e595385c2036c556421eba30cfd9ef384557872bbe832c8a063bd293,0.875,24,False,8,270,0.3333333333333333,0.725,0.02962962962962963,stress,8,515,False,CRMD
0.5595238095238095,0.011904761904761904,0.6325965379494007,"[""passed_count<8""]",44.047619047619044,c6f43110e595385c2036c556421eba30cfd9ef384557872bbe832c8a063bd293,0.875,3,False,3,141,1.0,0.725,0.02127659574468085,oos,8,252,False,CRMD
0.42609853528628494,0.02796271637816245,0.5060985352862849,[],43.10443218565722,b66c4b50a12a7411727831332b76b3e9d009fad80345128a466a55a0604aa194,0.8571428571428571,21,True,18,320,0.8571428571428571,0.5060985352862849,0.05625,train,20,751,False,APA
0.545631067961165,0.07572815533980583,0.5060985352862849,"[""precision<0.7071""]",-5.845158078167784,b66c4b50a12a7411727831332b76b3e9d009fad80345128a466a55a0604aa194,0.8571428571428571,39,False,19,281,0.48717948717948717,0.7071428571428571,0.06761565836298933,stress,8,515,False,APA
0.5198412698412699,0.06349206349206349,0.5060985352862849,"[""precision<0.7071""]",-8.234126984126988,b66c4b50a12a7411727831332b76b3e9d009fad80345128a466a55a0604aa194,0.8571428571428571,16,False,7,131,0.4375,0.7071428571428571,0.05343511450381679,oos,8,252,False,APA
0.3808255659121172,0.02929427430093209,0.4608255659121172,[],48.28107977242465,c1b5c9e42e304ed159dba7a3bc30b520c429cee3777c05976c94fc1425968e49,0.8636363636363636,22,True,19,286,0.8636363636363636,0.4608255659121172,0.06643356643356643,train,20,751,False,POWI
0.36699029126213595,0.02524271844660194,0.4608255659121172,"[""precision<0.7136""]",17.147124719940248,c1b5c9e42e304ed159dba7a3bc30b520c429cee3777c05976c94fc1425968e49,0.8636363636363636,13,False,7,189,0.5384615384615384,0.7136363636363636,0.037037037037037035,stress,8,515,False,POWI
0.4880952380952381,0.01984126984126984,0.4608255659121172,"[""passed_count<8"", ""precision<0.7136""]",-8.809523809523807,c1b5c9e42e304ed159dba7a3bc30b520c429cee3777c05976c94fc1425968e49,0.8636363636363636,5,False,2,123,0.4,0.7136363636363636,0.016260162601626018,oos,8,252,False,POWI
0.43275632490013316,0.03062583222370173,0.5127563249001331,[],43.680889249117115,8fd81022736125d623d78e74829ac15a3b5bad2533b88341f7dbcdcb46fc05c2,0.8695652173913043,23,True,20,325,0.8695652173913043,0.5127563249001331,0.06153846153846154,train,20,751,False,ARKG
0.4330097087378641,0.017475728155339806,0.5127563249001331,"[""precision<0.7196""]",12.254584681769149,8fd81022736125d623d78e74829ac15a3b5bad2533b88341f7dbcdcb46fc05c2,0.8695652173913043,9,False,5,223,0.5555555555555556,0.7195652173913043,0.02242152466367713,stress,8,515,False,ARKG
0.503968253968254,0.031746031746031744,0.5127563249001331,"[""precision<0.7196""]",-12.896825396825395,8fd81022736125d623d78e74829ac15a3b5bad2533b88341f7dbcdcb46fc05c2,0.8695652173913043,8,False,3,127,0.375,0.7195652173913043,0.023622047244094488,oos,8,252,False,ARKG
0.5565912117177098,0.02929427430093209,0.6365912117177097,[],44.34087882822902,cc21f8bdee0ffa97f6dc42252f2434fc9163496942f4a3c11065e7872bc9457b,1.0,22,True,22,418,1.0,0.6365912117177097,0.05263157894736842,train,20,751,False,CDE
0.5553398058252427,0.021359223300970873,0.6365912117177097,"[""precision<0.8500""]",17.19329214474846,cc21f8bdee0ffa97f6dc42252f2434fc9163496942f4a3c11065e7872bc9457b,1.0,11,False,8,286,0.7272727272727273,0.85,0.027972027972027972,stress,8,515,False,CDE
0.6071428571428571,0.003968253968253968,0.6365912117177097,"[""passed_count<8"", ""precision<0.8500""]",-60.71428571428571,cc21f8bdee0ffa97f6dc42252f2434fc9163496942f4a3c11065e7872bc9457b,1.0,1,False,0,153,0.0,0.85,0.0,oos,8,252,False,CDE
0.4766977363515313,0.03062583222370173,0.5566977363515313,[],34.938922017020786,234ee8ce1f43d0c8a635275b71d4dd2f33c2b9101aaefc5da8f49d12938d79be,0.8260869565217391,23,True,19,358,0.8260869565217391,0.5566977363515313,0.05307262569832402,train,20,751,False,BELFB
0.4970873786407767,0.05825242718446602,0.5566977363515313,"[""precision<0.6761""]",-9.708737864077666,234ee8ce1f43d0c8a635275b71d4dd2f33c2b9101aaefc5da8f49d12938d79be,0.8260869565217391,30,False,12,256,0.4,0.6760869565217391,0.046875,stress,8,515,False,BELFB
0.6111111111111112,0.06349206349206349,0.5566977363515313,"[""precision<0.6761""]",-4.861111111111116,234ee8ce1f43d0c8a635275b71d4dd2f33c2b9101aaefc5da8f49d12938d79be,0.8260869565217391,16,False,9,154,0.5625,0.6760869565217391,0.05844155844155844,oos,8,252,False,BELFB
0.26897470039946736,0.03195739014647137,0.45,[],18.935863293386596,bf212b55a65b780f653780e66ed2f318cd305aab6de8bbc5009c3d32be117bbb,0.4583333333333333,24,True,11,202,0.4583333333333333,0.45,0.054455445544554455,train,20,751,False,CAT
0.29514563106796116,0.040776699029126215,0.45,"[""precision<0.3251""]",-0.9431345353675458,bf212b55a65b780f653780e66ed2f318cd305aab6de8bbc5009c3d32be117bbb,0.4583333333333333,21,False,6,152,0.2857142857142857,0.3251456310679611,0.039473684210526314,stress,8,515,False,CAT
0.40476190476190477,0.03968253968253968,0.45,"[""precision<0.4348""]",-10.476190476190478,bf212b55a65b780f653780e66ed2f318cd305aab6de8bbc5009c3d32be117bbb,0.4583333333333333,10,False,3,102,0.3,0.4347619047619048,0.029411764705882353,oos,8,252,False,CAT
