cpu_percent_single_core,cpu_seconds,error,input_path,output_path,pid,process_name,seed,status,ticker,wall_seconds,worker_limit
99.99135316202323,0.17093747299999995,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ADMA.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ADMA.json,590991,SpawnPoolWorker-3,1845309935,OK,ADMA,0.1709522549645044,6
100.00174596819852,0.17686951299999998,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CRS.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CRS.json,590991,SpawnPoolWorker-3,3389032181,OK,CRS,0.17686642496846616,6
100.0015968224412,0.1675859019999999,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ALGT.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ALGT.json,590991,SpawnPoolWorker-3,2418861722,OK,ALGT,0.16758322599343956,6
99.97189228056206,0.16629556,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_AEIS.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_AEIS.json,590994,SpawnPoolWorker-6,3776049537,OK,AEIS,0.16634231503121555,6
99.95757158233258,0.16671842000000003,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ARKW.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ARKW.json,590994,SpawnPoolWorker-6,3595334017,OK,ARKW,0.1667891860124655,6
100.0023384288784,0.16793896200000014,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CBRL.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CBRL.json,590994,SpawnPoolWorker-6,4234368882,OK,CBRL,0.1679350349586457,6
99.99100100896653,0.34550793600000007,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BTU.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BTU.json,590989,SpawnPoolWorker-1,1992654679,OK,BTU,0.34553903102641925,6
99.98634127258143,0.31199214399999997,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BB.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BB.json,590989,SpawnPoolWorker-1,3363347874,OK,BB,0.3120347639778629,6
99.9831866990183,0.33219910799999997,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BN.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BN.json,590989,SpawnPoolWorker-1,2602671398,OK,BN,0.3322549710283056,6
99.99627891099412,0.23809421899999994,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ACMR.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ACMR.json,590992,SpawnPoolWorker-4,409726359,OK,ACMR,0.23810307902749628,6
100.00108543553608,0.2198171270000001,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CARR.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CARR.json,590992,SpawnPoolWorker-4,902866584,OK,CARR,0.21981474105268717,6
100.00084106523394,0.34385743299999993,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CRK.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CRK.json,590992,SpawnPoolWorker-4,2505359851,OK,CRK,0.3438545409590006,6
99.80712979956675,0.32895850299999996,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CLDX.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CLDX.json,590993,SpawnPoolWorker-5,3837568390,OK,CLDX,0.32959419197868556,6
99.81087107340817,0.34064079,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_ADPT.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_ADPT.json,590993,SpawnPoolWorker-5,1571237537,OK,ADPT,0.34128626104211435,6
99.74124927031843,0.337258987,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BIDU.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BIDU.json,590993,SpawnPoolWorker-5,2939938524,OK,BIDU,0.3381339109619148,6
99.78559833490512,0.29313884999999995,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CEF.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CEF.json,590990,SpawnPoolWorker-2,3762973375,OK,CEF,0.29376869497355074,6
99.72423369660596,0.349341809,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_AMD.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_AMD.json,590990,SpawnPoolWorker-2,1058426531,OK,AMD,0.3503078399808146,6
99.79820896255211,0.335652415,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_AAP.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_AAP.json,590990,SpawnPoolWorker-2,2670260133,OK,AAP,0.3363311010180041,6
100.00202703701844,0.15910235100000003,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_CAPR.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_CAPR.json,590991,SpawnPoolWorker-3,2394668134,OK,CAPR,0.15909912600181997,6
100.00083889498902,0.1746371,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_STLD.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_STLD.json,590991,SpawnPoolWorker-3,255578885,OK,STLD,0.17463563499040902,6
100.0014274426985,0.15398331500000006,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BNTX.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BNTX.json,590991,SpawnPoolWorker-3,1261851644,OK,BNTX,0.15398111700778827,6
99.97976978987434,0.16481405700000007,,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/input_BWXT.csv,/home/g3000kkw/kingmaker/data/_system/analysis/stage2_3_rediscovery_pilot_20260712/_worker_tmp/result_BWXT.json,590994,SpawnPoolWorker-6,362980961,OK,BWXT,0.16484740597661585,6
