ticker,model_hash,origin_train_label,train_start,train_end,seed,generation,best_fitness,mean_fitness,best_passed_count,best_precision,best_recall,best_coverage,best_lift,best_pass_probability,decision_threshold,best_group_thresholds,fitness_stress_passed_count,fitness_stress_precision,fitness_precision_gap,fitness_adjusted_precision,fitness_consistency_penalty_points,fitness_consistency_lambda,generations_run,population,configured_generations,patience,feature_count,group_count,unweighted_group_count,group_between_and,g3_member_percentile_floor,parallel_worker_pid,parallel_worker_count_limit,stress_role,gene_domain_source,fallback_source,lambda_source
AAP,19acfdf0d2eda87560d92d1c638a119f80f57e2056b58af3459d90dcd1988df7,train_1,2022-07-01,2023-06-30,1767114315,50,182.90423702188988,-39931.42938242893,21,0.6666666666666666,0.208955223880597,0.08366533864541832,0.399734395750332,0.6666666666666666,0.45,"[3, 3, 2, 2]",36,0.4444444444444444,0.2222222222222222,0.6222222222222222,9.777777777777777,0.2,50,100,50,15,14,4,True,True,0.15,610674,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,1,147.5751246989022,-55974.60892102386,30,0.5666666666666667,0.16831683168316833,0.12,0.16266666666666663,0.5666666666666667,0.48400000000000004,"[2, 3, 2, 2]",7,0.5714285714285714,0.0,0.5666666666666667,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,2,159.99024513647268,-21673.056889118783,40,0.625,0.24752475247524752,0.16,0.22099999999999997,0.625,0.48400000000000004,"[2, 3, 2, 2]",54,0.4444444444444444,0.18055555555555558,0.5888888888888889,7.9444444444444455,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,3,159.99024513647268,-17656.325871836125,40,0.625,0.24752475247524752,0.16,0.22099999999999997,0.625,0.48400000000000004,"[2, 3, 2, 2]",54,0.4444444444444444,0.18055555555555558,0.5888888888888889,7.9444444444444455,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,4,180.29302308387534,-21942.613274991545,21,0.7142857142857143,0.1485148514851485,0.084,0.3102857142857143,0.7142857142857143,0.48400000000000004,"[3, 3, 2, 2]",5,0.4,0.3142857142857143,0.6514285714285715,13.82857142857143,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,5,180.29302308387534,-9153.20188615586,21,0.7142857142857143,0.1485148514851485,0.084,0.3102857142857143,0.7142857142857143,0.48400000000000004,"[3, 3, 2, 2]",5,0.4,0.3142857142857143,0.6514285714285715,13.82857142857143,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,6,180.29302308387534,-17357.125632033298,21,0.7142857142857143,0.1485148514851485,0.084,0.3102857142857143,0.7142857142857143,0.48400000000000004,"[3, 3, 2, 2]",5,0.4,0.3142857142857143,0.6514285714285715,13.82857142857143,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,7,180.29302308387534,-22477.10251043443,21,0.7142857142857143,0.1485148514851485,0.084,0.3102857142857143,0.7142857142857143,0.48400000000000004,"[3, 3, 2, 2]",5,0.4,0.3142857142857143,0.6514285714285715,13.82857142857143,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,8,180.29302308387534,-17534.456217172527,21,0.7142857142857143,0.1485148514851485,0.084,0.3102857142857143,0.7142857142857143,0.48400000000000004,"[3, 3, 2, 2]",5,0.4,0.3142857142857143,0.6514285714285715,13.82857142857143,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,9,197.25467852560732,-23834.56907344515,32,0.71875,0.22772277227722773,0.128,0.31475,0.71875,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.0,0.71875,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,10,197.25467852560732,-17621.724378298397,32,0.71875,0.22772277227722773,0.128,0.31475,0.71875,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.0,0.71875,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,11,197.25467852560732,-22272.239613154645,32,0.71875,0.22772277227722773,0.128,0.31475,0.71875,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.0,0.71875,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,12,207.15793490071042,-27471.14250419079,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,13,207.15793490071042,-27744.51818555776,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,14,207.15793490071042,-18195.70380968729,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,15,207.15793490071042,-22948.46066524811,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,16,207.15793490071042,-26859.787986826475,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,17,207.15793490071042,-27652.93660574016,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[3, 3, 2, 2]",7,0.7142857142857143,0.04761904761904756,0.7523809523809524,2.0952380952380927,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,18,214.3631758773348,-26738.336587013582,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,19,214.3631758773348,-22094.835984813384,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,20,214.3631758773348,-21081.93059138955,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,21,214.3631758773348,-26098.450453794907,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,22,214.3631758773348,-15983.11473383106,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,23,214.3631758773348,-30382.234473259945,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,24,214.3631758773348,-21077.443181828483,27,0.7777777777777778,0.2079207920792079,0.108,0.37377777777777776,0.7777777777777778,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.02777777777777779,0.7722222222222223,1.2222222222222228,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,25,233.28508783684097,-22811.091094060786,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,26,233.28508783684097,-27737.165451005825,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,27,233.28508783684097,-23392.71458218296,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,28,233.28508783684097,-22815.66880752821,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,29,233.28508783684097,-26630.203158533273,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,30,233.28508783684097,-17761.88545467529,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,31,233.28508783684097,-29869.690366465005,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,32,233.28508783684097,-29100.611297083822,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,33,233.28508783684097,-30175.11420692218,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,34,233.28508783684097,-18899.232167732487,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,35,233.28508783684097,-26529.716746743918,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,36,233.28508783684097,-29034.59277478385,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,37,233.28508783684097,-26851.301788774173,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,38,233.28508783684097,-16754.60531761766,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,39,233.28508783684097,-26627.8820069475,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,65432afdaad2f9546ff084d31a0a68cb9fc7366d9507ff9e7b5e30ef6f66bc6d,train_2,2023-07-01,2024-06-30,450455968,40,233.28508783684097,-15125.341522490266,20,0.85,0.16831683168316833,0.08,0.44599999999999995,0.85,0.48400000000000004,"[2, 3, 2, 2]",4,0.75,0.09999999999999998,0.83,4.399999999999999,0.2,40,100,50,15,14,4,True,True,0.15,610675,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,1,118.15203757758363,-89993.76594797136,33,0.5757575757575758,0.15966386554621848,0.132,0.09975757575757582,0.5757575757575758,0.5559999999999999,"[2, 2, 2, 2]",0,0.0,0.5757575757575758,0.46060606060606063,25.333333333333336,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,2,148.98480466390487,-58467.66072633397,44,0.5909090909090909,0.2184873949579832,0.176,0.11490909090909096,0.5909090909090909,0.5559999999999999,"[2, 2, 2, 2]",14,0.5714285714285714,0.019480519480519543,0.587012987012987,0.8571428571428599,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,3,148.98480466390487,-50809.07239574973,44,0.5909090909090909,0.2184873949579832,0.176,0.11490909090909096,0.5909090909090909,0.5559999999999999,"[2, 2, 2, 2]",14,0.5714285714285714,0.019480519480519543,0.587012987012987,0.8571428571428599,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,4,165.3737405987695,-26362.400527095,31,0.6451612903225806,0.16806722689075632,0.124,0.16916129032258065,0.6451612903225806,0.5559999999999999,"[2, 2, 2, 2]",11,0.6363636363636364,0.008797653958944274,0.6434017595307918,0.38709677419354804,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,5,165.3737405987695,-33786.651885466825,31,0.6451612903225806,0.16806722689075632,0.124,0.16916129032258065,0.6451612903225806,0.5559999999999999,"[2, 2, 2, 2]",11,0.6363636363636364,0.008797653958944274,0.6434017595307918,0.38709677419354804,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,6,176.2175378809119,-30436.88761635685,31,0.6774193548387096,0.17647058823529413,0.124,0.20141935483870965,0.6774193548387096,0.5559999999999999,"[2, 3, 2, 2]",1,1.0,0.0,0.6774193548387096,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,7,181.80269486692364,-34777.396066758614,20,0.7,0.11764705882352941,0.08,0.22399999999999998,0.7,0.5559999999999999,"[2, 3, 2, 2]",1,1.0,0.0,0.7,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,8,190.8762099160213,-30084.296937577878,22,0.7272727272727273,0.13445378151260504,0.088,0.2512727272727273,0.7272727272727273,0.5559999999999999,"[2, 2, 2, 2]",8,0.75,0.0,0.7272727272727273,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,9,190.8762099160213,-49945.527787773295,22,0.7272727272727273,0.13445378151260504,0.088,0.2512727272727273,0.7272727272727273,0.5559999999999999,"[2, 2, 2, 2]",8,0.75,0.0,0.7272727272727273,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
AAP,44fbc7e2facba2d8d70cf059716c05b4b570e4cf10bcd03279df8e565db34af2,train_3,2024-07-01,2025-06-30,2646776436,10,190.8762099160213,-44574.08870299593,22,0.7272727272727273,0.13445378151260504,0.088,0.2512727272727273,0.7272727272727273,0.5559999999999999,"[2, 2, 2, 2]",8,0.75,0.0,0.7272727272727273,0.0,0.2,40,100,50,15,14,4,True,True,0.15,610676,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY,RUNTIME_CONSTANT_ONLY
