ticker,model_hash,origin_train_label,train_start,train_end,seed,generation,best_fitness,mean_fitness,best_passed_count,best_precision,best_recall,best_coverage,best_lift,best_pass_probability,decision_threshold,best_group_thresholds,fitness_stress_passed_count,fitness_stress_precision,fitness_precision_gap,fitness_adjusted_precision,fitness_consistency_penalty_points,fitness_consistency_lambda,generations_run,population,configured_generations,patience,feature_count,group_count,unweighted_group_count,group_between_and,g3_member_percentile_floor,parallel_worker_pid,parallel_worker_count_limit,stress_role,gene_domain_source,fallback_source
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,5,172.1579857811938,-24524.29541617515,20,0.65,0.12871287128712872,0.08,0.246,0.65,0.48400000000000004,"[2, 3, 2, 2]",14,0.6428571428571429,0.0071428571428571175,0.6464285714285715,0.7857142857142829,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,6,172.1579857811938,-30556.21671235521,20,0.65,0.12871287128712872,0.08,0.246,0.65,0.48400000000000004,"[2, 3, 2, 2]",14,0.6428571428571429,0.0071428571428571175,0.6464285714285715,0.7857142857142829,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,7,172.87004057128874,-27842.597471153495,29,0.6896551724137931,0.19801980198019803,0.116,0.2856551724137931,0.6896551724137931,0.48400000000000004,"[2, 3, 2, 2]",25,0.56,0.1296551724137931,0.6248275862068966,14.26206896551724,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,8,181.81569103387906,-18635.605952670197,22,0.6818181818181818,0.1485148514851485,0.088,0.27781818181818174,0.6818181818181818,0.48400000000000004,"[2, 3, 2, 2]",24,0.6666666666666666,0.015151515151515138,0.6742424242424242,1.6666666666666652,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,9,186.33318950874968,-18448.62466362945,34,0.7058823529411765,0.2376237623762376,0.136,0.3018823529411765,0.7058823529411765,0.48400000000000004,"[2, 3, 2, 2]",28,0.6428571428571429,0.06302521008403361,0.6743697478991597,6.932773109243698,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,10,195.18246096329742,-12564.20835298278,26,0.7307692307692307,0.18811881188118812,0.104,0.3267692307692307,0.7307692307692307,0.48400000000000004,"[2, 3, 2, 2]",19,0.6842105263157895,0.046558704453441235,0.7074898785425101,5.121457489878535,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,11,195.18246096329742,-11331.764084805425,26,0.7307692307692307,0.18811881188118812,0.104,0.3267692307692307,0.7307692307692307,0.48400000000000004,"[2, 3, 2, 2]",19,0.6842105263157895,0.046558704453441235,0.7074898785425101,5.121457489878535,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,12,205.23348314546314,-21293.140175903398,20,0.75,0.1485148514851485,0.08,0.346,0.75,0.48400000000000004,"[2, 3, 2, 2]",21,0.7619047619047619,0.0,0.75,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,13,205.23348314546314,-26100.115964419314,20,0.75,0.1485148514851485,0.08,0.346,0.75,0.48400000000000004,"[2, 3, 2, 2]",21,0.7619047619047619,0.0,0.75,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,14,205.23348314546314,-23673.96627803456,20,0.75,0.1485148514851485,0.08,0.346,0.75,0.48400000000000004,"[2, 3, 2, 2]",21,0.7619047619047619,0.0,0.75,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,15,209.65876080057433,-28665.91001128198,21,0.7619047619047619,0.15841584158415842,0.084,0.35790476190476184,0.7619047619047619,0.48400000000000004,"[2, 3, 2, 2]",15,0.8,0.0,0.7619047619047619,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,16,217.55540320643493,-27740.63413669209,20,0.8,0.15841584158415842,0.08,0.396,0.8,0.48400000000000004,"[3, 3, 2, 2]",17,0.7647058823529411,0.03529411764705892,0.7823529411764706,3.882352941176481,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,17,217.55540320643493,-18498.80697032762,20,0.8,0.15841584158415842,0.08,0.396,0.8,0.48400000000000004,"[3, 3, 2, 2]",17,0.7647058823529411,0.03529411764705892,0.7823529411764706,3.882352941176481,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,18,217.55540320643493,-25673.043418980407,20,0.8,0.15841584158415842,0.08,0.396,0.8,0.48400000000000004,"[3, 3, 2, 2]",17,0.7647058823529411,0.03529411764705892,0.7823529411764706,3.882352941176481,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,19,217.55540320643493,-28901.13997602223,20,0.8,0.15841584158415842,0.08,0.396,0.8,0.48400000000000004,"[3, 3, 2, 2]",17,0.7647058823529411,0.03529411764705892,0.7823529411764706,3.882352941176481,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,20,217.55540320643493,-40186.0371565566,20,0.8,0.15841584158415842,0.08,0.396,0.8,0.48400000000000004,"[3, 3, 2, 2]",17,0.7647058823529411,0.03529411764705892,0.7823529411764706,3.882352941176481,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,21,224.85415805662404,-30750.29736290373,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,22,224.85415805662404,-25260.60014239362,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,23,224.85415805662404,-35596.853114434816,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,24,224.85415805662404,-41680.456703516276,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,25,224.85415805662404,-36544.91372933835,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,26,224.85415805662404,-36865.89005562332,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,27,224.85415805662404,-41066.675971696786,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,28,224.85415805662404,-29868.248314933495,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,29,224.85415805662404,-35593.842495178345,21,0.8095238095238095,0.16831683168316833,0.084,0.4055238095238095,0.8095238095238095,0.48400000000000004,"[3, 3, 2, 2]",16,0.8125,0.0,0.8095238095238095,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,30,228.5080115479134,-22525.20061250123,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,31,228.5080115479134,-22583.794070985175,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,32,228.5080115479134,-38453.31433171045,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,33,228.5080115479134,-34659.69579031696,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,34,228.5080115479134,-34877.46682907046,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,35,228.5080115479134,-37382.37205712094,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,36,228.5080115479134,-36502.00763252718,21,0.8571428571428571,0.1782178217821782,0.084,0.45314285714285707,0.8571428571428571,0.48400000000000004,"[2, 3, 2, 2]",16,0.75,0.1071428571428571,0.8035714285714286,11.785714285714281,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,37,233.50510830622596,-29203.364027109445,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,38,233.50510830622596,-27007.642663486353,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,39,233.50510830622596,-25839.392453949742,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,40,233.50510830622596,-23045.86688959493,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,41,233.50510830622596,-34596.597106235924,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,42,233.50510830622596,-30738.749171695377,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,43,233.50510830622596,-38242.24383760601,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,44,233.50510830622596,-36971.11780778742,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,45,233.50510830622596,-29596.373458593946,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,46,233.50510830622596,-39011.26835016408,23,0.8695652173913043,0.19801980198019803,0.092,0.4655652173913043,0.8695652173913043,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.10033444816053505,0.8193979933110368,11.036789297658856,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,47,240.7201105248795,-35256.32186847323,21,0.9047619047619048,0.18811881188118812,0.084,0.5007619047619047,0.9047619047619048,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.1355311355311355,0.836996336996337,14.908424908424905,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,48,240.7201105248795,-37376.35268979377,21,0.9047619047619048,0.18811881188118812,0.084,0.5007619047619047,0.9047619047619048,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.1355311355311355,0.836996336996337,14.908424908424905,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,49,240.7201105248795,-31868.913714278267,21,0.9047619047619048,0.18811881188118812,0.084,0.5007619047619047,0.9047619047619048,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.1355311355311355,0.836996336996337,14.908424908424905,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,2023-07-01,2024-06-30,450455968,50,240.7201105248795,-38449.36762424015,21,0.9047619047619048,0.18811881188118812,0.084,0.5007619047619047,0.9047619047619048,0.48400000000000004,"[2, 3, 2, 2]",13,0.7692307692307693,0.1355311355311355,0.836996336996337,14.908424908424905,0.5,50,100,50,15,14,4,True,True,0.15,609104,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,1,80.15203757758363,-89994.1812914226,33,0.5757575757575758,0.15966386554621848,0.132,0.09975757575757582,0.5757575757575758,0.5559999999999999,"[2, 2, 2, 2]",0,0.0,0.5757575757575758,0.2878787878787879,63.333333333333336,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,2,147.6990903781906,-55748.727703268414,44,0.5909090909090909,0.2184873949579832,0.176,0.11490909090909096,0.5909090909090909,0.5559999999999999,"[2, 2, 2, 2]",14,0.5714285714285714,0.019480519480519543,0.5811688311688312,2.1428571428571495,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,3,147.6990903781906,-41346.338671547695,44,0.5909090909090909,0.2184873949579832,0.176,0.11490909090909096,0.5909090909090909,0.5559999999999999,"[2, 2, 2, 2]",14,0.5714285714285714,0.019480519480519543,0.5811688311688312,2.1428571428571495,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,4,157.0950518437962,-32598.952692122173,34,0.6176470588235294,0.17647058823529413,0.136,0.14164705882352946,0.6176470588235294,0.5559999999999999,"[2, 2, 2, 2]",8,0.875,0.0,0.6176470588235294,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,5,158.92613531206038,-28754.57917630264,26,0.6923076923076923,0.15126050420168066,0.104,0.2163076923076923,0.6923076923076923,0.5559999999999999,"[2, 2, 2, 2]",2,0.5,0.1923076923076923,0.5961538461538461,21.153846153846153,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,6,161.38570932492684,-28278.192564039742,22,0.6363636363636364,0.11764705882352941,0.088,0.16036363636363637,0.6363636363636364,0.5559999999999999,"[2, 2, 2, 2]",1,1.0,0.0,0.6363636363636364,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,7,165.41558047358134,-30445.706979648534,39,0.6410256410256411,0.21008403361344538,0.156,0.1650256410256411,0.6410256410256411,0.5559999999999999,"[2, 2, 2, 2]",10,0.7,0.0,0.6410256410256411,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
AAP,ef04cd28391a4e0979e0c1e2e189112153f00fd10ed80d2db6f53a849829e248,train_3,2024-07-01,2025-06-30,2646776436,8,184.22462135880266,-39226.11560020172,27,0.7037037037037037,0.15966386554621848,0.108,0.22770370370370374,0.7037037037037037,0.5559999999999999,"[2, 2, 2, 2]",10,0.8,0.0,0.7037037037037037,0.0,0.5,50,100,50,15,14,4,True,True,0.15,609105,6,FITNESS_SCORER_ONLY,TRAIN_ONLY,TRAIN_ONLY
