ticker,model_hash,origin_train_label,gene_type,group,feature,feature_definition,low_norm,high_norm,width_norm,low_value,high_value,min_width_pass,bilateral,fallback_applied_any_generation,fallback_event_count,group_threshold,group_size,g3_member_floor_norm,fitness_consistency_lambda,stress_role,threshold_min_allowed,threshold_max_allowed,threshold_floor_valid
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G1_PULLBACK,inv_ret_d1_pct,-(D-2 close 대비 D-1 close 수익률 %),0.0842489720899647,0.9466876677368412,0.8624386956468764,-7.660552261017506,8.16203994220394,True,True,True,18.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G2_VOLATILITY,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),0.0076775276354616,0.3461977826850576,0.338520255049596,-1.0849760805728703,2.42575339700558,True,True,True,17.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G2_VOLATILITY,atr14_pct,100*ATR14[D-1]/Close[D-1],0.1069606624832024,0.952144782133812,0.8451841196506096,2.6810457074574257,3.945897836530014,True,True,True,17.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G2_VOLATILITY,realized_vol20_pct,D-20~D-1 일수익률 sample std(%),0.4192122009036658,0.827394361993387,0.4081821610897211,2.140314967694048,2.934116739292249,True,True,True,22.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G2_VOLATILITY,bb_width20_pct,100*(BB upper-BB lower)/BB middle at D-1,0.2939930603960368,0.916752153024452,0.6227590926284152,12.545773215204049,28.15621633765086,True,True,True,22.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G3_RANGE_EXPANSION,true_range_d1_pct,D-1 true range / D-1 close(%),0.0074847631587812,0.8171923901602217,0.8097076270014404,0.8844983376345924,9.632592380814597,True,True,True,27.0,,3,0.10671605144250249,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G3_RANGE_EXPANSION,range_vs_atr14,D-1 high-low / ATR14[D-1],0.5514090822769013,0.9752562723215203,0.423847190044619,1.2768199160196616,2.057816748380977,True,True,True,18.0,,3,0.17942041261792702,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G3_RANGE_EXPANSION,range_vs_range20,D-1 range% / D-21~D-2 mean range%,0.0436644388334445,0.541925213116115,0.4982607742826703,0.3896008955722674,1.7965159936120083,True,True,True,26.0,,3,0.14143898758215773,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_ratio5_prior,D-1 volume / D-6~D-2 mean volume,0.2101668988006055,0.5883348905446236,0.3781679917440181,1.0560275211121977,2.542459262507845,True,True,True,28.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_ratio20_prior,D-1 volume / D-21~D-2 mean volume,0.1614123539961754,0.491397270110616,0.3299849161144406,0.860476295167256,2.3415021494640493,True,True,True,20.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_chg1_pct,100*(D-1 volume/D-2 volume-1),0.502118741615659,0.8166753180072263,0.3145565763915673,90.76769626935705,196.92432063046112,True,True,True,17.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,GROUP_THRESHOLD,G1_PULLBACK,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,4,,0.5,FITNESS_SCORER_ONLY,2.0,3.0,1.0
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,GROUP_THRESHOLD,G2_VOLATILITY,,unweighted feature-pass count required for group pass,,,,,,,,,,3.0,4,,0.5,FITNESS_SCORER_ONLY,2.0,3.0,1.0
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,GROUP_THRESHOLD,G3_RANGE_EXPANSION,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,3,"[0.10671605144250249, 0.17942041261792702, 0.14143898758215773]",0.5,FITNESS_SCORER_ONLY,2.0,2.0,1.0
POWI,14576253abb7520730c1ef6b9bd661342eba70772bfbc8a9e0dc11e8eb105da2,train_2,GROUP_THRESHOLD,G4_VOLUME_CONFIRMATION,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,3,,0.5,FITNESS_SCORER_ONLY,2.0,2.0,1.0
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G1_PULLBACK,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),0.3435930403676498,0.7735668855074527,0.4299738451398028,8.181858336556829,18.40160029965326,True,True,True,23.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G1_PULLBACK,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,0.3213840514898028,0.8456191072795463,0.5242350557897434,6.884132968093047,18.11338909907681,True,True,True,26.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G1_PULLBACK,inv_close_pos5,1 - D-1 close의 D-5~D-1 range 위치,0.1360132810798719,0.9965167112456288,0.8605034301657567,0.1378334538714301,0.9952155060431164,True,True,True,20.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G1_PULLBACK,inv_ret_d1_pct,-(D-2 close 대비 D-1 close 수익률 %),0.1779061139127514,0.69274509708906,0.5148389831763085,-9.872666843384955,4.144388158762164,True,True,True,29.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G2_VOLATILITY,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),0.0130390498778705,0.7272833422894094,0.7142442924115389,-0.8108047392004907,10.42589680801752,True,True,True,27.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G2_VOLATILITY,atr14_pct,100*ATR14[D-1]/Close[D-1],0.1653925054107041,0.7224468477817609,0.5570543423710568,3.4325722415731708,6.264887286929964,True,True,True,15.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G2_VOLATILITY,realized_vol20_pct,D-20~D-1 일수익률 sample std(%),0.0492578768027995,0.880917768830408,0.8316598920276084,1.3531289407377916,4.8814133653111,True,True,True,21.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G2_VOLATILITY,bb_width20_pct,100*(BB upper-BB lower)/BB middle at D-1,0.1255875013902257,0.9823458612364088,0.856758359846183,9.798882862121593,41.684286034494455,True,True,True,19.0,,4,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G3_RANGE_EXPANSION,true_range_d1_pct,D-1 true range / D-1 close(%),0.1698282196208388,0.7894453271675228,0.619617107546684,3.847459264044603,12.79476788295726,True,True,True,17.0,,3,0.06135383338196905,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G3_RANGE_EXPANSION,range_vs_atr14,D-1 high-low / ATR14[D-1],0.0911179523514589,0.7190608780461243,0.6279429256946654,0.5402381638724101,2.0396321036381586,True,True,True,18.0,,3,0.10028069080101673,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G3_RANGE_EXPANSION,range_vs_range20,D-1 range% / D-21~D-2 mean range%,0.2042901635389465,0.4934538463592451,0.2891636828202986,1.0576539674025671,2.128136471091763,True,True,True,28.0,,3,0.07974458736054331,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_ratio5_prior,D-1 volume / D-6~D-2 mean volume,0.1777074417726293,0.8873900525957106,0.7096826108230813,1.031753800707034,4.448206174863007,True,True,True,17.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_ratio20_prior,D-1 volume / D-21~D-2 mean volume,0.0180742906221402,0.8372525669430436,0.8191782763209033,0.2979034069916179,3.547023675358226,True,True,True,18.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,FEATURE_INTERVAL,G4_VOLUME_CONFIRMATION,volume_chg1_pct,100*(D-1 volume/D-2 volume-1),0.1146031082959972,0.8719395832773628,0.7573364749813655,-15.410639437697183,384.2621978972582,True,True,True,14.0,,3,,0.5,FITNESS_SCORER_ONLY,,,
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,GROUP_THRESHOLD,G1_PULLBACK,,unweighted feature-pass count required for group pass,,,,,,,,,,3.0,4,,0.5,FITNESS_SCORER_ONLY,2.0,3.0,1.0
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,GROUP_THRESHOLD,G2_VOLATILITY,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,4,,0.5,FITNESS_SCORER_ONLY,2.0,3.0,1.0
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,GROUP_THRESHOLD,G3_RANGE_EXPANSION,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,3,"[0.06135383338196905, 0.10028069080101673, 0.07974458736054331]",0.5,FITNESS_SCORER_ONLY,2.0,2.0,1.0
POWI,371f129860ba34f22b625ad2618ea87117520c36220526dcd190bfc1af62ee59,train_3,GROUP_THRESHOLD,G4_VOLUME_CONFIRMATION,,unweighted feature-pass count required for group pass,,,,,,,,,,2.0,3,,0.5,FITNESS_SCORER_ONLY,2.0,2.0,1.0
