all_feature_and,bilateral,domain_max_origin_train,domain_min_origin_train,fallback_applied_any_generation,fallback_event_count,feature,feature_definition,finite_high,finite_low,high_norm,high_value,low_norm,low_value,min_width_pass,model_hash,near_full_noise_gene,origin_train_label,ticker,width_norm
True,True,23.82550448343881,-9.115279153665313,True,21,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.6670869639831646,12.85908819403678,0.08409450470303087,-6.3451402691733385,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.5829924592801337
True,True,23.82550448343881,-9.115279153665313,True,14,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.5372836181810187,8.583264264596085,0.06475313758689352,-6.982260058591819,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.47253048059412517
True,True,37.17472039883365,-23.21428745203623,True,26,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.6278926237361437,14.703525132269043,0.09203442126658352,-17.656420063618253,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.5358582024695602
True,True,5.0,0.0,True,20,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8279514211124007,4.139757105562004,0.16302374994684438,0.8151187497342218,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.6649276711655563
True,True,4.0,0.0,True,16,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.8982231412977612,3.5928925651910446,0.20960160112141032,0.8384064044856413,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.6886215401763508
True,True,1.0,0.0175438449843009,True,21,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.6698925254854582,0.6756838798465004,0.12983138914808345,0.14509749236707392,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.5400611363373747
True,True,29.72972515804424,0.0,True,17,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.8919691740076136,26.51799839269409,0.12253327011629184,3.642880443273752,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.7694359038913217
True,True,23.82550448343881,-1.6611279889857666,True,13,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6890791937725379,15.901180167089544,0.1371224524764178,1.8336615609981988,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.5519567412961202
True,True,25.088129529860737,0.0,True,18,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8701697947584712,21.83093252387286,0.24747367028047085,6.2086514952265,True,39d5ad0abf7085ccac088642ff79af8279d444f5dd54a4be120a02242ae8934d,False,train_3,BB,0.6226961244780004
True,True,10.286132520925918,-4.9445278923114895,True,21,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.8490947878101605,7.9877464794749375,0.14533479287886392,-2.730983015745319,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.7037599949312965
True,True,10.286132520925918,-4.9445278923114895,True,16,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.48249117131615027,2.404131290389948,0.19758773921143838,-1.9351361345627582,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.2849034321047119
True,True,10.286132520925918,-4.9445278923114895,True,21,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.8367494139522963,7.79971828257135,0.1642677839274515,-2.442621058477418,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.6724816300248448
True,True,10.286132520925918,-4.9445278923114895,True,16,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7342147327551329,6.238047372677796,0.11782342861521454,-3.149999262349838,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.6163913041399184
True,True,10.286132520925918,-4.9445278923114895,True,23,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.9345382999741422,9.289107597758862,0.020515073818448276,-4.632069769630206,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.9140232261556939
True,True,15.698393639884744,-13.390987256547804,True,13,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.5743082670755317,3.315284676382449,0.2326680069335667,-6.622818980443474,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.341640260141965
True,True,5.0,0.0,True,9,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.6730261022058848,3.365130511029424,0.3746754579807737,1.8733772899038683,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.2983506442251111
True,True,4.0,0.0,True,23,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.8781218862289444,3.5124875449157775,0.19501854539747004,0.7800741815898802,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.6831033408314744
True,True,1.0,0.0,True,25,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.8765297456021967,0.8765297456021967,0.07808698767043962,0.07808698767043962,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.798442757931757
True,True,17.596413711732907,0.0,True,31,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.49890456613734874,8.7789311484254,0.0640502700121459,1.1270550494819191,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.4348542961252028
True,True,10.286132520925918,-1.8949120235591588,True,21,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6287839340030382,5.764333085388414,0.11388871945447894,-0.5076284587697868,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.5148952145485592
True,True,11.939850653652684,0.0,True,24,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.6955418052940271,8.304665278582657,0.0004447158700811322,0.005309841072077928,True,d320261408a56ce30d5487848e0f2e57e22041ad2b6aeccd06f7c291e893feb0,False,train_1,BN,0.695097089423946
True,True,6.927622070933737,-5.383737149636014,True,20,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.6193561073763144,2.2413783737275628,0.32526101749441055,-1.3793319228143037,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.29409508988190386
True,True,6.927622070933737,-5.383737149636014,True,18,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.7160816164034663,3.4322008611532926,0.20933149425933728,-2.806581927630678,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5067501221441291
True,True,6.927622070933737,-5.383737149636014,True,11,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.6612592133427165,2.757262563737539,0.09687122272546245,-4.191120728527026,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5643879906172541
True,True,6.927622070933737,-5.383737149636014,True,28,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.5483638845772583,1.367367616981661,0.048803693546582816,-4.7828973470934315,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.49956019103067545
True,True,6.927622070933737,-5.383737149636014,True,23,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.6300232469076447,2.3727053603537094,0.19600932832428405,-2.9705958980531557,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.4340139185833606
True,True,14.030879223465863,-9.936999325913076,True,17,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.5313238225397849,2.7977055231122563,0.2017221922899057,-5.1021463203941515,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.3296016302498792
True,True,5.0,0.0,True,21,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.6572099283345528,3.286049641672764,0.13289539446757653,0.6644769723378827,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5243145338669764
True,True,4.0,0.0,True,18,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.776713691205457,3.106854764821828,0.23821041120155156,0.9528416448062063,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5385032800039053
True,True,1.0,0.0,True,25,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.48321626056364253,0.48321626056364253,0.19414924220547353,0.19414924220547353,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.289067018358169
True,True,10.999687717297244,0.0,True,16,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.7608809369653803,8.369452696663712,0.24382280662306918,2.681974731208715,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5170581303423111
True,True,6.927622070933737,-0.3053796602635494,True,20,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6097923306098039,4.10524932270799,0.04439930674434097,0.015760602282228142,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.5653930238654629
True,True,8.93844941613855,0.0,True,15,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.682269108687306,6.098427916195418,0.02711321872962083,0.2423501341234161,True,950eefe0cd8ae3957ca6b1b6268acae9f44020eadfc6fd9e96739e1950420282,False,train_2,BN,0.6551558899576851
True,True,12.888783669459247,-8.162853863469689,True,19,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.6828197734365946,6.211620507234159,0.19437469730792295,-4.070948190170517,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.48844507612867166
True,True,12.888783669459247,-8.162853863469689,True,16,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.487783288277564,2.105783115969773,0.15772105884055077,-4.842567301448657,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.33006222943701324
True,True,12.888783669459247,-8.162853863469689,True,26,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.5664006981336965,3.76080833203879,0.010049998171475269,-7.951284944757193,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.5563506999622213
True,True,12.888783669459247,-8.162853863469689,True,20,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.623336366823678,4.959397391995211,0.23389857912450635,-3.238905756273483,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.38943778769917164
True,True,12.888783669459247,-8.162853863469689,True,24,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.6261842782232891,5.01935059050572,0.3066737121890081,-1.7068700335889204,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.3195105660342811
True,True,11.05789573865219,-16.93309099374707,True,19,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.7178608450962355,3.160542397050577,0.1950517190415362,-11.473400913923761,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.5228091260546993
True,True,5.0,0.0,True,17,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8592553038841059,4.2962765194205295,0.16309984458979943,0.8154992229489971,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.6961554592943064
True,True,4.0,0.0,True,15,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.7841092107476361,3.1364368429905443,0.38318898846343374,1.532755953853735,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.4009202222842023
True,True,0.9954645333748092,0.0030401638952566,True,24,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.9091973243869752,0.9053497452824968,0.1884473540872535,0.19005991045538914,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.7207499702997218
True,True,21.72745609614768,0.0421881702476367,True,14,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.9357407590701359,20.333977239868613,0.056052736813712346,1.2577067860329496,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.8796880222564235
True,True,12.888783669459247,-0.4145789699825708,True,19,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.7165997295663373,9.118607099764352,0.07913307895408127,0.6381570761191535,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.637466650612256
True,True,17.620912565387094,0.0,True,12,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.6778517304080826,11.944366073817166,0.018236662135451793,0.3213466289733015,True,2ad368c858f9b5e22836cda406bc8ae1560e957e2c2eb30f1a1b3f47170a6c6d,False,train_3,BN,0.6596150682726307
True,True,27.685316337478596,-26.50406649029874,True,13,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.7276483739397691,12.926749809133085,0.3111045330796832,-9.645503847786866,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.4165438408600859
True,True,27.685316337478596,-26.50406649029874,True,22,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.8219462671710356,18.036694445295055,0.06272069970434334,-23.10527048279402,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.7592255674666922
True,True,27.685316337478596,-26.50406649029874,True,16,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.7758862433792497,15.540730182985442,0.4323183681540148,-3.07700093492085,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.3435678752252349
True,True,27.685316337478596,-26.50406649029874,True,21,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.7438371558502773,13.804009909597013,0.3498404007790814,-7.546431083858046,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.3939967550711959
True,True,27.685316337478596,-26.50406649029874,True,29,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.8290290279073176,18.420504878310993,0.338286692458734,-8.172519407109828,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.4907423354485836
True,True,45.17684947854577,-40.52238793211127,True,13,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.6939311709963849,18.946984237763168,0.11982873987921269,-30.253156304582756,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.5741024311171722
True,True,5.0,0.0,True,22,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.6698882064628703,3.3494410323143513,0.17842215118115975,0.8921107559057988,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.4914660552817105
True,True,4.0,0.0,True,15,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.8289886026111772,3.315954410444709,0.42896025297109247,1.7158410118843699,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.40002834964008477
True,True,0.9953702641173616,0.0,True,21,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.6288140606370666,0.6259028176170276,0.04987587517037004,0.04964496304141578,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.5789381854666965
True,True,70.05019832976565,0.0593133359308994,True,20,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.2819344873247554,19.792157614073616,0.08321193825782858,5.883390536648657,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.19872254906692682
True,True,27.685316337478596,-2.0787803819817485,True,18,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.66938007838713,17.844713013212736,0.11020056459340705,1.2012398811155558,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.559179513793723
True,True,40.4072604202473,0.0,True,25,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.3639811338532478,14.707480463665075,0.0004037868188513788,0.016315919143590884,True,9d8f806b48c8b9d85cade44086064434dd6812667fa2fb79283e3d03c58ddaf5,False,train_1,ACMR,0.3635773470343964
True,True,40.798526921475386,-21.924826565492584,True,26,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.5097064586744389,10.045671816534874,0.21638461954816784,-8.352457584429773,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.293321839126271
True,True,40.798526921475386,-21.924826565492584,True,22,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.5432804961936619,12.15154803983783,0.27545137277043547,-4.647592742741978,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.26782912342322646
True,True,40.798526921475386,-21.924826565492584,True,23,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.5432052250693089,12.146826782497673,0.15365508138908657,-12.287064580456073,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.38955014368022234
True,True,40.798526921475386,-21.924826565492584,True,19,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.6629128000561453,19.655287323464737,0.06467819455986354,-17.867993305215375,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.5982346054962817
True,True,40.798526921475386,-21.924826565492584,True,22,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.4966099277566544,9.224213478325677,0.1433679130914647,-12.93231027396774,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.3532420146651897
True,True,65.49536469604145,-29.187394629408704,True,24,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.5121909245837473,19.308255411634025,0.22044669027348582,-8.314893710152194,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.2917442343102614
True,True,5.0,0.0,True,28,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8554103819610018,4.277051909805009,0.10287562998369341,0.5143781499184671,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.7525347519773085
True,True,4.0,0.0,True,18,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.6909438841634767,2.763775536653907,0.22861367481835237,0.9144546992734095,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.46233020934512437
True,True,0.9924526590636188,0.0029070428335317,True,25,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.9095241282081592,0.9029226567574073,0.1894478101968337,0.19037429291819807,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.7200763180113254
True,True,50.50741651109198,0.1091132454078103,True,22,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.3662691372420112,18.568456300991187,0.04485959735679837,2.3699608373722185,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.3214095398852128
True,True,40.798526921475386,-1.3356536090046278,True,16,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6749530579677008,27.102940385006022,0.19285801305540498,6.790260729821477,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.4820950449122958
True,True,54.62925695717488,0.0,True,28,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8004588071687745,43.72846986045668,0.029413363701293965,1.6068302036128286,True,ebfda4b1807d4da57d8bd7983b9dd465103cbaef692c0e2eccd1f4c690ee5691,False,train_2,ACMR,0.7710454434674805
True,True,20.70618957893742,-14.90645358355158,True,25,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.7375209185568518,11.358615713884694,0.45150020458095996,1.1726620899809301,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.2860207139758918
True,True,20.70618957893742,-14.90645358355158,True,17,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.776066999196047,12.731343529000883,0.2875689933988176,-4.665361637043334,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.48849800579722946
True,True,20.70618957893742,-14.90645358355158,True,28,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.7914766557312225,13.280122128444601,0.23283023924351878,-6.614753355935202,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.5586464164877037
True,True,20.70618957893742,-14.90645358355158,True,22,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.5516468113865455,4.739147462082338,0.17851202452273232,-8.549168554010027,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.3731347868638132
True,True,20.70618957893742,-14.90645358355158,True,26,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.673609763415491,9.082570551732937,0.08924887110888785,-11.728065384095782,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.584360892306603
True,True,28.396320161217517,-23.465555992406152,True,17,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.7862156388817454,17.30906210132104,0.3365890766720704,-6.009414983376697,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.449626562209675
True,True,5.0,0.0,True,17,up_days5,D-5~D-1 양의 일수익률 일수,True,True,0.8338581072795959,4.1692905363979795,0.3751491822461344,1.875745911230672,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.45870892503346145
True,True,4.0,0.0,True,18,days_since_high5,D-5~D-1 고가 최고점 이후 거래일 수(0=D-1),True,True,0.6477014272099668,2.5908057088398673,0.13203531898033893,0.5281412759213557,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.5156661082296279
True,True,0.993696936862576,0.007326171091837,True,17,close_pos5,D-1 close의 D-5~D-1 high/low 범위 내 위치(0~1),True,True,0.7850701373403052,0.781696403643933,0.010312933773512927,0.017498547475359862,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.7747572035667922
True,True,29.787239577346767,0.0573115470381413,True,27,pullback_from_high5_pct,D-5~D-1 최고가 대비 D-1 close 하락률(%),True,True,0.8639738268467956,25.7431912392637,0.015447903249501606,0.5165765988649949,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.848525923597294
True,True,20.70618957893742,-2.338210252450079,True,20,single_up_day5_pct,D-5~D-1 최대 단일 일수익률(%),True,True,0.6137544704458743,11.80539316280615,0.17267007073539992,1.640867896490438,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.44108439971047436
True,True,27.564430534630183,0.0,True,20,fade_after_surge_score,초반 최대상승률 + 최근 2일 음의 누적수익률 절대값,True,True,0.8596757561962428,23.69647266397701,0.09182971693586545,2.531233853493416,True,0f7c67576bd5b9ae668001160bd06fe4a9c642d90bcf39a5e1f78cec56141d62,False,train_3,ACMR,0.7678460392603774
True,True,7.783835839667486,-7.275543623811231,True,26,ret_d5_pct,D-6 close 대비 D-5 close 수익률(%),True,True,0.8825526617840528,6.015151806498011,0.4462676561244368,-0.5550296479561059,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.436285005659616
True,True,7.783835839667486,-7.275543623811231,True,25,ret_d4_pct,D-5 close 대비 D-4 close 수익률(%),True,True,0.664982812580059,2.7386848875232257,0.3278929410452223,-2.3376794012151727,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.33708987153483666
True,True,7.783835839667486,-7.275543623811231,True,19,ret_d3_pct,D-4 close 대비 D-3 close 수익률(%),True,True,0.6736189288670125,2.868739439779187,0.14242844297416749,-5.130659654670804,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.531190485892845
True,True,7.783835839667486,-7.275543623811231,True,11,ret_d2_pct,D-3 close 대비 D-2 close 수익률(%),True,True,0.8917557249940921,6.153744227604372,0.1490505807587224,-5.030934368913751,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.7427051442353696
True,True,7.783835839667486,-7.275543623811231,True,20,ret_d1_pct,D-2 close 대비 D-1 close 수익률(%),True,True,0.7958265226166441,4.709109967373539,0.21288276552405966,-4.0696612765496525,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.5829437570925844
True,True,13.526576646662324,-10.396041099917852,True,15,cumulative_ret5_pct,D-6 close 대비 D-1 close 누적수익률(%),True,True,0.7823920007340311,8.320823661624452,0.42658923827792905,-0.19090981779014804,True,8c96273b62a5e8b13bd22b4503adff690476d5317e420c000958ef970d2401d7,False,train_1,CARR,0.3558027624561021
