avg_holding_sessions,avg_return_pct,champion_origin_train_label,champion_selected_by,compounded_return_pct,decision_threshold,early_take_profit,early_take_profit_count,max_drawdown_pct,max_holding_sessions,max_target_extension_count,mean_target_extension_count,median_holding_sessions,median_return_pct,method,model_hash,open_at_period_end_count,p95_holding_sessions,pass_probability,regime,round_trip_cost_bps,survivor,target_date_exit_count,ticker,trade_count,win_rate
1.6304347826086956,-0.46761690896873886,train_1,highest_origin_train_fitness_only,-22.36691764719414,0.6337848605577688,True,23,-52.66571821165733,3,1,0.21739130434782608,2.0,2.1368002574755796,rolling_target_2_sessions_tp_on,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,3.0,0.9047619047619048,train,10.0,False,23,BTU,46,0.5434782608695652
2.0,-0.24346014639649413,train_1,highest_origin_train_fitness_only,-14.07482723764807,0.6337848605577688,False,0,-51.70831102108704,2,0,0.0,2.0,0.5739673502220489,fixed_2_sessions,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,2.0,0.9047619047619048,train,10.0,False,0,BTU,43,0.5116279069767442
2.4210526315789473,-2.366003424137796,train_1,highest_origin_train_fitness_only,-42.04817765359591,0.6337848605577688,False,0,-47.441472926761385,5,2,0.3684210526315789,2.0,-3.660532901183422,rolling_target_2_sessions_tp_off,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,3.1999999999999957,0.9047619047619048,stress,10.0,False,19,BTU,19,0.3684210526315789
1.0952380952380953,-0.7524691353805465,train_1,highest_origin_train_fitness_only,-19.349624499346707,0.6337848605577688,True,15,-35.83718702820246,4,1,0.14285714285714285,1.0,2.9000000000000026,rolling_target_2_sessions_tp_on,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,3.0,0.9047619047619048,stress,10.0,False,6,BTU,21,0.7142857142857143
2.0,-2.3548442881802933,train_1,highest_origin_train_fitness_only,-43.123692743903696,0.6337848605577688,False,0,-47.741442440329415,2,0,0.0,2.0,-1.6192495354569958,fixed_2_sessions,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,2.0,0.9047619047619048,stress,10.0,False,0,BTU,20,0.4
2.3125,-1.076448544387474,train_1,highest_origin_train_fitness_only,-19.55714042352068,0.6337848605577688,False,0,-33.396046643987155,3,1,0.3125,2.0,-1.0876872231644685,rolling_target_2_sessions_tp_off,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,3.0,0.9047619047619048,oos,10.0,False,16,BTU,16,0.5
1.0555555555555556,-1.293143586375477,train_1,highest_origin_train_fitness_only,-23.555264298443102,0.6337848605577688,True,11,-30.40143353734309,3,1,0.05555555555555555,1.0,2.9000000000000026,rolling_target_2_sessions_tp_on,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,2.1499999999999986,0.9047619047619048,oos,10.0,False,7,BTU,18,0.6111111111111112
2.0,-0.8145596727442868,train_1,highest_origin_train_fitness_only,-15.857439720914456,0.6337848605577688,False,0,-31.005712265315655,2,0,0.0,2.0,-1.0876872231644685,fixed_2_sessions,c35979a2107ac141bb81776a9bc83cc57051f1b71138542fc307f18b972f35d4,0,2.0,0.9047619047619048,oos,10.0,False,0,BTU,16,0.5
2.6222222222222222,1.7759739535780001,train_2,highest_origin_train_fitness_only,103.4372162604932,0.5559999999999999,False,0,-19.68922678426458,6,2,0.4444444444444444,2.0,2.493657447491493,rolling_target_2_sessions_tp_off,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,4.0,0.9565217391304348,train,10.0,False,45,BB,45,0.6666666666666666
1.2692307692307692,0.8326099529169492,train_2,highest_origin_train_fitness_only,47.31805426475195,0.5559999999999999,True,38,-22.715649328863584,4,2,0.21153846153846154,1.0,2.9000000000000026,rolling_target_2_sessions_tp_on,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,3.4499999999999957,0.9565217391304348,train,10.0,False,14,BB,52,0.7692307692307693
2.0,1.6444431763598963,train_2,highest_origin_train_fitness_only,102.82095919238108,0.5559999999999999,False,0,-12.56501238211085,2,0,0.0,2.0,1.8444492642894716,fixed_2_sessions,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,2.0,0.9565217391304348,train,10.0,False,0,BB,47,0.6170212765957447
2.652173913043478,-1.1099545072772319,train_2,highest_origin_train_fitness_only,-26.480232670297642,0.5559999999999999,False,0,-32.72008191603557,6,2,0.4782608695652174,2.0,-3.967407448438598,rolling_target_2_sessions_tp_off,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,4.899999999999999,0.9565217391304348,stress,10.0,False,23,BB,23,0.43478260869565216
1.64,-0.9260897020413248,train_2,highest_origin_train_fitness_only,-22.64883486239684,0.5559999999999999,True,13,-29.034428482760145,4,2,0.24,2.0,2.9000000000000026,rolling_target_2_sessions_tp_on,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,3.799999999999997,0.9565217391304348,stress,10.0,False,12,BB,25,0.56
2.0,-1.1213439470248292,train_2,highest_origin_train_fitness_only,-27.60092908581383,0.5559999999999999,False,0,-29.009705204981717,2,0,0.0,2.0,-1.7771472542941757,fixed_2_sessions,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,2.0,0.9565217391304348,stress,10.0,False,0,BB,25,0.36
2.2142857142857144,3.1996467776563633,train_2,highest_origin_train_fitness_only,46.71901257887856,0.5559999999999999,False,0,-6.1766862911453835,3,1,0.21428571428571427,2.0,-0.8016634524979749,rolling_target_2_sessions_tp_off,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,3.0,0.9565217391304348,oos,10.0,False,14,BB,14,0.42857142857142855
1.5,0.07512596458924954,train_2,highest_origin_train_fitness_only,0.505179767169528,0.5559999999999999,True,6,-6.176686291145373,3,1,0.14285714285714285,2.0,0.023298692236312177,rolling_target_2_sessions_tp_on,04444e458ae5eb0d0a5cc8710919275263329a88d6512116aa7e3fd2f5c3f703,0,3.0,0.9565217391304348,oos,10.0,False,8,BB,14,0.5
