ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,label_2d3pct,status
BTU,2026-02-26,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-02-27,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-02,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-03,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-04,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-05,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-06,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-09,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-10,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-11,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-12,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-13,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-16,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-17,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-18,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-19,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-20,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-23,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-24,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-25,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-26,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-03-27,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-30,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-03-31,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-01,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-02,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-06,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-07,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-08,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-09,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-10,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-13,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-14,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-15,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-16,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-17,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-20,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-21,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-22,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-23,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-24,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-27,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-04-28,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-29,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-04-30,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-01,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-04,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-05,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-06,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-07,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-08,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-11,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-12,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-13,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-14,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-15,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-18,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-05-19,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-20,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-21,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-22,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-26,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-27,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-28,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-05-29,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-01,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-02,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-03,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-04,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-05,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-08,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-09,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-10,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-11,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-12,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-15,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-16,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-17,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-18,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-22,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-23,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-24,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-25,oos,True,True,D-1,1,ELIGIBLE
BTU,2026-06-26,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-29,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-06-30,oos,True,True,D-1,0,ELIGIBLE
BTU,2026-07-01,oos,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-06-29,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-06-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-14,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-15,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-16,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-20,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-21,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-22,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-07-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-07-31,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-03,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-04,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-14,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-21,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-24,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-08-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-08-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-01,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-09-02,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-09-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-16,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-09-17,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-09-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-25,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-09-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-09-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-08,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-14,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-21,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-22,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-10-29,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-10-30,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-02,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-05,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-06,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-17,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-20,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-23,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-11-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-11-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-03,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-04,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-08,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-09,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-21,stress,True,True,D-1,1,ELIGIBLE
BWXT,2020-12-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2020-12-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-05,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-01-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-08,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-01-11,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-01-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-01-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-01-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-01,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-09,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-11,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-22,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-23,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-24,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-02-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-02-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-01,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-05,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-09,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-11,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-17,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-25,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-29,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-03-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-03-31,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-04-01,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-04-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-04-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-05-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-06-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-19,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-07-20,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-07-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-07-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-05,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-06,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-19,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-20,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-23,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-08-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-08-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-15,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-09-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-28,stress,True,True,D-1,0,ELIGIBLE
