best_coverage,best_fitness,best_lift,best_pass_probability,best_passed_count,best_precision,best_recall,configured_generations,decision_threshold,generation,generations_run,mean_fitness,min_width_norm,model_hash,origin_train_label,patience,population,seed,strict_all_feature_and,ticker,train_end,train_min_sample_gate,train_rows,train_start,weighted_sum_path
0.116,35.98174524198073,-0.03324137931034482,0.4827586206896552,29,0.4827586206896552,0.10852713178294573,50,0.596,3,50,-93843.0201004841,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.092,51.73570097951476,0.00573913043478258,0.5217391304347826,23,0.5217391304347826,0.09302325581395349,50,0.596,4,50,-75853.51623976792,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,80.85313540997535,0.07490909090909093,0.5909090909090909,22,0.5909090909090909,0.10077519379844961,50,0.596,5,50,-47515.716481751384,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.08,144.17115032161055,0.08399999999999996,0.6,20,0.6,0.09302325581395349,50,0.596,6,50,-32658.68126987167,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.096,152.63753992960864,0.10899999999999999,0.625,24,0.625,0.11627906976744186,50,0.596,7,50,-33959.011777585736,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.132,157.32099557521747,0.12036363636363634,0.6363636363636364,33,0.6363636363636364,0.16279069767441862,50,0.596,8,50,-31947.72303862835,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,170.42245873859298,0.16581818181818175,0.6818181818181818,22,0.6818181818181818,0.11627906976744186,50,0.596,9,50,-30694.96469782992,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.104,186.8281307510848,0.2147692307692307,0.7307692307692307,26,0.7307692307692307,0.14728682170542637,50,0.596,10,50,-42308.23665455525,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.104,186.8281307510848,0.2147692307692307,0.7307692307692307,26,0.7307692307692307,0.14728682170542637,50,0.596,11,50,-47108.872203012244,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.104,186.8281307510848,0.2147692307692307,0.7307692307692307,26,0.7307692307692307,0.14728682170542637,50,0.596,12,50,-42516.94148171796,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.104,186.8281307510848,0.2147692307692307,0.7307692307692307,26,0.7307692307692307,0.14728682170542637,50,0.596,13,50,-36644.5247572543,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.104,186.85084088996163,0.2147692307692307,0.7307692307692307,26,0.7307692307692307,0.14728682170542637,50,0.596,14,50,-48134.77458923706,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,196.2078790748945,0.24590476190476185,0.7619047619047619,21,0.7619047619047619,0.12403100775193798,50,0.596,15,50,-39521.69854732339,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,211.43946334394445,0.2935238095238095,0.8095238095238095,21,0.8095238095238095,0.13178294573643412,50,0.596,16,50,-32675.71817518722,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,211.43946334394445,0.2935238095238095,0.8095238095238095,21,0.8095238095238095,0.13178294573643412,50,0.596,17,50,-27783.882702152212,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,211.43946334394445,0.2935238095238095,0.8095238095238095,21,0.8095238095238095,0.13178294573643412,50,0.596,18,50,-33806.46490556974,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,211.43946334394445,0.2935238095238095,0.8095238095238095,21,0.8095238095238095,0.13178294573643412,50,0.596,19,50,-43227.51475420815,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.084,211.51975860291122,0.2935238095238095,0.8095238095238095,21,0.8095238095238095,0.13178294573643412,50,0.596,20,50,-38220.03927829502,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,214.59150569624123,0.3021818181818182,0.8181818181818182,22,0.8181818181818182,0.13953488372093023,50,0.596,21,50,-42745.63419233611,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,214.59150569624123,0.3021818181818182,0.8181818181818182,22,0.8181818181818182,0.13953488372093023,50,0.596,22,50,-39566.02386506746,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,214.59150569624123,0.3021818181818182,0.8181818181818182,22,0.8181818181818182,0.13953488372093023,50,0.596,23,50,-34251.447274720005,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.088,214.59150569624123,0.3021818181818182,0.8181818181818182,22,0.8181818181818182,0.13953488372093023,50,0.596,24,50,-29025.68883439334,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.092,217.05252939081208,0.3100869565217391,0.8260869565217391,23,0.8260869565217391,0.14728682170542637,50,0.596,25,50,-47263.42138406178,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.092,217.32042139924297,0.3100869565217391,0.8260869565217391,23,0.8260869565217391,0.14728682170542637,50,0.596,26,50,-39883.479699187854,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.092,217.32042139924297,0.3100869565217391,0.8260869565217391,23,0.8260869565217391,0.14728682170542637,50,0.596,27,50,-34873.79674658521,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.092,217.32042139924297,0.3100869565217391,0.8260869565217391,23,0.8260869565217391,0.14728682170542637,50,0.596,28,50,-36713.51630295307,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.096,219.6920700124416,0.31733333333333336,0.8333333333333334,24,0.8333333333333334,0.15503875968992248,50,0.596,29,50,-35871.884317945645,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.096,219.6920700124416,0.31733333333333336,0.8333333333333334,24,0.8333333333333334,0.15503875968992248,50,0.596,30,50,-36911.26455798558,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.096,219.6920700124416,0.31733333333333336,0.8333333333333334,24,0.8333333333333334,0.15503875968992248,50,0.596,31,50,-41818.764942831855,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.1,221.94755600577412,0.32399999999999995,0.84,25,0.84,0.16279069767441862,50,0.596,32,50,-43879.473589912726,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.1,221.94755600577412,0.32399999999999995,0.84,25,0.84,0.16279069767441862,50,0.596,33,50,-39003.809049800744,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.1,221.94755600577412,0.32399999999999995,0.84,25,0.84,0.16279069767441862,50,0.596,34,50,-39159.12027688023,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
0.1,221.94755600577412,0.32399999999999995,0.84,25,0.84,0.16279069767441862,50,0.596,35,50,-36230.258877485125,0.1,cc82434e56fa34c572ca0bd43a55dcd5426b28a51a6d16f25c0227349daedb30,train_2,15,100,3392684745,True,ADMA,2024-06-30,20,250,2023-07-01,False
