applied,fallback_high_norm,feature,generation,individual_index,low_norm,model_hash,origin_train_label,reason,successful_trade_max_norm,ticker
True,1.0,close_pos5,19,8,0.2031990843690232,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,single_up_day5_pct,19,18,0.05561127205401078,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,close_pos5,19,58,0.01034578414997938,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,pullback_from_high5_pct,19,91,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,fade_after_surge_score,20,3,0.135666001973677,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d2_pct,20,6,0.06618713865539301,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,20,11,0.03257608193131871,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,ret_d5_pct,20,25,0.07185749484756965,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,20,35,0.09904048084779923,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,days_since_high5,20,74,0.0475247770613575,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d5_pct,21,11,0.13027630034628593,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,pullback_from_high5_pct,21,13,0.19588850992803092,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,up_days5,21,51,0.15413476323239078,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5583795788739272,ret_d4_pct,21,53,0.15145626771335177,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5583795788739272,ADMA
True,1.0,fade_after_surge_score,21,59,0.135666001973677,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d5_pct,21,62,0.030832553361914088,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5470368259451789,ret_d3_pct,21,75,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,0.5470368259451789,ret_d3_pct,21,87,0.2416836401568828,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,0.5470368259451789,ret_d3_pct,22,3,0.2569279392225579,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,close_pos5,22,8,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5470368259451789,ret_d3_pct,22,25,0.19746233177100087,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,ret_d2_pct,22,26,0.12418808413481985,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,days_since_high5,22,28,0.03666144686286314,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,pullback_from_high5_pct,22,35,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5470368259451789,ret_d3_pct,22,40,0.2797381945554277,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,pullback_from_high5_pct,22,62,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,days_since_high5,22,81,0.03666144686286314,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5583795788739272,ret_d4_pct,23,35,0.12229990520973535,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5583795788739272,ADMA
True,1.0,ret_d1_pct,23,38,0.07467197349268444,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,up_days5,23,73,0.14415106368773498,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d5_pct,23,77,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,close_pos5,24,19,0.2412164648697009,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
