candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,train_start,train_end,component,weight,inactive_weight,weight_state,condition_form,condition_text,threshold_low,threshold_high,dist_min,dist_p01,dist_p99,dist_max,activation_tail_threshold,activation_tail_p99,activation_tail_max,reachability_label,reason_code,comparison_basis,v2_blocked,newly_captured_vs_v2,policy_version
stage3:BOIL:c3f7bb7f19e7,stage3,BOIL,c3f7bb7f19e7cd17dab350c0f3025befcf369244ef1526680b25320c86e40271,e3ff40486157dde9e70d2cfc9d85e5b783a4d7e86661e7b189ca12a64ddcc858,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOIL:d9de311c2506,stage3,BOIL,d9de311c25066cc3e2f8fbced66e139c6a0854cbb5d7da1b1219a44633e113d5,e3ff40486157dde9e70d2cfc9d85e5b783a4d7e86661e7b189ca12a64ddcc858,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOIL:defb8d145c17,stage3,BOIL,defb8d145c17c3f08a12aea2df7929d728ae1a3157a224d598c302acea15f03e,9feea324f443630b17314d407a812b8d1ede14b8417243735b2850ab4b3a7bf9,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOIL:e7649b64a9db,stage3,BOIL,e7649b64a9db860b6071ddf84a7c5ddec4306dd3f0bb869d570907cc00fc8192,5e5a7b98d720ead8051a143672006b09eef095e0445780869fbcd03f0874b6e9,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOIL:e9601d55d651,stage3,BOIL,e9601d55d651fd44a5608d2b7085f05be3e874a429fc206c06202208e3662f09,e3ff40486157dde9e70d2cfc9d85e5b783a4d7e86661e7b189ca12a64ddcc858,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOIL:fcbe868d8abf,stage3,BOIL,fcbe868d8abff2c2cbf804c6e8d4059d7295e2993efa785966f7a7a6ecfe7762,5e5a7b98d720ead8051a143672006b09eef095e0445780869fbcd03f0874b6e9,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.4476310745581702,,1.914656415177459,2.1797161492595807,2.5,1.914656415177459,2.1797161492595807,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:591fff2fd065,stage3,BOOT,591fff2fd065fe285fdd58d86d10ac7b412c7efa6de8e260620f27dc74ac93cf,2fdad311581d7342cdcd0d698645e22723728d64b156c145cdbd92d2c89a423a,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.354608990295903,2.354608990295903,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.354608990295903,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:5afa9bae549a,stage3,BOOT,5afa9bae549a40b6396de8509a76839ff846194ac96092506b0bdbc5072c5f04,bd78bf2c930f146bd66983b4a74cdbe4f18b05cdd76d54daf1d8e0cd86cbae77,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.405891577908204,2.405891577908204,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.405891577908204,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:aa7e5c5c4f8f,stage3,BOOT,aa7e5c5c4f8f9175af367ae2b9e6785a17e3fd21261aab09070a5d4001eccc19,bd78bf2c930f146bd66983b4a74cdbe4f18b05cdd76d54daf1d8e0cd86cbae77,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.405891577908204,2.405891577908204,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.405891577908204,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:bd01b171c5db,stage3,BOOT,bd01b171c5dba756fbb93d8b45f4fcb7512b4b2824706fd7c78b504d81680cf8,2fdad311581d7342cdcd0d698645e22723728d64b156c145cdbd92d2c89a423a,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.354608990295903,2.354608990295903,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.354608990295903,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:c9500555086b,stage3,BOOT,c9500555086be26742b8779cb2a89c249de6930cb47e6da422d9369a3591f5bc,2fdad311581d7342cdcd0d698645e22723728d64b156c145cdbd92d2c89a423a,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.354608990295903,2.354608990295903,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.354608990295903,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BOOT:df0d59ba0f7f,stage3,BOOT,df0d59ba0f7fad8e6fdef70da332dc0b934bb167afa942b51ef8c617840fe2bb,bd78bf2c930f146bd66983b4a74cdbe4f18b05cdd76d54daf1d8e0cd86cbae77,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.405891577908204,2.405891577908204,,0.394813963847795,,2.2421832890267845,3.081700752095309,2.405891577908204,2.2421832890267845,3.081700752095309,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BSX:0593076a3601,stage3,BSX,0593076a36016eaef36a6326933d04c64e0f2a231158bcaa1808528b91b36a0a,448a74f8aef01062534daa81e9fe9e9183842a846d8d4a9c4cacb64784cde47b,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2792462617527534,2.2792462617527534,,0.290016043440701,,2.05209827281842,2.362575565865317,2.2792462617527534,2.05209827281842,2.362575565865317,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BSX:ca83a965a813,stage3,BSX,ca83a965a813bec40fb819c534e5c68dd9670e18b02588c2d3315be657f798de,448a74f8aef01062534daa81e9fe9e9183842a846d8d4a9c4cacb64784cde47b,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2792462617527534,2.2792462617527534,,0.290016043440701,,2.05209827281842,2.362575565865317,2.2792462617527534,2.05209827281842,2.362575565865317,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BSX:ca8aebac6b6e,stage3,BSX,ca8aebac6b6e1b7d2ec8f3df130222f635c4b2ba2357fcdacd9b3007c9db92af,448a74f8aef01062534daa81e9fe9e9183842a846d8d4a9c4cacb64784cde47b,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2792462617527534,2.2792462617527534,,0.290016043440701,,2.05209827281842,2.362575565865317,2.2792462617527534,2.05209827281842,2.362575565865317,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:020e71685c51,stage3,BWXT,020e71685c5119a47019c7f543339ee43b348c1be789e4952da1f5c9a049e1d6,6850d65108a133cf72fa5ebc3c13e175c6fb7efc1c6e2022b894760f321a0b9e,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:4f19eec3c3b4,stage3,BWXT,4f19eec3c3b45685c5b1de654d584fbd489a9842991baa497a5b43409765a1c7,2562904e5f7f44f37b8d6376601ae2ca280d1bc4ec1e5c7c86d167e97205909f,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3999216255594558,2.399921625559456,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.399921625559456,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:501c60b89b78,stage3,BWXT,501c60b89b786ae1193553bb92fb80cb3ec052add9dd440cc322e68e2a06d6ed,a84381531e690023da99ad6656caef88bb4bcc52901a0e362bbb148a19eba167,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:5e889ddc0dfb,stage3,BWXT,5e889ddc0dfb0b42bd4fdacac3d476ddb0e99bfd6fbd1005429c97577c5eff8e,a84381531e690023da99ad6656caef88bb4bcc52901a0e362bbb148a19eba167,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:72a42f9ed3b6,stage3,BWXT,72a42f9ed3b64f9af68362f5c6ace7e7209ed349aff0a5e1b8bf792ca4f6fd46,a84381531e690023da99ad6656caef88bb4bcc52901a0e362bbb148a19eba167,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:781089025641,stage3,BWXT,7810890256415beddd88790b54e7ce834226599df1dc1cf1f6672874a11b111f,6850d65108a133cf72fa5ebc3c13e175c6fb7efc1c6e2022b894760f321a0b9e,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:901175729672,stage3,BWXT,90117572967245bdadd7e918048e92e6f7ee413d97f5216d5294b00a82e2f541,2562904e5f7f44f37b8d6376601ae2ca280d1bc4ec1e5c7c86d167e97205909f,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3999216255594558,2.399921625559456,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.399921625559456,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:a7b46016c126,stage3,BWXT,a7b46016c126eeaf800939f1b67f5808de60af4f0d450975d5b9dd6730605504,2562904e5f7f44f37b8d6376601ae2ca280d1bc4ec1e5c7c86d167e97205909f,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3999216255594558,2.399921625559456,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.399921625559456,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:BWXT:cd6d32527e01,stage3,BWXT,cd6d32527e018df32edf978c9d42bc39ab34c72e5cd6489d01002c08d6b0f27d,6850d65108a133cf72fa5ebc3c13e175c6fb7efc1c6e2022b894760f321a0b9e,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.156072381168105,2.156072381168105,,0.2849312234977764,,2.134055438596229,2.5981987976142387,2.156072381168105,2.134055438596229,2.5981987976142387,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:02de287731e0,stage3,CACI,02de287731e01c606e5c3589afa0b1ef587e82cab83f4007b4fdcbbb9a3f1cc8,6fdf4a05004d428ff482986f769509cbeef5922cc347e49523bf7d150402b063,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:03b2cd4d246c,stage3,CACI,03b2cd4d246c51120395a2d06306a67d09d8622ed52809c1d836eba4ced9470a,e56fac10bca2cf5302d07f99f58f92084c0abd0cd71e372e6f66034f34ac19a4,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2382502354100646,2.2382502354100646,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.2382502354100646,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:067d6d4fc9fe,stage3,CACI,067d6d4fc9fe538d19ec6524c69cf66eb0b0b1be3249f30eb2164067f3ad51e3,e56fac10bca2cf5302d07f99f58f92084c0abd0cd71e372e6f66034f34ac19a4,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2382502354100646,2.2382502354100646,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.2382502354100646,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:1ec6779c3e41,stage3,CACI,1ec6779c3e41232bc1450a9469b0ac1291c6f849fa4c4c51c629f593775675cf,e56fac10bca2cf5302d07f99f58f92084c0abd0cd71e372e6f66034f34ac19a4,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2382502354100646,2.2382502354100646,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.2382502354100646,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:3d234c910f79,stage3,CACI,3d234c910f79a1596293f5681eb300c961b2f9d837fc2c5db16f6feb403824ef,e1ef1f0fcaa1b939acf70cd97929227d30449a81cb82dab6b85874fda047f994,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3659735825835515,2.3659735825835515,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.3659735825835515,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:4a79352d58f9,stage3,CACI,4a79352d58f91d4cf2d6a534bc5740f20ebc0a4fda4db03e66f1975ac325f40b,5992d598a30ec65f9483d01307b8b5123ceff0d08b2b4960e57af7fd6f906dec,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:513c7994fe6b,stage3,CACI,513c7994fe6b0b187e92bef0e171e4d17671e854a30b10eb66617310e47faabc,e1ef1f0fcaa1b939acf70cd97929227d30449a81cb82dab6b85874fda047f994,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3659735825835515,2.3659735825835515,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.3659735825835515,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:57cf93da2d60,stage3,CACI,57cf93da2d6033647873a913582e2998d5ec4b274b2a590b0e1f9ae13b132fee,73baaa79c458c6381516f0aee50d9888c192b24178809215f3a528c8ae18ad51,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:80c5fc47ed0c,stage3,CACI,80c5fc47ed0c2d4a890647c55e20b32753a3ba223b390ab2a925a1c159366481,5992d598a30ec65f9483d01307b8b5123ceff0d08b2b4960e57af7fd6f906dec,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:8e1053457940,stage3,CACI,8e105345794057a0dd95acb914d7cbd370c72bd79a2ae2242597fcd9300d97a9,5992d598a30ec65f9483d01307b8b5123ceff0d08b2b4960e57af7fd6f906dec,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:939235aa26c0,stage3,CACI,939235aa26c098a0febc38f709fcb81d7b411731fdcde493ac9f720f00716069,6fdf4a05004d428ff482986f769509cbeef5922cc347e49523bf7d150402b063,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:bf6bcd041327,stage3,CACI,bf6bcd041327d9daced0d5a5ff7baa6840f3b41edfe2c09a9e87fa9a4722a30d,fc0e14ad3ca2d69175f0c07fb11b53eeba595f2aad5e03375ea0f74878ea8b21,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:d3bbdef7aea4,stage3,CACI,d3bbdef7aea446a48f72811c662abdf4b2af2fe56fbf19c22c5ee6f82632a945,73baaa79c458c6381516f0aee50d9888c192b24178809215f3a528c8ae18ad51,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:da9810ce9f74,stage3,CACI,da9810ce9f745469cc499fd48e1cc237eb083491fe6c2d6ab5b2c01ed015ced6,6fdf4a05004d428ff482986f769509cbeef5922cc347e49523bf7d150402b063,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:ebd24eb87db6,stage3,CACI,ebd24eb87db6635aba51158f9ef68fd3a0e2444db74baf7bf6f9db7f2cf4d9c4,73baaa79c458c6381516f0aee50d9888c192b24178809215f3a528c8ae18ad51,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CACI:ecc77801af1f,stage3,CACI,ecc77801af1fd32c997ed78736cd1b11af202b7d7863d3996c9db674d3a52d9c,fc0e14ad3ca2d69175f0c07fb11b53eeba595f2aad5e03375ea0f74878ea8b21,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.2894781718963165,,2.1837999087076616,2.656229551105876,2.5,2.1837999087076616,2.656229551105876,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
