candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,final_status,block_reasons,block_reason_count,primary_block_reason,complete,profile_eligible,done_marker,period_count,base_n,sample_reference_p10,sample_insufficient_warning,base_avg_pnl_pct,base_win_rate_pct,win_cutoff_pct,vol_group,history_avg_atr_pct,weight_volume_surge,check_boil,ce_judgment,ce_ratio,ce_top2_share_pct,check_ce,fail_completeness,fail_avg_pnl_negative,fail_win_rate,fail_boil,fail_ce,elite_ok,elite_filter_reason,elite_score,oos_expectancy_pct,oos_fitness,oos_win_rate,oos_trade_count,worst_drawdown_pct,deny,selected_stage_rank,selection_policy
stage2:FIX:cab7d458767d,stage2,FIX,cab7d458767d092c774caab0bd926a133279a01488764c0f2d95cd80e53a7b8b,exp_batch_stage123_2009_20260616_full/tickers/FIX/stage2/survivors.jsonl,6,UNJUDGED,,0,,True,True,True,5,81,35,False,3.636129530897027,79.01234567901234,58.52738150023009,LOW_VOL,3.553396621810321,1.5535103512223591,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,123.73680266080645,4.342514656975443,155.5028785046532,87.5,24,-13.771704252709874,False,1,denylist_before_ticker_dedup
stage2:PLXS:c33a9dcf246c,stage2,PLXS,c33a9dcf246c234b281280ddb6f0fc0ed6de20707eec8ae208b0f18848e3d14f,exp_batch_stage123_2009_20260616_full/tickers/PLXS/stage2/survivors.jsonl,9,UNJUDGED,,0,,True,True,True,5,46,35,False,2.641003714273988,73.91304347826086,58.52738150023009,LOW_VOL,2.973015876851345,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,101.77581203475084,4.975775104898482,108.7052664896232,86.66666666666667,15,-16.051039608222688,False,2,denylist_before_ticker_dedup
stage2:STM:3ec231118ff2,stage2,STM,3ec231118ff27b016aa56d0f8116d276b08a544fa4f72c78756d399a4123bd9b,exp_batch_stage123_2009_20260616_full/tickers/STM/stage2/survivors.jsonl,3,UNJUDGED,,0,,True,True,True,5,59,35,False,2.948671348558719,77.96610169491525,58.52738150023009,MID_VOL,3.210929528446725,0.5929447541396393,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,95.67815073827424,5.046080328866478,110.06094932722016,93.33333333333331,15,-17.631079673551593,False,3,denylist_before_ticker_dedup
stage2:AGI:202bb1a936de,stage2,AGI,202bb1a936de413241581e6d7b71aeb6e1a3ec7fb65024a19ac507bf7d5063c0,exp_batch_stage123_2009_20260616_full/tickers/AGI/stage2/survivors.jsonl,1,UNJUDGED,,0,,True,True,True,5,66,35,False,2.205464811709667,72.72727272727273,58.52738150023009,MID_VOL,4.020033749042351,0.7063675083342875,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,88.8111161536738,3.216559942293557,90.2308317074822,87.5,16,-16.260604450175144,False,4,denylist_before_ticker_dedup
stage2:ALGT:402f72d48c3c,stage2,ALGT,402f72d48c3cd87bae620e2c2c803420787f9ba6b893612d67f754c55a1b14bd,exp_batch_stage123_2009_20260616_full/tickers/ALGT/stage2/survivors.jsonl,1,PASS,,0,,True,True,True,5,44,35,False,2.367856701960781,65.9090909090909,58.52738150023009,MID_VOL,4.672832035792279,2.0,PASS,PASS,1.328314,100.0,PASS,False,False,False,False,False,True,pass,88.205098521008,3.313165035063148,93.80135742378864,82.35294117647058,17,-15.552524687708638,False,5,denylist_before_ticker_dedup
stage2:CEF:fe84c0ad85d8,stage2,CEF,fe84c0ad85d8233c7d703bf47c1de53e45d0b63b95736248b0fb6c97d06a46ca,exp_batch_stage123_2009_20260616_full/tickers/CEF/stage2/survivors.jsonl,1,UNJUDGED,,0,,True,True,True,5,56,35,False,1.7792995607183542,69.64285714285714,58.52738150023009,LOW_VOL,1.797144833370953,1.9326978872033207,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,81.88820605566961,3.1124933498224383,88.41484210617037,73.33333333333333,15,-8.927326449252842,False,6,denylist_before_ticker_dedup
stage2:IRM:82b37d075f9d,stage2,IRM,82b37d075f9ddef663d8196957d3803fef0f1c7bbfe98491a393e23ef805fd61,exp_batch_stage123_2009_20260616_full/tickers/IRM/stage2/survivors.jsonl,1,UNJUDGED,,0,,True,True,True,5,58,35,False,1.8541300847805569,70.6896551724138,58.52738150023009,LOW_VOL,2.6117791099679395,1.4041034825723728,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,81.43482065925696,2.938609136176675,83.04891609119102,73.33333333333333,15,-12.649594855970548,False,7,denylist_before_ticker_dedup
stage2:POWI:6c2e3e5c874b,stage2,POWI,6c2e3e5c874b64c062f92529d58a5b1950408aea62a6e692bcc4f534ca6ce53d,exp_batch_stage123_2009_20260616_full/tickers/POWI/stage2/survivors.jsonl,1,UNJUDGED,,0,,True,True,True,5,37,35,False,3.2059751737576887,59.45945945945946,58.52738150023009,MID_VOL,4.030710517812458,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,78.88063968178925,2.98878066644469,75.48778074895584,73.33333333333333,15,-12.509988599149017,False,8,denylist_before_ticker_dedup
stage2:CMC:4f6ee2739add,stage2,CMC,4f6ee2739add9e47fde7bed02629cd96f768590c76a08b09ed0c77d1defdb392,exp_batch_stage123_2009_20260616_full/tickers/CMC/stage2/survivors.jsonl,3,PASS,,0,,True,True,True,5,64,35,False,2.471259814753461,85.9375,58.52738150023009,MID_VOL,3.5250679913598657,2.0,PASS,PASS,2.920979,100.0,PASS,False,False,False,False,False,True,pass,78.72475265530925,3.2868312309825893,91.03882285493384,88.23529411764706,17,-15.710349383387904,False,9,denylist_before_ticker_dedup
stage2:STLD:b51ac2b4451d,stage2,STLD,b51ac2b4451d6f2dd9a259a130efffc3ecdfce1514011e664924370b9e963929,exp_batch_stage123_2009_20260616_full/tickers/STLD/stage2/survivors.jsonl,7,UNJUDGED,,0,,True,True,True,5,54,35,False,2.564181839070028,72.22222222222221,58.52738150023009,MID_VOL,3.59927141633182,0.487816816061517,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,76.04149852282347,2.823351115004438,83.13547235257398,86.66666666666667,15,-15.893362133762782,False,10,denylist_before_ticker_dedup
stage2:MPC:8107accddd2c,stage2,MPC,8107accddd2cea42a4667cb0d74239f242a67c703b740f966e1a085f5719ed5e,exp_batch_stage123_2009_20260616_full/tickers/MPC/stage2/survivors.jsonl,6,UNJUDGED,,0,,True,True,True,5,51,35,False,1.802448178850672,68.62745098039215,58.52738150023009,LOW_VOL,3.075166370486071,1.6362534986145003,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,72.5487797740035,3.378974647030572,92.13942235757096,86.66666666666667,15,-17.91148705638448,False,11,denylist_before_ticker_dedup
stage2:CAT:a752666ee858,stage2,CAT,a752666ee8584604534e76bd19e6473a5e41b015d4d62285d185e0ba93c4c0d4,exp_batch_stage123_2009_20260616_full/tickers/CAT/stage2/survivors.jsonl,1,UNJUDGED,,0,,True,True,True,5,65,35,False,2.234512445827088,69.23076923076923,58.52738150023009,LOW_VOL,2.617045271033885,0.7006231769205404,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,69.79008885282992,2.9654134493729374,83.4137549484885,73.68421052631578,19,-10.382448111505528,False,12,denylist_before_ticker_dedup
stage2:HCC:e1b25d2e778b,stage2,HCC,e1b25d2e778baf6fe467fb0b517b16c56f9696f5acc728b236f09c4e8ff64867,exp_batch_stage123_2009_20260616_full/tickers/HCC/stage2/survivors.jsonl,12,UNJUDGED,,0,,True,True,True,5,45,35,False,2.9957601213800733,68.88888888888889,58.52738150023009,MID_VOL,4.864198452945844,1.866151197106917,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,63.60361891952833,2.781903148643549,78.22839769243802,72.22222222222221,18,-12.0585467025629,False,13,denylist_before_ticker_dedup
stage3:CENX:58640e3df518,stage3,CENX,58640e3df51804eeb079f87cd7ab646149d5f1303600dccb053f9a82906b7cdb,exp_batch_stage123_2009_20260616_full/tickers/CENX/stage3/final_rulebooks.jsonl,18,UNJUDGED,,0,,True,True,True,3,32,24,False,3.315304037944602,53.125,50.0,HIGH_VOL,7.670607676859049,1.2266252381051397,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,218.7245000977801,15.152872567338548,105.69378912492408,80.0,10,-8.761090848349852,False,1,denylist_before_ticker_dedup
stage3:AVAV:33de63463c54,stage3,AVAV,33de63463c54270dbd2312815d3ad473b8b533b0d7f7f4b68ae8b1ceb5467015,exp_batch_stage123_2009_20260616_full/tickers/AVAV/stage3/final_rulebooks.jsonl,18,UNJUDGED,,0,,True,True,True,3,35,24,False,3.996011681090069,60.0,50.0,MID_VOL,6.542333816678508,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,216.7098645842368,14.778573356868316,104.03361295134968,80.0,10,-11.725691158304125,False,2,denylist_before_ticker_dedup
stage3:CLS:81699f926617,stage3,CLS,81699f926617138ac137a24c494d15697f2c1f4de9d762c4f26281ba0c0c8add,exp_batch_stage123_2009_20260616_full/tickers/CLS/stage3/final_rulebooks.jsonl,44,UNJUDGED,,0,,True,True,True,3,54,24,False,2.939308047142465,51.85185185185185,50.0,MID_VOL,6.204673952606076,1.330076923311491,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,194.79443615761625,12.313782103234834,105.08122889427892,80.0,15,-9.854948403073363,False,3,denylist_before_ticker_dedup
stage3:AVGO:89425c226415,stage3,AVGO,89425c22641567992c44c054ac984f3130d1413de9328c1a922e49cacffc57f5,exp_batch_stage123_2009_20260616_full/tickers/AVGO/stage3/final_rulebooks.jsonl,12,UNJUDGED,,0,,True,True,True,3,35,24,False,3.6188487504158857,77.14285714285715,50.0,LOW_VOL,2.629782041310021,0.9756512268750764,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,190.67519795569245,11.15220413398818,107.26787887614007,81.81818181818183,11,-6.177489019879713,False,4,denylist_before_ticker_dedup
stage3:AAOI:ab41e39dcd3f,stage3,AAOI,ab41e39dcd3fd963772353d0af897fd367b9b1e30b043f732675db4583ac6800,exp_batch_stage123_2009_20260616_full/tickers/AAOI/stage3/final_rulebooks.jsonl,50,UNJUDGED,,0,,True,True,True,3,78,24,False,0.6338274078261948,52.56410256410257,50.0,HIGH_VOL,9.26247518143766,0.7567319771653545,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,189.79402564704168,11.508063182986785,145.90133024859475,83.33333333333334,24,-15.540003855923231,False,5,denylist_before_ticker_dedup
stage3:CRS:8695c9ce3320,stage3,CRS,8695c9ce33203c60489bdd4a2671bf68221da19a6896816778e738f10fcfa0c3,exp_batch_stage123_2009_20260616_full/tickers/CRS/stage3/final_rulebooks.jsonl,25,PASS,,0,,True,True,True,3,55,24,False,2.5997801218460435,74.54545454545455,50.0,MID_VOL,4.450056449107608,1.233207754645207,PASS,PASS,1.162004,76.975213,PASS,False,False,False,False,False,True,pass,186.51878600556373,12.288218258394188,104.73272163320884,84.61538461538461,13,-11.0542058747644,False,6,denylist_before_ticker_dedup
stage3:COHR:10ef1bf6b0d1,stage3,COHR,10ef1bf6b0d14871b8dd1881c6a4049656d475847c13d1bd602af60543794f2f,exp_batch_stage123_2009_20260616_full/tickers/COHR/stage3/final_rulebooks.jsonl,9,UNJUDGED,,0,,True,True,True,3,41,24,False,1.2667625017357738,51.21951219512195,50.0,MID_VOL,5.31141782966256,1.1466903180440846,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,182.9806773875017,12.163731399106556,106.6884279976634,80.0,15,-6.984950004172504,False,7,denylist_before_ticker_dedup
stage3:BMA:0c978464f9dd,stage3,BMA,0c978464f9dde1afc4e0f9501a0e135f6936b7c2f47503c5f149d43ceb232f01,exp_batch_stage123_2009_20260616_full/tickers/BMA/stage3/final_rulebooks.jsonl,43,PASS,,0,,True,True,True,3,31,24,False,5.7620167807922185,64.51612903225806,50.0,MID_VOL,5.11376359197468,1.3782265612640092,PASS,PASS,6.756707,100.0,PASS,False,False,False,False,False,True,pass,175.4532399430322,10.909949641020551,100.68519465533036,70.0,10,-16.455009544052928,False,8,denylist_before_ticker_dedup
stage3:BELFB:0d1923f14597,stage3,BELFB,0d1923f14597a32fdf13a531bebbe7246ae1652757789ec110af003536ae65e4,exp_batch_stage123_2009_20260616_full/tickers/BELFB/stage3/final_rulebooks.jsonl,2,UNJUDGED,,0,,True,True,True,3,39,24,False,5.824027308871686,74.35897435897436,50.0,MID_VOL,4.949845060694145,1.6006609333884338,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,172.8476900646366,10.623723579142348,105.64463935731196,80.0,10,-8.848858290514372,False,9,denylist_before_ticker_dedup
stage3:CW:811e0db9237f,stage3,CW,811e0db9237fbe51961ac9901bda0e769295a79b12df19b2c4e3e8549ff92d7f,exp_batch_stage123_2009_20260616_full/tickers/CW/stage3/final_rulebooks.jsonl,47,UNJUDGED,,0,,True,True,True,3,38,24,False,1.7948699706169196,52.63157894736842,50.0,NON_HIGH_VOL_PROXY,3.1841108043800888,1.2524484024131868,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,169.6654980693765,9.407090733579684,92.75,100.0,10,0.0,False,10,denylist_before_ticker_dedup
stage3:APH:703c91483bb6,stage3,APH,703c91483bb6685618da403694a45aa5e685d663acfb3fc7ce108a38d40daa5c,exp_batch_stage123_2009_20260616_full/tickers/APH/stage3/final_rulebooks.jsonl,16,UNJUDGED,,0,,True,True,True,3,48,24,False,1.1252985604376953,64.58333333333334,50.0,LOW_VOL,2.837451800617256,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,154.95609339252505,8.490079911037775,108.66643757472085,92.85714285714286,14,-5.059932902284217,False,11,denylist_before_ticker_dedup
stage3:AGQ:06d6551f94ee,stage3,AGQ,06d6551f94eeebbee11ebe14e89364c31651d5cec169f84f4f29758995d75bdb,exp_batch_stage123_2009_20260616_full/tickers/AGQ/stage3/final_rulebooks.jsonl,60,UNJUDGED,,0,,True,True,True,3,61,24,False,2.4457921161018272,54.09836065573771,50.0,MID_VOL,6.20422081286954,1.040584440608062,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,154.52325243451187,7.959741445938533,106.7718050512748,76.47058823529412,17,-6.394885937849608,False,12,denylist_before_ticker_dedup
stage3:AA:060b262597cb,stage3,AA,060b262597cbbc3fd12ac0727b22bee46447195da76e466f75b7c6290699f069,exp_batch_stage123_2009_20260616_full/tickers/AA/stage3/final_rulebooks.jsonl,22,UNJUDGED,,0,,True,True,True,3,29,24,False,5.049784573959508,72.41379310344827,50.0,HIGH_VOL,6.719143259200557,0.9851379369213932,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,153.93589258316405,9.628978091884385,53.10710070224917,87.5,8,-8.769283206252965,False,13,denylist_before_ticker_dedup
stage3:ANET:44833b2d0d14,stage3,ANET,44833b2d0d1445d85e182ab07750f6f8026935c718a9407cc978ebdc4f576463,exp_batch_stage123_2009_20260616_full/tickers/ANET/stage3/final_rulebooks.jsonl,1,UNJUDGED,,0,,True,True,True,3,50,24,False,4.108208006213891,66.0,50.0,LOW_VOL,4.109661693557957,0.2271584142666151,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,152.14555570001983,9.09311264224266,106.27281872259844,73.33333333333333,15,-6.8937760905980525,False,14,denylist_before_ticker_dedup
stage3:AES:2bd518bc9a7e,stage3,AES,2bd518bc9a7ec4229b8a2b8fae375c7bb981ca319aa82a1cde880352039582b5,exp_batch_stage123_2009_20260616_full/tickers/AES/stage3/final_rulebooks.jsonl,18,UNJUDGED,,0,,True,True,True,3,29,24,False,2.9001576357014938,55.172413793103445,50.0,LOW_VOL,5.832192213224466,1.960111671998966,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,152.11967679050628,8.897960191976392,53.21761773693768,87.5,8,-8.374579510936865,False,15,denylist_before_ticker_dedup
stage3:BCS:64684d1c13c7,stage3,BCS,64684d1c13c767c7c2d788c5dba01f271570a3295b9325e838b87b20898de794,exp_batch_stage123_2009_20260616_full/tickers/BCS/stage3/final_rulebooks.jsonl,29,UNJUDGED,,0,,True,True,True,3,45,24,False,2.2391306395675183,60.0,50.0,LOW_VOL,2.8747566422858526,1.2180368328356566,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,151.5393909904944,7.652277862792978,105.8656676873002,92.85714285714286,14,-10.061307701249651,False,16,denylist_before_ticker_dedup
stage3:BWXT:90212f3b8443,stage3,BWXT,90212f3b844349fe84d4d4e809b941839a66fa26ed3809eb544aad489eacc145,exp_batch_stage123_2009_20260616_full/tickers/BWXT/stage3/final_rulebooks.jsonl,1,UNJUDGED,,0,,True,True,True,3,33,24,False,2.382196082117713,66.66666666666666,50.0,LOW_VOL,2.5638571086634654,0.9521353361275956,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,151.3121912163106,9.564050635595182,53.56944215329517,77.77777777777779,9,-5.902785960453755,False,17,denylist_before_ticker_dedup
stage3:DELL:025fa3b980a5,stage3,DELL,025fa3b980a54e28577caa71865b20cb8d8038ddfa1addd0e9f8861bbf347f25,exp_batch_stage123_2009_20260616_full/tickers/DELL/stage3/final_rulebooks.jsonl,41,UNJUDGED,,0,,True,True,True,3,45,24,False,3.2724206831584493,64.44444444444444,50.0,NON_HIGH_VOL_PROXY,3.117192775056456,0.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,149.41893487567847,7.348990237424696,107.47628698100596,85.71428571428571,14,-6.292344676775066,False,18,denylist_before_ticker_dedup
stage3:CCL:571b5ea9db60,stage3,CCL,571b5ea9db60082b83cecd787e57078cd965ee8c1f9bb277e767d44c26dad379,exp_batch_stage123_2009_20260616_full/tickers/CCL/stage3/final_rulebooks.jsonl,13,UNJUDGED,,0,,True,True,True,3,52,24,False,3.3767236189498795,71.15384615384616,50.0,HIGH_VOL,5.186332270242376,0.5750066754342615,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,145.71017043197307,8.138424584724824,92.75,100.0,16,0.0,False,19,denylist_before_ticker_dedup
stage3:BTU:900d61fb1d6b,stage3,BTU,900d61fb1d6b63d1a05ac1f59ea025be0fe10c23b1b59e1806556d341364dc3f,exp_batch_stage123_2009_20260616_full/tickers/BTU/stage3/final_rulebooks.jsonl,22,UNJUDGED,,0,,True,True,True,3,31,24,False,4.347115816077431,70.96774193548387,50.0,HIGH_VOL,6.90329933419974,0.9000716388576955,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,145.36581506934323,7.727662947330089,103.52929063556476,70.0,10,-8.04160002035789,False,20,denylist_before_ticker_dedup
stage3:CAT:404813e11894,stage3,CAT,404813e1189456f81b215cdeb808d846e909f9cd952b743594f6818cb389e242,exp_batch_stage123_2009_20260616_full/tickers/CAT/stage3/final_rulebooks.jsonl,49,UNJUDGED,,0,,True,True,True,3,38,24,False,1.971418632503828,81.57894736842105,50.0,LOW_VOL,2.2132623363209096,0.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,143.38086165435914,6.73360457764251,111.21833261502782,90.9090909090909,11,-0.2594709796581327,False,21,denylist_before_ticker_dedup
stage3:AIR:eca20527ca80,stage3,AIR,eca20527ca802b1d08ba9e9ffb366246ba23cbbdfd073f54f9708c75194447a7,exp_batch_stage123_2009_20260616_full/tickers/AIR/stage3/final_rulebooks.jsonl,21,UNJUDGED,,0,,True,True,True,3,35,24,False,2.67803101122622,62.85714285714285,50.0,LOW_VOL,4.480160604253746,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,141.96473849159753,8.407329964463402,53.82772015280705,87.5,8,-6.195642311403361,False,22,denylist_before_ticker_dedup
stage3:AX:735b23994da0,stage3,AX,735b23994da06c2b2b87ec34e4dd632733328785a0086ad81d82452d5d1940ec,exp_batch_stage123_2009_20260616_full/tickers/AX/stage3/final_rulebooks.jsonl,20,UNJUDGED,,0,,True,True,True,3,33,24,False,2.516817147175927,63.63636363636363,50.0,MID_VOL,3.0582571624120765,0.960807652015414,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,141.09559941902882,6.7676596481903575,110.71055037781802,90.0,10,-1.0525886110392406,False,23,denylist_before_ticker_dedup
stage3:AAON:c63323fddbc7,stage3,AAON,c63323fddbc76866ab1cb8bbd1dd7c1dbe7ba175ac9361694fa317aab8138a28,exp_batch_stage123_2009_20260616_full/tickers/AAON/stage3/final_rulebooks.jsonl,35,UNJUDGED,,0,,True,True,True,3,41,24,False,2.287935178061141,70.73170731707317,50.0,NON_HIGH_VOL_PROXY,3.9997002546663767,0.9850907839577164,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,138.22008564034488,7.586684601936426,106.70979814166364,75.0,12,-6.321789032743467,False,24,denylist_before_ticker_dedup
stage3:AMAT:73255bb1533a,stage3,AMAT,73255bb1533a58812f931f8f542b56a71a9d0b25ae3081ac6e028af4374bd736,exp_batch_stage123_2009_20260616_full/tickers/AMAT/stage3/final_rulebooks.jsonl,39,UNJUDGED,,0,,True,True,True,3,55,24,False,1.7925082891168709,58.18181818181818,50.0,NON_HIGH_VOL_PROXY,3.771117255406121,1.003926645141457,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,137.8312529252725,6.875009519521102,107.14912968422284,85.71428571428571,14,-6.876554135316368,False,25,denylist_before_ticker_dedup
stage3:CARR:976d0ebc5119,stage3,CARR,976d0ebc51196529865a617453f3bf414126f48e0e60da479d62cb029679e8cf,exp_batch_stage123_2009_20260616_full/tickers/CARR/stage3/final_rulebooks.jsonl,45,UNJUDGED,,0,,True,True,True,3,31,24,False,2.201465525205152,58.06451612903226,50.0,LOW_VOL,4.751170032713776,0.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,135.25489816546184,5.6161477671081,111.36363636363636,90.9090909090909,11,0.0,False,26,denylist_before_ticker_dedup
stage3:BBIO:35cb6bb0d795,stage3,BBIO,35cb6bb0d795bc07944911deb3b0feb0787614fa8f38ad997cb4f3a9a1b1f9a1,exp_batch_stage123_2009_20260616_full/tickers/BBIO/stage3/final_rulebooks.jsonl,58,UNJUDGED,,0,,True,True,True,3,68,24,False,2.739852864719626,52.94117647058824,50.0,HIGH_VOL,7.144395173086363,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,133.68836910708836,6.804860852776745,104.7173793659893,78.94736842105263,19,-10.373100756222088,False,27,denylist_before_ticker_dedup
stage3:DJCO:fc82afacc7e2,stage3,DJCO,fc82afacc7e2d10b5992994230e7d46c5b664a2bfc61e70d3bb951474d0ea938,exp_batch_stage123_2009_20260616_full/tickers/DJCO/stage3/final_rulebooks.jsonl,48,UNJUDGED,,0,,True,True,True,3,40,24,False,1.0474642628506488,52.5,50.0,NON_HIGH_VOL_PROXY,2.846584685125864,1.545671628875391,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,132.78668160413343,6.208358428138922,110.50391926005234,90.9090909090909,11,-1.5352091135428978,False,28,denylist_before_ticker_dedup
stage3:DHI:a02261bc3cd9,stage3,DHI,a02261bc3cd9e5614647e3a08cb76e50dec2bda46ca4fdec27807952c489dbe7,exp_batch_stage123_2009_20260616_full/tickers/DHI/stage3/final_rulebooks.jsonl,8,UNJUDGED,,0,,True,True,True,3,38,24,False,2.693439954748634,84.21052631578947,50.0,NON_HIGH_VOL_PROXY,3.277348143515411,1.7250922732898104,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,132.68039587266276,6.5902632611511605,92.75,100.0,10,0.0,False,29,denylist_before_ticker_dedup
stage3:ALSN:54a2037a7428,stage3,ALSN,54a2037a7428996446fb27744a291f2219ce988edf5b436400301dcc8b2aaf57,exp_batch_stage123_2009_20260616_full/tickers/ALSN/stage3/final_rulebooks.jsonl,17,UNJUDGED,,0,,True,True,True,3,41,24,False,1.7298743189543733,63.41463414634146,50.0,NON_HIGH_VOL_PROXY,2.6824277196370847,1.4815642655318533,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,131.87371698326805,5.83104221977246,107.5547834950496,75.0,12,-4.812886615982848,False,30,denylist_before_ticker_dedup
stage3:CLH:ede9867c3f78,stage3,CLH,ede9867c3f785e6b22375f0d4a873eeda7d49dd9e0355b15b121f90667387e7b,exp_batch_stage123_2009_20260616_full/tickers/CLH/stage3/final_rulebooks.jsonl,14,UNJUDGED,,0,,True,True,True,3,23,24,True,2.883721032186896,65.21739130434783,50.0,NON_HIGH_VOL_PROXY,3.6747030708410704,0.5175391372387129,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,131.2621217761644,6.141753655749747,108.06100034482525,90.9090909090909,11,-5.897564319305552,False,31,denylist_before_ticker_dedup
stage3:ACLS:a29b6db5ce45,stage3,ACLS,a29b6db5ce45629a8581b250a93e1dba3ad24a1aeff97884c7958a05240ed06b,exp_batch_stage123_2009_20260616_full/tickers/ACLS/stage3/final_rulebooks.jsonl,43,UNJUDGED,,0,,True,True,True,3,43,24,False,6.6578816153488125,67.44186046511628,50.0,HIGH_VOL,4.3227278554311095,1.8330327326538527,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,130.39813134514034,6.626232276833008,104.2427542624801,70.0,10,-10.102224531285533,False,32,denylist_before_ticker_dedup
stage3:AMZN:928e6bbfea2e,stage3,AMZN,928e6bbfea2e9cc493ca2d169be97fe147d49c05c813ac5262eb2ee6fd8fa154,exp_batch_stage123_2009_20260616_full/tickers/AMZN/stage3/final_rulebooks.jsonl,20,UNJUDGED,,0,,True,True,True,3,41,24,False,1.5540548667162797,65.85365853658537,50.0,LOW_VOL,3.9803423476231057,2.0,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,129.41004391304463,5.608955041046015,111.46153846153844,92.3076923076923,13,0.0,False,33,denylist_before_ticker_dedup
stage3:AMD:0b8ec382f50b,stage3,AMD,0b8ec382f50b9ca60ec2c46965341e33e7892cbbdea9acaf8571557ff19cae23,exp_batch_stage123_2009_20260616_full/tickers/AMD/stage3/final_rulebooks.jsonl,43,UNJUDGED,,0,,True,True,True,3,50,24,False,3.273187729236103,70.0,50.0,MID_VOL,5.43779219381104,1.0948048733962743,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,129.35394707603172,6.354625485914325,105.17768338960236,80.0,15,-9.682708232852896,False,34,denylist_before_ticker_dedup
stage3:AAL:a70ee122cedb,stage3,AAL,a70ee122cedb8e2eb34159053a738f0282db4deb7f1728c566939009733c7265,exp_batch_stage123_2009_20260616_full/tickers/AAL/stage3/final_rulebooks.jsonl,30,UNJUDGED,,0,,True,True,True,3,44,24,False,2.10366231370191,65.9090909090909,50.0,NON_HIGH_VOL_PROXY,3.93278098587542,0.0966565259377542,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,128.43603285361868,6.198737756935238,110.61451116974798,86.66666666666667,15,-0.8074205302118855,False,35,denylist_before_ticker_dedup
stage3:C:02051d1817eb,stage3,C,02051d1817eb605b8e11797cf8cd0c7bc1d8b1b8df6b970847f0a692a84ce253,exp_batch_stage123_2009_20260616_full/tickers/C/stage3/final_rulebooks.jsonl,27,UNJUDGED,,0,,True,True,True,3,45,24,False,1.3274067335346291,51.11111111111111,50.0,LOW_VOL,3.268383363170131,1.0507026223519276,PASS,UNJUDGED,,,PENDING,False,False,False,False,False,True,pass,128.38616841732625,5.395668786516627,107.95746991032252,84.61538461538461,13,-5.295726808489986,False,36,denylist_before_ticker_dedup
