scope,stage,cut,cut_definition,metric,metric_label,expected_bad_direction,rule_n,ticker_n,sparse_rule_n,other_rule_n,sparse_ticker_n,other_ticker_n,sparse_mean,other_mean,difference_sparse_minus_other,difference_ci_low,difference_ci_high,cluster_one_sided_p,bootstrap_valid_reps,trade_weighted_sparse_mean,trade_weighted_other_mean,trade_weighted_difference,nominal_sparse_worse,fdr_q,fdr_sparse_worse,is_pnl_difference,is_pnl_ci_high,is_pnl_fdr_q,is_pnl_fdr_sparse_worse,is_selected_direction_sparse_worse,validation_after_is_direction
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2,active_material_count <= 2,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.16465816339909445,1.251463623319442,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2,active_material_count <= 2,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.16465816339909445,1.251463623319442,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2,active_material_count <= 2,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.16465816339909445,1.251463623319442,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2,active_material_count <= 2,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.16465816339909445,1.251463623319442,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2,active_material_count <= 2,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.16465816339909445,1.251463623319442,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE80,top2_weight_share_pct >= 80,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,1,8,1,8,6.980858909644331,4.031731161643575,2.9491277480007563,0.9128828658989201,4.897662441836501,0.9854232977804024,3286,6.980858909644331,4.704227124951194,2.276631784693137,False,1.0,False,0.007420743337664071,0.34596612949200267,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE80,top2_weight_share_pct >= 80,win_rate_pct,승률,LOWER_BAD,9,9,1,8,1,8,65.625,67.54965633773666,-1.9246563377366641,-10.823986193331105,7.1399229726299485,0.3585049471449292,3291,65.625,71.13702623906705,-5.512026239067055,False,1.0,False,0.007420743337664071,0.34596612949200267,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE80,top2_weight_share_pct >= 80,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,1,8,1,8,-16.813152719989997,-14.497312491074375,-2.315840228915622,-7.037226929284873,2.7882547669931963,0.20685609306480723,3238,-16.813152719989997,-14.638043131897948,-2.175109588092049,False,1.0,False,0.007420743337664071,0.34596612949200267,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE80,top2_weight_share_pct >= 80,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,1,8,1,8,-18.28449883805625,-15.820555860282042,-2.4639429777742095,-6.936918088486794,2.375512689991763,0.1905020113320549,3220,-18.28449883805625,-15.661253566966755,-2.6232452710894965,False,1.0,False,0.007420743337664071,0.34596612949200267,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE80,top2_weight_share_pct >= 80,worst_mae_pct,worst MAE,LOWER_BAD,9,9,1,8,1,8,-29.0787466982,-28.747962200862503,-0.33078449733749693,-7.511203688284062,7.230223602401917,0.4680502410819011,3278,-29.0787466982,-29.76209772684208,0.683351028642079,False,1.0,False,0.007420743337664071,0.34596612949200267,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE90,top2_weight_share_pct >= 90,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.19411725026729698,0.9411418273971983,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE90,top2_weight_share_pct >= 90,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.19411725026729698,0.9411418273971983,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE90,top2_weight_share_pct >= 90,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.19411725026729698,0.9411418273971983,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE90,top2_weight_share_pct >= 90,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.19411725026729698,0.9411418273971983,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,TOP2_GE90,top2_weight_share_pct >= 90,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.19411725026729698,0.9411418273971983,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE80,active_exact_count <= 3 and top2_weight_share_pct >= 80,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.09248577173581585,0.5619115324531986,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE80,active_exact_count <= 3 and top2_weight_share_pct >= 80,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.09248577173581585,0.5619115324531986,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE80,active_exact_count <= 3 and top2_weight_share_pct >= 80,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.09248577173581585,0.5619115324531986,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE80,active_exact_count <= 3 and top2_weight_share_pct >= 80,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.09248577173581585,0.5619115324531986,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE80,active_exact_count <= 3 and top2_weight_share_pct >= 80,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.09248577173581585,0.5619115324531986,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE90,active_exact_count <= 3 and top2_weight_share_pct >= 90,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.422910858117046,1.1547918454094865,0.877952827387913,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE90,active_exact_count <= 3 and top2_weight_share_pct >= 90,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.422910858117046,1.1547918454094865,0.877952827387913,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE90,active_exact_count <= 3 and top2_weight_share_pct >= 90,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.422910858117046,1.1547918454094865,0.877952827387913,False,False,False
