candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,source_file,source_row_index,vol_group_final,classification_method,weight_volume_surge,near_zero,exact_zero,volume_reachability_label,nonvolume_entry_possible_market_cap,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,holdout_avg_mae_pct,holdout_worst_mae_pct,holdout_avg_mfe_pct,sample_ok,absolute_good,relative_good,block_reason,v3_overlap_excluded
stage3:APLD:463a0d786d9e,stage3,APLD,463a0d786d9e40d61ad3a09cb0d4098f2f4e4f865fbba6da9a5b46e1eb962806,0128fb5ebcf522906e1e7bf0966774d69f996ac54392f5176d37f30d601156d5,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,6,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,9,18.584244227007183,66.66666666666666,-15.33835221805189,-34.40816942811523,33.40401723280209,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:e1009612bfd7,stage3,APLD,e1009612bfd7aae37651ab5e2f9d4b445aacf0d38441a9f1a0d6d8ece596a495,fe943021bb0d9900f4c6e37bd3452490f7878751b21cc780c1b6a10c9eb5e8c6,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,27,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,10,18.57163729309255,60.0,-13.863326165891845,-28.688292968743696,38.84359776921171,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:8fff6d64fd88,stage3,APLD,8fff6d64fd88e23e98bf04e2afad88b4a3702f04d5280de0baa393dc7fed041f,0128fb5ebcf522906e1e7bf0966774d69f996ac54392f5176d37f30d601156d5,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,5,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,9,18.42474633012714,66.66666666666666,-14.722521010532713,-34.40816942811523,33.40401723280209,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:92db15cfdcce,stage3,APLD,92db15cfdcceffbf917a3494decfb2ba6e4166548e8c940d1166c0fa8f64ea81,0128fb5ebcf522906e1e7bf0966774d69f996ac54392f5176d37f30d601156d5,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,4,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,9,18.34219942725828,66.66666666666666,-15.33835221805189,-34.40816942811523,33.40401723280209,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:351fe531fccd,stage3,APLD,351fe531fccd5b4aba4c0667101e763830062102801950faeff88af9da785019,40ea59145353ffe29b076d81cdbbd1d75216e267662cfec3e0592dc033ece803,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,56,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,1.0,macd,11,14.357470563495394,54.54545454545454,-15.346827560593011,-36.507936507936506,35.83599359356738,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:29d745a77b24,stage3,APLD,29d745a77b248959f3f77e6a0efd484d32b4f2fa6f9cbed6d24422b0346ca4a7,fe943021bb0d9900f4c6e37bd3452490f7878751b21cc780c1b6a10c9eb5e8c6,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,25,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,9,14.202498111010108,66.66666666666666,-18.12919586525581,-34.28679293750337,31.316676734385037,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:f397169802b4,stage3,APLD,f397169802b41432afd7d79a4b2392c3c7c3d1d5fec7550c1a0622d7c785f243,fe943021bb0d9900f4c6e37bd3452490f7878751b21cc780c1b6a10c9eb5e8c6,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,26,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,9,14.202498111010108,66.66666666666666,-18.12919586525581,-34.28679293750337,31.316676734385037,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:61b4a8154c6b,stage3,APLD,61b4a8154c6b73e22000661c67a32bd22d6fc921240aa595571113d610005111,40ea59145353ffe29b076d81cdbbd1d75216e267662cfec3e0592dc033ece803,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,40,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,1.0,macd,11,13.2800022731691,54.54545454545454,-15.346827560593011,-36.507936507936506,35.83599359356738,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:df532f844328,stage3,APLD,df532f844328c7260d2dfb5b8b8bf798c8625bbf18444bfe12cda513b62bdd21,40ea59145353ffe29b076d81cdbbd1d75216e267662cfec3e0592dc033ece803,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,41,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,1.0,macd,11,10.808965118383838,63.63636363636363,-14.720954599077714,-36.507936507936506,35.712949527083595,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:22ae68596c00,stage3,APLD,22ae68596c000da751e750211bcfc924d61167139959f0d246507b909908182e,790f3a56465c0eade1c133682cda0f680dce8b847f971e96c041f7063e41a200,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,31,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,9,10.097611729998231,55.55555555555556,-21.17561755233517,-33.214173118819325,28.516551960768385,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:4ef9e2e7c66e,stage3,APLD,4ef9e2e7c66ec2cb0362d8d71df0e1a008e405e351e7e1218305f5833091a48e,790f3a56465c0eade1c133682cda0f680dce8b847f971e96c041f7063e41a200,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,32,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,9,10.097611729998231,55.55555555555556,-21.17561755233517,-33.214173118819325,28.516551960768385,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:7ec582dbc7ec,stage3,APLD,7ec582dbc7eca57dfd480ea213766ebc27f5e951779b43aa3c583459f36c1c17,790f3a56465c0eade1c133682cda0f680dce8b847f971e96c041f7063e41a200,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,33,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,macd+rsi,9,10.097611729998231,55.55555555555556,-21.17561755233517,-33.214173118819325,28.516551960768385,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:2c638aef8df0,stage3,APLD,2c638aef8df0b87e496c71639346370addcad3e5fe78d25fc2d37ac0771f36f3,5d1c8fdc93a21938588ba8d3c5ea5a1f01a4852d7a8555b8251bfc53663dcbfe,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,57,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,1.0,rsi,12,9.872197458298992,58.333333333333336,-12.46850970899982,-33.28104455486622,33.252315690307135,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:cfaa64a1d96f,stage3,APLD,cfaa64a1d96f9e5890d56d0aca2688e97727334b2282f82ca3b336854f3377d6,f3ab0fe814a0a99be39303de46861096833a9e57c5bdb988a6d6e90f55a90575,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,49,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,11,9.461237499224866,54.54545454545454,-12.822982749560781,-33.28104455486622,31.45684793284662,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:c02cccc58749,stage3,APLD,c02cccc5874963c4b7161d090ad1c21e53f80b6bdd813aee597fe458c64877c2,f3ab0fe814a0a99be39303de46861096833a9e57c5bdb988a6d6e90f55a90575,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,48,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,11,8.786536285279341,54.54545454545454,-12.822982749560781,-33.28104455486622,31.45684793284662,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:47b4e653d69e,stage3,APLD,47b4e653d69e47fcee3a84bcae478664cb7a3e97f1a72909cff924e14ae501ee,38564e0a475dabbbb7f213377ee9a12f4a6169d4550dbf368fc5049186c093f9,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,35,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,13,7.9693736755195586,61.53846153846154,-10.528592959016098,-25.78261258635858,31.22486672048861,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:8bdbc8396313,stage3,APLD,8bdbc8396313006c88d2c85419fe7d1365585a377d3f49cb66063f1d85739d1d,38564e0a475dabbbb7f213377ee9a12f4a6169d4550dbf368fc5049186c093f9,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,36,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,13,7.9693736755195586,61.53846153846154,-10.528592959016098,-25.78261258635858,31.22486672048861,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:15575e55e085,stage3,APLD,15575e55e085270421468df82c8e40c763b242969681db75992f14b7ed18b6ba,38564e0a475dabbbb7f213377ee9a12f4a6169d4550dbf368fc5049186c093f9,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,39,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,13,6.579173561126063,61.53846153846154,-11.279408868615274,-32.07040015318242,31.909544377652026,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:61f723deb182,stage3,APLD,61f723deb1828f22548be8e9af3c38d07b035eef6ebae4c0709b9720afe3afe1,793dca1910412585e964c11558fdca32ba6c924fa24221300b4095580e401f6b,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,55,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,13,5.590924693069932,53.84615384615385,-10.894315762369851,-25.316869677074788,28.465967796761845,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:APLD:6b7fe14239b8,stage3,APLD,6b7fe14239b8e763636695e7efbf89936b135e30c3e578c1b9ae95d330440ae2,793dca1910412585e964c11558fdca32ba6c924fa24221300b4095580e401f6b,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,54,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,13,5.590924693069932,53.84615384615385,-10.894315762369851,-25.316869677074788,28.465967796761845,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AAOI:e0ab243df98a,stage3,AAOI,e0ab243df98add650c0088d71e7a45d7904343fc464051aff447929802750d71,078adc27c35aa2ba2fa93b443978b44f745c7364fe36b80f1c6a2a0412a4a698,exp_batch_stage123_2009_20260616_full/tickers/AAOI/stage3/final_rulebooks.jsonl,14,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+bb,22,4.9284099056553705,59.09090909090909,-8.960373029101742,-31.453050317572522,12.720001619453031,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AAOI:c0c59406f865,stage3,AAOI,c0c59406f865af838259f4c69bec0391eaba7d6b28986e7c83b6aacfa3256c66,078adc27c35aa2ba2fa93b443978b44f745c7364fe36b80f1c6a2a0412a4a698,exp_batch_stage123_2009_20260616_full/tickers/AAOI/stage3/final_rulebooks.jsonl,16,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+bb,22,4.734789408401739,63.63636363636363,-8.143408368329325,-31.453050317572522,13.38139531829408,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BOIL:368203c1994c,stage3,BOIL,368203c1994c97d7a79b5160139d739248e3ac5ede299e1c8eb1586e228ec3f9,bd1efc13534e3a37d653f46d8fb01eb98b6b4cf2a12b9b53945df168f34cfacc,exp_batch_stage123_2009_20260616_full/tickers/BOIL/stage3/final_rulebooks.jsonl,31,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,17,4.366961411596846,70.58823529411765,-9.299127348905595,-22.57905013094646,13.810532257922821,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BOIL:f72c5ef58a4d,stage3,BOIL,f72c5ef58a4d743d5d91c22181a46c3418df6653591d44db88b2363d8796376b,bd1efc13534e3a37d653f46d8fb01eb98b6b4cf2a12b9b53945df168f34cfacc,exp_batch_stage123_2009_20260616_full/tickers/BOIL/stage3/final_rulebooks.jsonl,32,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,17,4.366961411596846,70.58823529411765,-9.299127348905595,-22.57905013094646,13.810532257922821,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AAOI:ae213c8001ca,stage3,AAOI,ae213c8001ca59303fd5fde1a029190ef152794f910caaeb1f0d253160a1260f,078adc27c35aa2ba2fa93b443978b44f745c7364fe36b80f1c6a2a0412a4a698,exp_batch_stage123_2009_20260616_full/tickers/AAOI/stage3/final_rulebooks.jsonl,17,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+bb,22,4.235066194994254,63.63636363636363,-8.143408368329325,-31.453050317572522,13.38139531829408,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:ec4eaf0014b9,stage3,CRMD,ec4eaf0014b9bcc56851af3475d741f1b5c0257ac0e5c848e06bfce7fe6cb5b8,989576a300e8ad3c0ff860dc64e19201a2d856f5ba8a1b91113c8a6f88e4306a,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,6,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+rsi,12,3.838202758227375,66.66666666666666,-8.595254730271451,-41.25305278598997,15.95506671642506,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BOIL:8c19b7d263f2,stage3,BOIL,8c19b7d263f23edf2cc372bafb0d0d3029fbc2e5ec60cf2870003866bbf62ddf,68f36764e1428ea2238c4901b7f6ea95d62e73862e58990794459c5e4e09d359,exp_batch_stage123_2009_20260616_full/tickers/BOIL/stage3/final_rulebooks.jsonl,44,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,18,3.697221499775601,61.11111111111112,-8.723753558517979,-31.386620070522735,14.806973986896386,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BOIL:a7db6aaa7667,stage3,BOIL,a7db6aaa7667c03224c29e208f2eb67673bbe0f0e7916b5dd972c6d3dc1f8146,68f36764e1428ea2238c4901b7f6ea95d62e73862e58990794459c5e4e09d359,exp_batch_stage123_2009_20260616_full/tickers/BOIL/stage3/final_rulebooks.jsonl,45,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,18,3.697221499775601,61.11111111111112,-8.723753558517979,-31.386620070522735,14.806973986896386,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AXSM:978a928542f4,stage3,AXSM,978a928542f47f47ef0f397f9b979bd2dc4626a64419ee40f4c22f6336b1bacf,df824db98b082e1b538c4fd010505271c3551bd6998b9349e0299836e1df99c1,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,50,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,ma+rsi,19,3.6682913372182737,73.68421052631578,-3.7900651094396105,-10.786883088353491,8.19080291200207,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AXSM:a919279d3eaf,stage3,AXSM,a919279d3eafd3387f5b999c04ebf817b558565c84b63c477b1fbf798b72b340,2aa58470c88c10741b45ee21fd331f3edf558d8aa8aaa67dd1bcdd4e2bf68fd0,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,36,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,17,3.5819393582106733,76.47058823529412,-4.152180020491474,-11.827864398962577,8.556402267899493,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:21a5ad3070bc,stage3,CRMD,21a5ad3070bcf9df1fd5945b08bdafacc76c19d5d550a60a83d74782307514d4,1263a49c442f1407a4b5199474b2ed9217f44c5c945b6ae3f447578ce46586dd,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,37,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,16,3.479746635163133,56.25,-4.6897956290886995,-12.553496229789522,13.90607265071839,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:15ee1177ec23,stage3,CRMD,15ee1177ec238f7e48009a41d8d96744e58dd76f81cf1c44365afcadc41f77a7,989576a300e8ad3c0ff860dc64e19201a2d856f5ba8a1b91113c8a6f88e4306a,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,4,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+rsi,12,3.2686648579712543,66.66666666666666,-8.595254730271451,-41.25305278598997,15.95506671642506,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AXSM:30b1272b6b76,stage3,AXSM,30b1272b6b7645f9a4aa702d2fd4f00a55d84a5f82281ec9146ceb594c3b7340,df824db98b082e1b538c4fd010505271c3551bd6998b9349e0299836e1df99c1,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,55,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,ma+rsi,19,3.21048347688796,68.42105263157895,-3.7900651094396105,-10.786883088353491,8.099407894163951,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:6834f58e6a7b,stage3,CRMD,6834f58e6a7bb3dbc69fbf660189d390b556c60113737c659ff01e330d188501,fdcca54c126fe034504ee6d244256bb9dbb32a43775b6ef290105b76d1b6aba6,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,17,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,15,3.0785853576697244,60.0,-7.758427454978594,-36.27537653301254,13.834784283424122,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:fb5fe1cfacd6,stage3,CRMD,fb5fe1cfacd616dd6c2ecd50412e4328e4e5af0fa4baac54447879705207892b,fdcca54c126fe034504ee6d244256bb9dbb32a43775b6ef290105b76d1b6aba6,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,18,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,15,3.0785853576697244,60.0,-7.758427454978594,-36.27537653301254,13.834784283424122,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:f0e1f2d0a9d3,stage3,CRMD,f0e1f2d0a9d316e1bba939290f7ebd31cf190febd485c0df6fc1f043b5e99e7c,1263a49c442f1407a4b5199474b2ed9217f44c5c945b6ae3f447578ce46586dd,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,42,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,16,3.065052837869631,56.25,-4.6897956290886995,-12.553496229789522,13.90607265071839,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AXSM:a1a9fea7c6b9,stage3,AXSM,a1a9fea7c6b93874f550a7489aeb6ebeb8d47d06fecdaf68b07fb416205b626d,df824db98b082e1b538c4fd010505271c3551bd6998b9349e0299836e1df99c1,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,52,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,ma+rsi,20,2.9554756149036883,65.0,-4.005773893914058,-10.786883088353491,7.813943334463962,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:962e8379e4ee,stage3,CRMD,962e8379e4ee60e02319656fcad2a2080cc627fbd02df2a4b31833163e570f4c,fdcca54c126fe034504ee6d244256bb9dbb32a43775b6ef290105b76d1b6aba6,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,16,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,15,2.946872454055659,60.0,-7.758427454978594,-36.27537653301254,13.834784283424122,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:18e3d5dcb10f,stage3,CRMD,18e3d5dcb10f4b464a9177e50e3050dfa465f71753da4017b7e9ba0145d5a406,5ee7164b88aa5a68c9d9a73d4c6aeb57083de028864cc95a2cbebb2537309fa2,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,56,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,rsi,18,2.8996710967469834,55.55555555555556,-7.737482197159057,-19.79404562404237,12.835217726530223,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:1d5b6aec4d48,stage3,CRMD,1d5b6aec4d48cbd2e280b8a462af239c195c246b8835af799ecf0881b7f18e19,5ee7164b88aa5a68c9d9a73d4c6aeb57083de028864cc95a2cbebb2537309fa2,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,55,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,rsi,18,2.8996710967469834,55.55555555555556,-7.737482197159057,-19.79404562404237,12.835217726530223,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BOIL:e93959e61732,stage3,BOIL,e93959e61732d3248f53ae62e83763c224fe127e8527c3b2e990406cb90d92fd,bd1efc13534e3a37d653f46d8fb01eb98b6b4cf2a12b9b53945df168f34cfacc,exp_batch_stage123_2009_20260616_full/tickers/BOIL/stage3/final_rulebooks.jsonl,30,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,17,2.8866618185607624,70.58823529411765,-9.299127348905595,-22.57905013094646,12.449744570638055,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
