window,slice_name,slice_value,unvalidated_gene,candidate_n,trade_n,candidate_equal_avg_pnl_pct,candidate_equal_win_rate_pct,candidate_equal_avg_mae_pct,candidate_equal_avg_mfe_pct,candidate_equal_worst_mae_pct,exit_distribution,metric,n_unvalidated,n_validated,difference,bootstrap_ci_low,bootstrap_ci_high
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,False,30,2956.0,1.7873067243384855,61.69159763101068,-5.173169077161946,7.480783730357708,-34.1028771233,"{""breakeven_stop"": 432, ""sell_omen"": 9, ""stop_loss"": 310, ""take_profit"": 213, ""time_out"": 1205, ""trailing"": 787}",,,,,,
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,True,1,71.0,0.4554050541102535,60.56338028169014,-4.526710413028539,5.4768571933248165,-17.6899089288,"{""breakeven_stop"": 16, ""time_out"": 55}",,,,,,
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_pnl_pct,1.0,30.0,-1.331901670228232,,
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,win_rate_pct,1.0,30.0,-1.1282173493205434,,
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_mae_pct,1.0,30.0,0.6464586641334069,,
POST_GENE_TRAIN_OOS,vol_group,LOW_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_mfe_pct,1.0,30.0,-2.003926537032892,,
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,False,27,2423.0,2.0070682687981605,57.75278637002692,-6.594150593611871,9.116891238572162,-45.6043214812,"{""breakeven_stop"": 510, ""stop_loss"": 330, ""take_profit"": 308, ""time_out"": 840, ""trailing"": 435}",,,,,,
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,True,4,340.0,3.601733195154365,72.29331178064795,-5.872420480686561,10.296275237325203,-43.2607915527,"{""breakeven_stop"": 79, ""sell_omen"": 7, ""stop_loss"": 3, ""take_profit"": 56, ""time_out"": 128, ""trailing"": 67}",,,,,,
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_pnl_pct,4.0,27.0,1.5946649263562045,-1.9256900123551022,5.2038789979305635
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,win_rate_pct,4.0,27.0,14.540525410621036,-0.5783881598791777,28.2622025012774
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_mae_pct,4.0,27.0,0.72173011292531,-2.78533611968265,3.521648041762724
POST_GENE_TRAIN_OOS,vol_group,MID_VOL,DIFF_UNVALIDATED_MINUS_VALIDATED,31,,,,,,,,avg_mfe_pct,4.0,27.0,1.1793839987530408,-2.1182237031773585,4.612686090783487
POST_GENE_TRAIN_OOS,stage,stage2,False,11,992.0,2.141234667015324,69.45148136099445,-3.686981361405512,5.994132872436489,-25.3074943686,"{""breakeven_stop"": 300, ""stop_loss"": 57, ""take_profit"": 139, ""time_out"": 339, ""trailing"": 157}",,,,,,
POST_GENE_TRAIN_OOS,stage,stage2,True,2,195.0,3.2850154531455606,74.7933008267967,-4.092147783579159,7.2680804572570095,-27.417801926,"{""breakeven_stop"": 79, ""sell_omen"": 7, ""stop_loss"": 3, ""take_profit"": 29, ""time_out"": 71, ""trailing"": 6}",,,,,,
POST_GENE_TRAIN_OOS,stage,stage2,DIFF_UNVALIDATED_MINUS_VALIDATED,13,,,,,,,,avg_pnl_pct,2.0,11.0,1.1437807861302365,-0.7519233807303549,3.0244043352020413
POST_GENE_TRAIN_OOS,stage,stage2,DIFF_UNVALIDATED_MINUS_VALIDATED,13,,,,,,,,win_rate_pct,2.0,11.0,5.341819465802246,-3.8811933300818073,14.24075912510961
POST_GENE_TRAIN_OOS,stage,stage2,DIFF_UNVALIDATED_MINUS_VALIDATED,13,,,,,,,,avg_mae_pct,2.0,11.0,-0.4051664221736466,-1.028139659772046,0.19832775189281174
POST_GENE_TRAIN_OOS,stage,stage2,DIFF_UNVALIDATED_MINUS_VALIDATED,13,,,,,,,,avg_mfe_pct,2.0,11.0,1.2739475848205206,0.7097887479273024,1.851054373788106
POST_GENE_TRAIN_OOS,stage,stage3,False,76,7290.0,1.646897987400087,54.75774139122137,-7.155268769046402,9.79105724439468,-81.878475308,"{""breakeven_stop"": 1176, ""sell_omen"": 35, ""stop_loss"": 1122, ""take_profit"": 691, ""time_out"": 2687, ""trailing"": 1579}",,,,,,
POST_GENE_TRAIN_OOS,stage,stage3,True,4,266.0,3.9070277762297487,67.53750643767214,-6.198392999259665,10.748786999149052,-43.2607915527,"{""breakeven_stop"": 16, ""stop_loss"": 5, ""take_profit"": 47, ""time_out"": 137, ""trailing"": 61}",,,,,,
POST_GENE_TRAIN_OOS,stage,stage3,DIFF_UNVALIDATED_MINUS_VALIDATED,80,,,,,,,,avg_pnl_pct,4.0,76.0,2.2601297888296616,-1.9467633143566998,6.425940265288576
POST_GENE_TRAIN_OOS,stage,stage3,DIFF_UNVALIDATED_MINUS_VALIDATED,80,,,,,,,,win_rate_pct,4.0,76.0,12.779765046450763,0.10880728470982876,26.885652348324978
POST_GENE_TRAIN_OOS,stage,stage3,DIFF_UNVALIDATED_MINUS_VALIDATED,80,,,,,,,,avg_mae_pct,4.0,76.0,0.9568757697867367,-2.2898278105662766,3.0643478424625057
POST_GENE_TRAIN_OOS,stage,stage3,DIFF_UNVALIDATED_MINUS_VALIDATED,80,,,,,,,,avg_mfe_pct,4.0,76.0,0.9577297547543715,-2.713210969687848,4.018548462520734
POST_GENE_TRAIN_OOS,exit_strategy,fixed,False,15,1518.0,3.02425236620182,55.13377726933301,-6.662995560044438,10.6712896170916,-31.0344864886,"{""breakeven_stop"": 164, ""stop_loss"": 462, ""take_profit"": 391, ""time_out"": 501}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,fixed,True,2,139.0,6.002971987640009,74.88764044943821,-4.367156525854471,9.069235731183655,-21.4802897083,"{""breakeven_stop"": 34, ""stop_loss"": 8, ""take_profit"": 49, ""time_out"": 48}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,fixed,DIFF_UNVALIDATED_MINUS_VALIDATED,17,,,,,,,,avg_pnl_pct,2.0,15.0,2.9787196214381892,0.3708229010243507,5.391908507006065
POST_GENE_TRAIN_OOS,exit_strategy,fixed,DIFF_UNVALIDATED_MINUS_VALIDATED,17,,,,,,,,win_rate_pct,2.0,15.0,19.7538631801052,9.64000115222335,29.304996490404115
POST_GENE_TRAIN_OOS,exit_strategy,fixed,DIFF_UNVALIDATED_MINUS_VALIDATED,17,,,,,,,,avg_mae_pct,2.0,15.0,2.2958390341899673,0.997335833415232,3.6240001237660566
POST_GENE_TRAIN_OOS,exit_strategy,fixed,DIFF_UNVALIDATED_MINUS_VALIDATED,17,,,,,,,,avg_mfe_pct,2.0,15.0,-1.6020538859079458,-4.893419879604913,1.5532338064394031
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,False,32,3042.0,1.7117640822403604,56.20391947769316,-6.091961172541852,8.826283148334337,-49.2769737611,"{""breakeven_stop"": 712, ""sell_omen"": 35, ""stop_loss"": 717, ""take_profit"": 439, ""time_out"": 614, ""trailing"": 525}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,True,1,34.0,8.621692113166764,88.23529411764706,-4.362272401920147,14.558258496946177,-43.2607915527,"{""take_profit"": 27, ""time_out"": 3, ""trailing"": 4}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,DIFF_UNVALIDATED_MINUS_VALIDATED,33,,,,,,,,avg_pnl_pct,1.0,32.0,6.9099280309264035,,
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,DIFF_UNVALIDATED_MINUS_VALIDATED,33,,,,,,,,win_rate_pct,1.0,32.0,32.031374639953896,,
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,DIFF_UNVALIDATED_MINUS_VALIDATED,33,,,,,,,,avg_mae_pct,1.0,32.0,1.7296887706217055,,
POST_GENE_TRAIN_OOS,exit_strategy,hybrid,DIFF_UNVALIDATED_MINUS_VALIDATED,33,,,,,,,,avg_mfe_pct,1.0,32.0,5.73197534861184,,
POST_GENE_TRAIN_OOS,exit_strategy,trailing,False,40,3722.0,1.2144398063714088,57.500563959439674,-7.23673826252453,9.188635179193108,-81.878475308,"{""breakeven_stop"": 600, ""time_out"": 1911, ""trailing"": 1211}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,trailing,True,3,288.0,0.5235019742544442,60.57535079591949,-6.627094036855964,8.278192983932248,-37.4704475558,"{""breakeven_stop"": 61, ""sell_omen"": 7, ""time_out"": 157, ""trailing"": 63}",,,,,,
POST_GENE_TRAIN_OOS,exit_strategy,trailing,DIFF_UNVALIDATED_MINUS_VALIDATED,43,,,,,,,,avg_pnl_pct,3.0,40.0,-0.6909378321169646,-2.240065615244819,0.839078491902423
POST_GENE_TRAIN_OOS,exit_strategy,trailing,DIFF_UNVALIDATED_MINUS_VALIDATED,43,,,,,,,,win_rate_pct,3.0,40.0,3.0747868364798165,-6.507439021156876,12.264673761751645
POST_GENE_TRAIN_OOS,exit_strategy,trailing,DIFF_UNVALIDATED_MINUS_VALIDATED,43,,,,,,,,avg_mae_pct,3.0,40.0,0.6096442256685659,-3.506388964334325,3.5892533156172024
POST_GENE_TRAIN_OOS,exit_strategy,trailing,DIFF_UNVALIDATED_MINUS_VALIDATED,43,,,,,,,,avg_mfe_pct,3.0,40.0,-0.9104421952608597,-4.039791507437482,2.70281111720848
