defect_family,candidate_id,stage,ticker,vol_group_final,classification_method,in_scope_high_vol,captured_by_stage1,out_of_scope_reason,weight_volume_surge,volume_weight_near_zero,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,nonvolume_market_cap_threshold_margin,legacy_candidate_vol_group,legacy_boil_check
BOIL,stage3:CRMD:44eb9608c963,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,2.3388970266098816,HIGH_VOL,FAIL
BOIL,stage3:CRMD:45be49746f7c,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,rsi,3.482240643084393,HIGH_VOL,FAIL
BOIL,stage3:CRMD:49459a59a056,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,rsi,3.721413291217697,HIGH_VOL,FAIL
BOIL,stage3:CRMD:56f1f7178595,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,5.707973285738767,HIGH_VOL,FAIL
BOIL,stage3:CRMD:5a4c8f264898,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0186895891754283,True,1.0,macd,3.908796172715711,HIGH_VOL,FAIL
BOIL,stage3:CRMD:5ef8e79d2e34,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.9311236481164737,HIGH_VOL,FAIL
BOIL,stage3:CRMD:6834f58e6a7b,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.083757451314604,HIGH_VOL,FAIL
BOIL,stage3:CRMD:727faf7a17a4,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0186895891754283,True,1.0,macd,3.908796172715711,HIGH_VOL,FAIL
BOIL,stage3:CRMD:7286e415b904,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,3.1829313694928993,HIGH_VOL,FAIL
BOIL,stage3:CRMD:768014683bfb,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,2.1201107389324165,HIGH_VOL,FAIL
BOIL,stage3:CRMD:7abc56d14e8a,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.337326956352545,HIGH_VOL,FAIL
BOIL,stage3:CRMD:7c812c140107,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.9311236481164737,HIGH_VOL,FAIL
BOIL,stage3:CRMD:81bc9f3c6a66,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.4581184473475517,HIGH_VOL,FAIL
BOIL,stage3:CRMD:8de89798d9c0,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.8154630065405923,HIGH_VOL,FAIL
BOIL,stage3:CRMD:93363346af60,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0186895891754283,True,1.0,macd,3.908796172715711,HIGH_VOL,FAIL
BOIL,stage3:CRMD:93b2f5746cd8,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,ma,2.917878889755963,HIGH_VOL,FAIL
BOIL,stage3:CRMD:943af357c00a,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.4581184473475517,HIGH_VOL,FAIL
BOIL,stage3:CRMD:962e8379e4ee,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.083757451314604,HIGH_VOL,FAIL
BOIL,stage3:CRMD:a64088dd737b,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.337326956352545,HIGH_VOL,FAIL
BOIL,stage3:CRMD:a9caa0a9e34b,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.8154630065405923,HIGH_VOL,FAIL
BOIL,stage3:CRMD:a9e782dc7bcd,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.5595528754601222,HIGH_VOL,FAIL
BOIL,stage3:CRMD:b03cb45fe5e3,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,2.5555503861163054,HIGH_VOL,FAIL
BOIL,stage3:CRMD:b23576f96f6e,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.337326956352545,HIGH_VOL,FAIL
BOIL,stage3:CRMD:bfb7bb2edc22,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,3.1829313694928993,HIGH_VOL,FAIL
BOIL,stage3:CRMD:c0d7c7dbaa39,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,rsi,3.482240643084393,HIGH_VOL,FAIL
BOIL,stage3:CRMD:c1ff79f4c771,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,2.5555503861163054,HIGH_VOL,FAIL
BOIL,stage3:CRMD:c3a1e0abab7b,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,rsi,3.482240643084393,HIGH_VOL,FAIL
BOIL,stage3:CRMD:c7f47ef49817,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.3646792406206028,HIGH_VOL,FAIL
BOIL,stage3:CRMD:cbe32c5d16e9,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.4581184473475517,HIGH_VOL,FAIL
BOIL,stage3:CRMD:ccd52c6413f1,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,2.8819905398055896,HIGH_VOL,FAIL
BOIL,stage3:CRMD:d2535bf902b9,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,5.707973285738767,HIGH_VOL,FAIL
BOIL,stage3:CRMD:d751172ab2b0,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.3646792406206028,HIGH_VOL,FAIL
BOIL,stage3:CRMD:da3b21a27441,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,2.3388970266098816,HIGH_VOL,FAIL
BOIL,stage3:CRMD:ea2de9c48a2c,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,ma,2.917878889755963,HIGH_VOL,FAIL
BOIL,stage3:CRMD:ec4eaf0014b9,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,2.1201107389324165,HIGH_VOL,FAIL
BOIL,stage3:CRMD:f066c81599bd,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.9311236481164737,HIGH_VOL,FAIL
BOIL,stage3:CRMD:f0e1f2d0a9d3,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.5595528754601222,HIGH_VOL,FAIL
BOIL,stage3:CRMD:f20d26fdcc48,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,2.5555503861163054,HIGH_VOL,FAIL
BOIL,stage3:CRMD:f5576b1d0d44,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,2.3388970266098816,HIGH_VOL,FAIL
BOIL,stage3:CRMD:f787b4c8639b,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,3.1732372052158517,HIGH_VOL,FAIL
BOIL,stage3:CRMD:fb5fe1cfacd6,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,3.083757451314604,HIGH_VOL,FAIL
BOIL,stage3:CRMD:ff9510e36f0c,stage3,CRMD,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+rsi,3.1732372052158517,HIGH_VOL,FAIL
BOIL,stage3:CVNA:029681ea0c09,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,3.3512522900672215,HIGH_VOL,FAIL
BOIL,stage3:CVNA:118612fabc91,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.4354280791654768,HIGH_VOL,FAIL
BOIL,stage3:CVNA:1fd266d9572d,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.319673330396506,HIGH_VOL,FAIL
BOIL,stage3:CVNA:29cf810ae589,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,3.3512522900672215,HIGH_VOL,FAIL
BOIL,stage3:CVNA:2f6d067a7826,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.4354280791654768,HIGH_VOL,FAIL
BOIL,stage3:CVNA:6240098c69ae,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.4354280791654768,HIGH_VOL,FAIL
BOIL,stage3:CVNA:791142ed7d3e,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.319673330396506,HIGH_VOL,FAIL
BOIL,stage3:CVNA:92c06dfbe809,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.864965203379974,HIGH_VOL,FAIL
BOIL,stage3:CVNA:bb3cd475398d,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,3.3512522900672215,HIGH_VOL,FAIL
BOIL,stage3:CVNA:c68e05c4d6b1,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.319673330396506,HIGH_VOL,FAIL
BOIL,stage3:CVNA:f18fc5143df1,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.864965203379974,HIGH_VOL,FAIL
BOIL,stage3:CVNA:f6d9ca95dc2e,stage3,CVNA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,2.864965203379974,HIGH_VOL,FAIL
BOIL,stage3:CWH:13add9c216f5,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,bb,6.962349383520959,HIGH_VOL,FAIL
BOIL,stage3:CWH:2aa33b1b5c70,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,8.697763561737576,HIGH_VOL,FAIL
BOIL,stage3:CWH:4d4be6121749,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,bb,9.138925650788499,HIGH_VOL,FAIL
BOIL,stage3:CWH:6e4ee3523fe8,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,bb,9.138925650788499,HIGH_VOL,FAIL
BOIL,stage3:CWH:994405a67a4b,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,8.697763561737576,HIGH_VOL,FAIL
BOIL,stage3:CWH:a1c1abd561c3,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,bb,6.962349383520959,HIGH_VOL,FAIL
BOIL,stage3:CWH:c821840377a4,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,8.697763561737576,HIGH_VOL,FAIL
BOIL,stage3:CWH:ea2eaca71a4f,stage3,CWH,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,bb,9.138925650788499,HIGH_VOL,FAIL
BOIL,stage3:CWK:7d2443911422,stage3,CWK,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,rsi+bb,1.3182036872396843,HIGH_VOL,FAIL
CE,stage3:ANET:fe220620802b,stage3,ANET,LOW_VOL,EXACT_FROZEN_IS_STD20_TERCILE,False,False,LOW_VOL_NOT_STAGE1,0.2530485421711657,False,2.0,macd+rsi,3.73111906558759,LOW_VOL,PASS
CE,stage3:BB:f1bdfe7f8ad9,stage3,BB,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,1.16162064645687,False,2.0,macd+rsi,2.458601502377262,HIGH_VOL,PASS
CE,stage3:BOIL:9044dc2c67a3,stage3,BOIL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,bb,4.886132065948736,HIGH_VOL,FAIL
CE,stage3:BTE:4ba9af200f79,stage3,BTE,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.331361425716663,False,2.0,rsi+bb,2.0109315160766124,HIGH_VOL,PASS
CE,stage3:CDE:ceb9fe0512dc,stage3,CDE,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.4898398020557082,False,2.0,rsi+bb,0.8096190519681845,HIGH_VOL,PASS
CE,stage3:CE:998b0b638c66,stage3,CE,LOW_VOL,EXACT_FROZEN_IS_STD20_TERCILE,False,False,LOW_VOL_NOT_STAGE1,0.0887692459381948,False,2.0,ma+rsi,2.3136964121255104,LOW_VOL,PASS
CE,stage3:CWK:2970595abcd4,stage3,CWK,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,rsi+bb,1.3182036872396843,NON_HIGH_VOL_PROXY,PASS
