condition,candidate_id,stage,ticker,final_status,all_block_reasons,base_n,base_avg_pnl_pct,base_win_rate_pct,win_cutoff_pct,vol_group,history_avg_atr_pct,weight_volume_surge,ce_judgment,ce_ratio,ce_top2_share_pct
COMPLETENESS,stage3:APG:d6eb0922c561,stage3,APG,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,57,2.237056134693153,45.614035087719294,50.0,NON_HIGH_VOL_PROXY,4.642238564565203,0.6564608630877737,UNJUDGED,,
COMPLETENESS,stage3:APG:dfe5dbd2e54c,stage3,APG,FAIL,COMPLETENESS,66,1.972910118049237,53.03030303030303,50.0,NON_HIGH_VOL_PROXY,4.927025637820631,0.3633388507604477,UNJUDGED,,
COMPLETENESS,stage3:APG:e4f93d196106,stage3,APG,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,61,1.4895790510210565,49.18032786885246,50.0,NON_HIGH_VOL_PROXY,3.311021819797177,2.0,UNJUDGED,,
COMPLETENESS,stage3:APG:ecc523e82f18,stage3,APG,FAIL,COMPLETENESS,57,1.9654765324194905,61.40350877192983,50.0,NON_HIGH_VOL_PROXY,4.336031213957472,2.0,UNJUDGED,,
COMPLETENESS,stage3:APG:ee8298ca28d0,stage3,APG,FAIL,COMPLETENESS,66,1.7425832080862735,51.51515151515152,50.0,NON_HIGH_VOL_PROXY,4.547360725299131,2.0,UNJUDGED,,
COMPLETENESS,stage3:APG:fd1bedcdbd2a,stage3,APG,FAIL,COMPLETENESS,58,2.010764640512099,51.72413793103448,50.0,NON_HIGH_VOL_PROXY,3.1459379752180507,1.9090941190122817,UNJUDGED,,
COMPLETENESS,stage3:APH:03da54f76df4,stage3,APH,FAIL,COMPLETENESS,51,1.1142734435916133,64.70588235294117,50.0,LOW_VOL,2.352641342018646,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:04ab2fae26d4,stage3,APH,FAIL,COMPLETENESS,49,0.906230079378839,65.3061224489796,50.0,LOW_VOL,2.4895988702507,1.1508181621060478,UNJUDGED,,
COMPLETENESS,stage3:APH:069df5ac78d1,stage3,APH,FAIL,COMPLETENESS,48,0.921978722919386,62.5,50.0,LOW_VOL,2.8964919727632767,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:0ad2e117bbd3,stage3,APH,FAIL,COMPLETENESS,59,0.965803507143536,55.932203389830505,50.0,LOW_VOL,2.609696793871655,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:11ac93cf5fc5,stage3,APH,FAIL,COMPLETENESS,55,0.8290744611130061,52.72727272727272,50.0,LOW_VOL,3.005245991986868,1.717660858698172,UNJUDGED,,
COMPLETENESS,stage3:APH:17411c6bb0b4,stage3,APH,FAIL,COMPLETENESS,50,0.7740842830961238,64.0,50.0,LOW_VOL,2.642963240098476,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:1a20f2023111,stage3,APH,FAIL,COMPLETENESS,59,0.965803507143536,55.932203389830505,50.0,LOW_VOL,2.7097303825497683,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:1f5f94b774eb,stage3,APH,FAIL,COMPLETENESS,52,0.6627646963118923,61.53846153846154,50.0,LOW_VOL,2.1505696747498555,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:229ebb0b29d7,stage3,APH,FAIL,COMPLETENESS,47,0.990972740557336,57.44680851063831,50.0,LOW_VOL,2.6188902889089887,1.8989205190086904,UNJUDGED,,
COMPLETENESS,stage3:APH:23ce47c35f72,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,43,1.2826618566923205,41.86046511627907,50.0,LOW_VOL,3.129417746164232,1.0526229450097926,UNJUDGED,,
COMPLETENESS,stage3:APH:307b736b0261,stage3,APH,FAIL,COMPLETENESS,45,1.2716443335935823,64.44444444444444,50.0,LOW_VOL,2.281890811227548,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:3fa14037fe0f,stage3,APH,FAIL,COMPLETENESS,46,0.6510001545904117,58.69565217391305,50.0,LOW_VOL,2.7052660411075027,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:4554762ada68,stage3,APH,FAIL,COMPLETENESS,48,1.3061136031358953,64.58333333333334,50.0,LOW_VOL,2.4259544628008443,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:47e7e3a99524,stage3,APH,FAIL,COMPLETENESS,61,1.2825477657936395,59.01639344262295,50.0,LOW_VOL,2.0513000958698333,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:536c07e76c6f,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,32,1.621240167894887,31.25,50.0,LOW_VOL,3.2992691977992767,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:55d7be98353f,stage3,APH,FAIL,COMPLETENESS,46,0.6375147331331056,58.69565217391305,50.0,LOW_VOL,2.692992759372751,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:65d3ff58ce06,stage3,APH,FAIL,COMPLETENESS,55,0.8802507773880716,52.72727272727272,50.0,LOW_VOL,3.073149388535846,1.717660858698172,UNJUDGED,,
COMPLETENESS,stage3:APH:69250bd46249,stage3,APH,FAIL,COMPLETENESS,58,0.9649879004462284,55.172413793103445,50.0,LOW_VOL,2.616610679580312,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:71e5421939e4,stage3,APH,FAIL,COMPLETENESS,60,1.3213233948031315,65.0,50.0,LOW_VOL,2.4592232144303097,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:7346b5c61e30,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,43,1.2826618566923205,41.86046511627907,50.0,LOW_VOL,3.129417746164232,1.0526229450097926,UNJUDGED,,
COMPLETENESS,stage3:APH:7621bba36089,stage3,APH,FAIL,COMPLETENESS,61,1.2421479246969278,59.01639344262295,50.0,LOW_VOL,2.0539987875353733,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:7d9d6b5f9e31,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,32,1.621240167894887,31.25,50.0,LOW_VOL,3.298889482144699,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:86bc00703920,stage3,APH,FAIL,COMPLETENESS,51,1.1142734435916133,64.70588235294117,50.0,LOW_VOL,2.352641342018646,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:8dbdba1e68bb,stage3,APH,FAIL,COMPLETENESS,47,0.990972740557336,57.44680851063831,50.0,LOW_VOL,2.688717316350376,1.8989205190086904,UNJUDGED,,
COMPLETENESS,stage3:APH:909481245794,stage3,APH,FAIL,COMPLETENESS,46,1.0948322945197226,67.3913043478261,50.0,LOW_VOL,2.571519456320156,1.2159636314126894,UNJUDGED,,
COMPLETENESS,stage3:APH:986cc330b8fd,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,44,0.7699795776188331,40.909090909090914,50.0,LOW_VOL,2.9067521429900567,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:9a41bfb785d5,stage3,APH,FAIL,COMPLETENESS,50,0.9970112169512348,66.0,50.0,LOW_VOL,2.7306956607035966,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:9da77bb58163,stage3,APH,FAIL,COMPLETENESS,48,0.915913995530094,62.5,50.0,LOW_VOL,2.7808201307023386,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:9f3a2fc60ee4,stage3,APH,FAIL,COMPLETENESS,54,0.8973741286319771,53.70370370370371,50.0,LOW_VOL,3.0281609323679377,1.717660858698172,UNJUDGED,,
COMPLETENESS,stage3:APH:a16a86e82d10,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,44,0.7699795776188331,40.909090909090914,50.0,LOW_VOL,2.9067521429900567,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:a842f3527c25,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,32,1.621240167894887,31.25,50.0,LOW_VOL,3.2992691977992767,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:a9ab46ef6f43,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,62,0.5660560477233759,43.54838709677419,50.0,LOW_VOL,2.829086036525388,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:afe5d091926c,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,64,0.0840261939762838,43.75,50.0,LOW_VOL,3.0057487309175874,1.1508181621060478,UNJUDGED,,
COMPLETENESS,stage3:APH:b0f78d682f39,stage3,APH,FAIL,COMPLETENESS,46,0.6375147331331056,58.69565217391305,50.0,LOW_VOL,2.670114016732255,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:bd83bc8b5e8f,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,57,0.5219500466359768,47.368421052631575,50.0,LOW_VOL,2.740274328316348,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:be858e9e00bd,stage3,APH,FAIL,COMPLETENESS,46,1.0948322945197226,67.3913043478261,50.0,LOW_VOL,2.571519456320156,1.2159636314126894,UNJUDGED,,
COMPLETENESS,stage3:APH:c7885deba35c,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,43,1.2874265534034175,41.86046511627907,50.0,LOW_VOL,3.1336782242164904,1.0526229450097926,UNJUDGED,,
COMPLETENESS,stage3:APH:ceff8ed77cf8,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,42,1.0626544826543691,42.85714285714285,50.0,LOW_VOL,2.9474616299942022,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:d1f35ec4a648,stage3,APH,FAIL,COMPLETENESS,46,1.1295649388811857,67.3913043478261,50.0,LOW_VOL,2.4754240155168428,1.2159636314126894,UNJUDGED,,
COMPLETENESS,stage3:APH:dcbfd6d9ac32,stage3,APH,FAIL,COMPLETENESS,47,0.990972740557336,57.44680851063831,50.0,LOW_VOL,2.636289961753695,1.8989205190086904,UNJUDGED,,
COMPLETENESS,stage3:APH:df3499b45cfb,stage3,APH,FAIL,COMPLETENESS,46,1.3402733574390056,65.21739130434783,50.0,LOW_VOL,2.281451550502512,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:e4d705166e83,stage3,APH,FAIL,COMPLETENESS,61,1.2410884635558768,59.01639344262295,50.0,LOW_VOL,2.055333672125584,1.5399803502190856,UNJUDGED,,
COMPLETENESS,stage3:APH:eb2ec9d75e93,stage3,APH,FAIL,COMPLETENESS,48,0.8841539148159695,62.5,50.0,LOW_VOL,3.007888390721771,2.0,UNJUDGED,,
COMPLETENESS,stage3:APH:f547846dd2c8,stage3,APH,FAIL,COMPLETENESS,50,0.9705530927181478,66.0,50.0,LOW_VOL,2.729530715251649,1.154613269186584,UNJUDGED,,
COMPLETENESS,stage3:APH:f8d59367c958,stage3,APH,FAIL,COMPLETENESS,46,1.3462066949421103,65.21739130434783,50.0,LOW_VOL,2.533597424600271,1.8010883273487586,UNJUDGED,,
COMPLETENESS,stage3:APH:ff3fdd2e2e46,stage3,APH,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,59,0.1973136768286099,47.45762711864407,50.0,LOW_VOL,2.962867400014022,1.1508181621060478,UNJUDGED,,
COMPLETENESS,stage3:APLD:118f66aa0939,stage3,APLD,FAIL,COMPLETENESS,16,0.2083652963790947,50.0,50.0,HIGH_VOL,10.29277688548394,0.3170830020064843,UNJUDGED,,
COMPLETENESS,stage3:APLD:15575e55e085,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,1.9166470760636016,41.17647058823529,50.0,HIGH_VOL,10.344901546440347,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:29d745a77b24,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,12,7.683983923090941,41.66666666666667,50.0,HIGH_VOL,10.285783432210296,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:2c638aef8df0,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,16,1.560359216417302,43.75,50.0,HIGH_VOL,10.177188859155434,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:34d6e95f79e0,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,17,3.997004146446288,41.17647058823529,50.0,HIGH_VOL,10.209789938606033,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:351fe531fccd,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,4.711457081631855,47.05882352941176,50.0,HIGH_VOL,10.088974830440364,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:47b4e653d69e,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,1.7925899001952927,41.17647058823529,50.0,HIGH_VOL,10.345768779213143,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:4c70b744db98,stage3,APLD,FAIL,COMPLETENESS,23,2.738061587572948,73.91304347826086,50.0,HIGH_VOL,9.879152297972183,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:54abdb38a99f,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,16,1.1955848190278204,43.75,50.0,HIGH_VOL,9.903272601990512,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:61b4a8154c6b,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,16,3.681297488979439,43.75,50.0,HIGH_VOL,10.13567945018276,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:61f723deb182,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,1.6987708472562664,41.17647058823529,50.0,HIGH_VOL,9.87419419271987,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:65aa5ba7b959,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,21,5.319745050364144,33.33333333333333,50.0,HIGH_VOL,10.436173391319842,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:696d1834f754,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,1.6987708472562664,41.17647058823529,50.0,HIGH_VOL,9.92242991816314,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:6b7fe14239b8,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,1.8201704616681489,41.17647058823529,50.0,HIGH_VOL,9.883533802577414,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:6ff7c402e216,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,15,2.158722420131196,40.0,50.0,HIGH_VOL,10.557494772617307,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:8bdbc8396313,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,17,2.150146421179823,41.17647058823529,50.0,HIGH_VOL,10.39885193750668,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:9512167130fb,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,17,3.997004146446288,41.17647058823529,50.0,HIGH_VOL,10.209789938606033,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:9ec57f0ca456,stage3,APLD,FAIL,COMPLETENESS,16,0.2083652963790947,50.0,50.0,HIGH_VOL,10.030469212980329,0.3170830020064843,UNJUDGED,,
COMPLETENESS,stage3:APLD:aeffeac96278,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,21,5.2623714654595615,33.33333333333333,50.0,HIGH_VOL,10.436173391319842,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:bc3eeb8e7e18,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,21,5.113301931053682,33.33333333333333,50.0,HIGH_VOL,10.407889101340098,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:c3e957e9d561,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,16,3.6526720785338007,43.75,50.0,HIGH_VOL,9.912892769484836,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:c5e92eaa7ffe,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,15,2.158722420131196,40.0,50.0,HIGH_VOL,10.476052487928907,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:c8cdcef35b0e,stage3,APLD,FAIL,COMPLETENESS|AVG_PNL_LT_0,16,-0.037043589431339,50.0,50.0,HIGH_VOL,10.105409400047026,0.3170830020064843,UNJUDGED,,
COMPLETENESS,stage3:APLD:cc8f060e47b9,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,17,3.997004146446288,41.17647058823529,50.0,HIGH_VOL,10.209789938606033,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:df532f844328,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,16,3.5424794422970947,43.75,50.0,HIGH_VOL,10.150488202331257,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:e01bb543129f,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF,15,2.158722420131196,40.0,50.0,HIGH_VOL,10.557494772617307,0.2787199131041772,UNJUDGED,,
COMPLETENESS,stage3:APLD:e1009612bfd7,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,12,8.034696033634626,41.66666666666667,50.0,HIGH_VOL,10.047371605933858,0.0,UNJUDGED,,
COMPLETENESS,stage3:APLD:f397169802b4,stage3,APLD,FAIL,COMPLETENESS|WIN_RATE_LT_STAGE_CUTOFF|HIGH_VOL_VOLUME_WEIGHT_NEAR_ZERO,12,7.683983923090941,41.66666666666667,50.0,HIGH_VOL,10.285783432210296,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:0637d09662d7,stage3,APO,FAIL,COMPLETENESS,66,1.301415662232678,68.18181818181817,50.0,NON_HIGH_VOL_PROXY,2.942494686127713,0.8942321144012992,UNJUDGED,,
COMPLETENESS,stage3:APO:071fbe561691,stage3,APO,FAIL,COMPLETENESS,38,3.7754408152888863,84.21052631578947,50.0,NON_HIGH_VOL_PROXY,3.195379482373275,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:0acfeca59a8d,stage3,APO,FAIL,COMPLETENESS,45,3.398567903244787,80.0,50.0,NON_HIGH_VOL_PROXY,3.083402724418551,0.2525361578988828,UNJUDGED,,
COMPLETENESS,stage3:APO:0c50a722a365,stage3,APO,FAIL,COMPLETENESS,30,2.651806715659497,63.33333333333333,50.0,NON_HIGH_VOL_PROXY,2.75487792705706,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:0f8f85f8a9f5,stage3,APO,FAIL,COMPLETENESS,58,1.9578583477118148,70.6896551724138,50.0,NON_HIGH_VOL_PROXY,3.347683835741176,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:1353acabcdaa,stage3,APO,FAIL,COMPLETENESS,30,4.032730650366784,60.0,50.0,NON_HIGH_VOL_PROXY,2.5276509069495208,0.1045808428579623,UNJUDGED,,
COMPLETENESS,stage3:APO:1d58b97c4d99,stage3,APO,FAIL,COMPLETENESS,31,4.078659500032217,70.96774193548387,50.0,NON_HIGH_VOL_PROXY,3.860685005893272,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:1f2919219ae5,stage3,APO,FAIL,COMPLETENESS,38,3.7754408152888863,84.21052631578947,50.0,NON_HIGH_VOL_PROXY,3.195379482373275,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:23d8c1a3c7b9,stage3,APO,FAIL,COMPLETENESS,59,2.024216630615819,71.1864406779661,50.0,NON_HIGH_VOL_PROXY,2.7597717100166954,0.3896671191159208,UNJUDGED,,
COMPLETENESS,stage3:APO:241d75fdbfbf,stage3,APO,FAIL,COMPLETENESS,47,1.7074137490751116,80.85106382978722,50.0,NON_HIGH_VOL_PROXY,3.21987728254642,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:28bb567824fc,stage3,APO,FAIL,COMPLETENESS,31,3.834582580574758,58.06451612903226,50.0,NON_HIGH_VOL_PROXY,2.563606729857499,0.1045808428579623,UNJUDGED,,
COMPLETENESS,stage3:APO:2a325e1698ae,stage3,APO,FAIL,COMPLETENESS,47,1.7074137490751116,80.85106382978722,50.0,NON_HIGH_VOL_PROXY,3.1725269726544125,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:2a8602f5ea2d,stage3,APO,FAIL,COMPLETENESS,28,2.6888410007716126,78.57142857142857,50.0,NON_HIGH_VOL_PROXY,3.938115681675956,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:31d9039094b1,stage3,APO,FAIL,COMPLETENESS,36,3.053138833385274,75.0,50.0,NON_HIGH_VOL_PROXY,3.486068727203097,1.0053733320042293,UNJUDGED,,
COMPLETENESS,stage3:APO:3b1cb5aab23d,stage3,APO,FAIL,COMPLETENESS,38,3.628353585144864,86.8421052631579,50.0,NON_HIGH_VOL_PROXY,3.192119496304432,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:3b7bf23be4af,stage3,APO,FAIL,COMPLETENESS,26,4.18908625328446,84.61538461538461,50.0,NON_HIGH_VOL_PROXY,3.726107991805861,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:47df9a79b660,stage3,APO,FAIL,COMPLETENESS,32,2.692463852450274,78.125,50.0,NON_HIGH_VOL_PROXY,3.301506857689248,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:49e83b80b846,stage3,APO,FAIL,COMPLETENESS,67,1.3558417757266152,68.65671641791045,50.0,NON_HIGH_VOL_PROXY,2.964944892470093,0.8942321144012992,UNJUDGED,,
COMPLETENESS,stage3:APO:4e2afa63eb13,stage3,APO,FAIL,COMPLETENESS,55,2.9172556563575607,80.0,50.0,NON_HIGH_VOL_PROXY,3.700782570987365,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:59bd6ac65767,stage3,APO,FAIL,COMPLETENESS,43,2.576084309443224,81.3953488372093,50.0,NON_HIGH_VOL_PROXY,3.4636430448187467,0.6001039082107837,UNJUDGED,,
COMPLETENESS,stage3:APO:5d2395fbf050,stage3,APO,FAIL,COMPLETENESS,30,2.5238530584786933,70.0,50.0,NON_HIGH_VOL_PROXY,3.498251517505885,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:64a1ba8bc855,stage3,APO,FAIL,COMPLETENESS,46,2.903125212212181,82.6086956521739,50.0,NON_HIGH_VOL_PROXY,3.462203399016737,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:7999cfe34c49,stage3,APO,FAIL,COMPLETENESS,45,2.9944616135867674,80.0,50.0,NON_HIGH_VOL_PROXY,3.9885467610698098,0.6001039082107837,UNJUDGED,,
COMPLETENESS,stage3:APO:7f9e568a9a6e,stage3,APO,FAIL,COMPLETENESS,63,1.3444385241624357,65.07936507936508,50.0,NON_HIGH_VOL_PROXY,3.8524877223290224,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:812a78fe0496,stage3,APO,FAIL,COMPLETENESS,36,2.751553650418906,72.22222222222221,50.0,NON_HIGH_VOL_PROXY,3.479876315973485,1.0053733320042293,UNJUDGED,,
COMPLETENESS,stage3:APO:847451ca39f1,stage3,APO,FAIL,COMPLETENESS,44,3.263586265220232,86.36363636363636,50.0,NON_HIGH_VOL_PROXY,3.672037551853112,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:8635b3b48175,stage3,APO,FAIL,COMPLETENESS,55,2.876559696401684,80.0,50.0,NON_HIGH_VOL_PROXY,4.132822554095754,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:901e2da03941,stage3,APO,FAIL,COMPLETENESS,55,2.9172556563575607,80.0,50.0,NON_HIGH_VOL_PROXY,4.104499715905384,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:928da8ba3d96,stage3,APO,FAIL,COMPLETENESS,42,3.4988014280464945,85.71428571428571,50.0,NON_HIGH_VOL_PROXY,3.909770339650738,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:92fa71ed241f,stage3,APO,FAIL,COMPLETENESS,66,1.743400563957275,71.21212121212122,50.0,NON_HIGH_VOL_PROXY,3.347121576884559,0.2525361578988828,UNJUDGED,,
COMPLETENESS,stage3:APO:9a46af0be07a,stage3,APO,FAIL,COMPLETENESS,67,1.275226107034712,67.16417910447761,50.0,NON_HIGH_VOL_PROXY,2.9714167095910424,0.8942321144012992,UNJUDGED,,
COMPLETENESS,stage3:APO:9c0420acacd5,stage3,APO,FAIL,COMPLETENESS,55,2.4950201081313748,76.36363636363637,50.0,NON_HIGH_VOL_PROXY,4.446706670131858,0.2525361578988828,UNJUDGED,,
COMPLETENESS,stage3:APO:9ce902a1f363,stage3,APO,FAIL,COMPLETENESS,48,2.9111288708553453,83.33333333333334,50.0,NON_HIGH_VOL_PROXY,3.340455108579804,0.0,UNJUDGED,,
COMPLETENESS,stage3:APO:9cf35472cd20,stage3,APO,FAIL,COMPLETENESS,64,2.042759639797754,71.875,50.0,NON_HIGH_VOL_PROXY,3.915863414477611,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:9d28d5338720,stage3,APO,FAIL,COMPLETENESS,50,2.877580654763208,82.0,50.0,NON_HIGH_VOL_PROXY,4.540050141234151,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:a5dfdec86c95,stage3,APO,FAIL,COMPLETENESS,51,2.657546791811798,74.50980392156863,50.0,NON_HIGH_VOL_PROXY,5.519335313161896,0.0827407948850762,UNJUDGED,,
COMPLETENESS,stage3:APO:a9496dfc500f,stage3,APO,FAIL,COMPLETENESS,32,2.692463852450274,78.125,50.0,NON_HIGH_VOL_PROXY,3.4819988642461634,0.0827407948850762,UNJUDGED,,
