path,path_kind,second_pass_type,csv_file_count,actual_file_count,csv_size_bytes,actual_size_bytes,last_modified_kst,preflight_status,skip_reason,skip_details
exp_batch_stage23_smoke_3tickers/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,410,410,2026-06-16T09:21:55.305818+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/CRWD_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,29082,29082,2026-06-16T08:01:01.144513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/CRWD_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,21263,21263,2026-06-16T08:59:12.297259+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/CW_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,19638,19638,2026-06-16T07:10:30.046942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/CW_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,21178,21178,2026-06-16T08:37:37.353580+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/WELL_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,23622,23622,2026-06-16T08:17:48.907708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/WELL_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,21190,21190,2026-06-16T09:19:01.976129+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/logs/ZZZZINVALID_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,3175,3175,2026-06-16T09:21:48.941830+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers.txt,file,TERMINATED_EXPERIMENT_DATA,1,1,13,13,2026-06-16T07:10:12.485974+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4106,4106,2026-06-16T07:10:31.534940+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,477,477,2026-06-16T07:18:36.827071+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry1/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4114,4114,2026-06-16T07:30:08.860832+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry1/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,307,307,2026-06-16T07:30:08.860832+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/_stage2_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,734,734,2026-06-16T08:01:01.338513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,6933,6933,2026-06-16T08:01:01.103513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/early_cut_log.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,161911,161911,2026-06-16T08:00:59.542516+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/ga_history.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,23779,23779,2026-06-16T08:00:09.697605+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/period_metrics_all.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,436996,436996,2026-06-16T08:00:59.529516+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/rl_replay_trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,23756185,23756185,2026-06-16T08:01:01.101513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,1858,1858,2026-06-16T08:01:01.103513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2650,2650,2026-06-16T08:01:01.103513+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,23654153,23654153,2026-06-16T08:01:00.345515+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T08:37:38.253578+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage3/_stage3_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,766,766,2026-06-16T08:59:12.481259+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage3/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4471,4471,2026-06-16T08:59:12.297259+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2065,2065,2026-06-16T08:37:38.254578+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage3/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3738,3738,2026-06-16T08:59:12.295259+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/_stage2_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,709,709,2026-06-16T07:10:30.230942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,7539,7539,2026-06-16T07:10:30.015942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/early_cut_log.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,137774,137774,2026-06-16T07:10:28.892944+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/ga_history.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,12576,12576,2026-06-16T07:09:43.547025+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/period_metrics_all.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,415627,415627,2026-06-16T07:10:28.881944+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/rl_replay_trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,17557255,17557255,2026-06-16T07:10:30.014942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,1839,1839,2026-06-16T07:10:30.016942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/exit_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,870,870,2026-06-16T14:59:05.046558+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/stage25_exit_input_map.json,file,TERMINATED_EXPERIMENT_DATA,1,1,9018,9018,2026-06-16T13:59:26.820966+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/stage25_exit_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2996,2996,2026-06-16T14:59:17.823535+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/stage25_validation.json,file,TERMINATED_EXPERIMENT_DATA,1,1,323509,323509,2026-06-16T14:59:17.819535+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/stage25_validation_trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,2087876,2087876,2026-06-16T14:59:17.798536+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3247,3247,2026-06-16T07:10:30.016942+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,17557669,17557669,2026-06-16T07:10:29.470943+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T08:17:49.823707+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage3/_stage3_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,756,756,2026-06-16T08:37:37.504580+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage3/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4465,4465,2026-06-16T08:37:37.353580+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2063,2063,2026-06-16T08:17:49.824707+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/CW/stage3/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3736,3736,2026-06-16T08:37:37.351580+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/_stage2_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,719,719,2026-06-16T08:17:49.122708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,7184,7184,2026-06-16T08:17:48.881708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/early_cut_log.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,132483,132483,2026-06-16T08:17:47.955710+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/ga_history.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,17547,17547,2026-06-16T08:16:51.441811+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/period_metrics_all.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,424703,424703,2026-06-16T08:17:47.943710+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/rl_replay_trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,14640320,14640320,2026-06-16T08:17:48.880708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,1849,1849,2026-06-16T08:17:48.882708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2896,2896,2026-06-16T08:17:48.882708+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,14634010,14634010,2026-06-16T08:17:48.427709+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T08:59:13.201257+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3/_stage3_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,766,766,2026-06-16T09:19:02.167128+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4494,4494,2026-06-16T09:19:01.976129+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2065,2065,2026-06-16T08:59:13.202257+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3757,3757,2026-06-16T09:19:01.974129+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3_retry1/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T09:09:25.565161+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage3_retry1/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2065,2065,2026-06-16T09:09:25.565161+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/ZZZZINVALID/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T09:21:41.241843+09:00,DELETE,,
exp_batch_stage23_smoke_3tickers/tickers/ZZZZINVALID/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2072,2072,2026-06-16T09:21:41.242843+09:00,DELETE,,
exp_batch_stage23_smoke_actual/batch_index.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,791,791,2026-06-16T07:14:54.297469+09:00,DELETE,,
exp_batch_stage23_smoke_actual/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,398,398,2026-06-16T07:14:54.298470+09:00,DELETE,,
exp_batch_stage23_smoke_actual/logs/CRWD_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,2007,2007,2026-06-16T07:15:09.083443+09:00,DELETE,,
exp_batch_stage23_smoke_actual/logs/CW_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,7637,7637,2026-06-16T07:14:52.167473+09:00,DELETE,,
exp_batch_stage23_smoke_actual/tickers/CRWD/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4105,4105,2026-06-16T07:14:55.670467+09:00,DELETE,,
exp_batch_stage23_smoke_actual/tickers/CRWD/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,298,298,2026-06-16T07:14:55.670467+09:00,DELETE,,
exp_batch_stage23_smoke_actual/tickers/CW/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4099,4099,2026-06-16T07:10:25.572950+09:00,DELETE,,
exp_batch_stage23_smoke_actual/tickers/CW/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,470,470,2026-06-16T07:13:56.853572+09:00,DELETE,,
exp_batch_stage23_smoke_bad.log,file,ROTATED_OR_FINISHED_LOG,1,1,73,73,2026-06-16T07:27:58.430066+09:00,DELETE,,
exp_batch_stage23_smoke_bad/batch_index.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,1375,1375,2026-06-16T07:27:58.430066+09:00,DELETE,,
exp_batch_stage23_smoke_bad/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,423,423,2026-06-16T07:27:58.431066+09:00,DELETE,,
exp_batch_stage23_smoke_bad/logs/BADTICKER_DOES_NOT_EXIST_2026_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,3489,3489,2026-06-16T07:27:58.280066+09:00,DELETE,,
exp_batch_stage23_smoke_bad/logs/CW_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,3808,3808,2026-06-16T07:30:12.660825+09:00,DELETE,,
exp_batch_stage23_smoke_bad/tickers/BADTICKER_DOES_NOT_EXIST_2026/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T07:27:50.552080+09:00,DELETE,,
exp_batch_stage23_smoke_bad/tickers/BADTICKER_DOES_NOT_EXIST_2026/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2090,2090,2026-06-16T07:27:50.552080+09:00,DELETE,,
exp_batch_stage23_smoke_bad/tickers/CW/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T07:27:59.136065+09:00,DELETE,,
exp_batch_stage23_smoke_bad/tickers/CW/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2063,2063,2026-06-16T07:27:59.136065+09:00,DELETE,,
exp_batch_stage23_smoke_dryrun/batch_index.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,3202,3202,2026-06-16T07:18:46.578054+09:00,DELETE,,
exp_batch_stage23_smoke_dryrun/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,400,400,2026-06-16T07:18:46.579054+09:00,DELETE,,
exp_batch_stage23_smoke_dryrun2.log,file,ROTATED_OR_FINISHED_LOG,1,1,1618,1618,2026-06-16T07:27:41.989095+09:00,DELETE,,
exp_batch_stage23_smoke_dryrun2/batch_index.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,3214,3214,2026-06-16T07:27:41.989095+09:00,DELETE,,
exp_batch_stage23_smoke_dryrun2/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,401,401,2026-06-16T07:27:41.990095+09:00,DELETE,,
exp_batch_stage23_smoke_failure.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,0,0,2026-06-16T09:20:34.810962+09:00,DELETE,,
exp_batch_stage23_smoke_failure/logs/CW_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,2111,2111,2026-06-16T09:21:21.175879+09:00,DELETE,,
exp_batch_stage23_smoke_failure/tickers.txt,file,TERMINATED_EXPERIMENT_DATA,1,1,20,20,2026-06-16T09:20:34.809963+09:00,DELETE,,
exp_batch_stage23_smoke_failure/tickers/CW/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T09:20:35.610961+09:00,DELETE,,
exp_batch_stage23_smoke_failure/tickers/CW/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2063,2063,2026-06-16T09:20:35.611961+09:00,DELETE,,
exp_batch_stage23_smoke_failure2.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,165,165,2026-06-16T09:22:02.417806+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/batch_index.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,2206,2206,2026-06-16T09:22:02.418806+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/batch_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,436,436,2026-06-16T09:22:02.418806+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/logs/ZZZZINVALID_stage3.log,file,ROTATED_OR_FINISHED_LOG,1,1,3175,3175,2026-06-16T09:22:02.282806+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers.txt,file,TERMINATED_EXPERIMENT_DATA,1,1,20,20,2026-06-16T09:21:53.803821+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CRWD/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T08:37:38.253578+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CRWD/stage3/_stage3_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,766,766,2026-06-16T08:59:12.481259+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CRWD/stage3/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4471,4471,2026-06-16T08:59:12.297259+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CRWD/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2065,2065,2026-06-16T08:37:38.254578+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CRWD/stage3/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3738,3738,2026-06-16T08:59:12.295259+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CW/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T08:17:49.823707+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CW/stage3/_stage3_done.json,file,TERMINATED_EXPERIMENT_DATA,1,1,756,756,2026-06-16T08:37:37.504580+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CW/stage3/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4465,4465,2026-06-16T08:37:37.353580+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CW/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2063,2063,2026-06-16T08:17:49.824707+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/CW/stage3/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3736,3736,2026-06-16T08:37:37.351580+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/ZZZZINVALID/stage3/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T09:21:54.597820+09:00,DELETE,,
exp_batch_stage23_smoke_failure2/tickers/ZZZZINVALID/stage3/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2072,2072,2026-06-16T09:21:54.597820+09:00,DELETE,,
exp_batch_stage23_smoke_inputs/bad_then_cw.txt,file,TERMINATED_EXPERIMENT_DATA,1,1,33,33,2026-06-16T07:27:49.818081+09:00,DELETE,,
exp_batch_stage23_smoke_inputs/tickers3.txt,file,TERMINATED_EXPERIMENT_DATA,1,1,13,13,2026-06-16T07:18:46.519054+09:00,DELETE,,
exp_batch_stage23_smoke_invalid.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,221,221,2026-06-16T09:21:49.103829+09:00,DELETE,,
exp_batch_stage23_smoke_real.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,0,0,2026-06-16T07:18:55.330038+09:00,DELETE,,
exp_batch_stage23_smoke_real/logs/CW_stage2.log,file,ROTATED_OR_FINISHED_LOG,1,1,3225,3225,2026-06-16T07:20:15.662894+09:00,DELETE,,
exp_batch_stage23_smoke_real/tickers/CW/stage2/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,4097,4097,2026-06-16T07:18:56.784036+09:00,DELETE,,
exp_batch_stage23_smoke_real/tickers/CW/stage2/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,292,292,2026-06-16T07:18:56.785036+09:00,DELETE,,
exp_batch_stage23_smoke_skip_final.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,308,308,2026-06-16T09:21:55.304818+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T03:50:38.027397+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/entry.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,8944,8944,2026-06-16T04:22:15.028003+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/entry_rejected_overlap.json,file,TERMINATED_EXPERIMENT_DATA,1,1,14469,14469,2026-06-16T04:22:15.027003+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/entry_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,680,680,2026-06-16T04:22:15.027003+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/last_run_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,937,937,2026-06-16T04:22:15.028003+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2057,2057,2026-06-16T04:13:37.245929+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/qualify.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,21146,21146,2026-06-16T04:10:38.956248+09:00,DELETE,,
exp_context_reuse_verify_cw_baseline/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3721,3721,2026-06-16T04:10:38.953248+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/README.md,file,TERMINATED_EXPERIMENT_DATA,1,1,557,557,2026-06-16T04:22:40.780957+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/all.wrapper.log,file,ROTATED_OR_FINISHED_LOG,1,1,34441,34441,2026-06-16T04:57:20.699238+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/entry_rejected_overlap.json,file,TERMINATED_EXPERIMENT_DATA,1,1,14469,14469,2026-06-16T04:50:22.208986+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/entry_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,681,681,2026-06-16T04:50:22.208986+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/manifest.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2055,2055,2026-06-16T04:22:40.781957+09:00,DELETE,,
exp_context_reuse_verify_cw_shared/qualify_result.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3720,3720,2026-06-16T04:41:59.210885+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/REPORT.md,file,TERMINATED_EXPERIMENT_DATA,1,1,774,774,2026-06-13T05:47:16.657023+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/compare_metrics.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,5370,5370,2026-06-13T05:47:16.654023+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,759,759,2026-06-13T05:47:16.657023+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/exit_params_compare.json,file,TERMINATED_EXPERIMENT_DATA,1,1,2967,2967,2026-06-13T05:47:16.657023+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/history.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,7024,7024,2026-06-13T05:47:16.654023+09:00,DELETE,,
exp_crwd_exitga_20260612_2005/top_results.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,57495,57495,2026-06-13T05:47:16.657023+09:00,DELETE,,
exp_crwd_mpc_sequence_20260612_2005/FINAL_REPORT.md,file,TERMINATED_EXPERIMENT_DATA,1,1,8161,8161,2026-06-13T06:30:02.891433+09:00,DELETE,,
exp_crwd_mpc_sequence_20260612_2005/run.log,file,ROTATED_OR_FINISHED_LOG,1,1,44625,44625,2026-06-13T06:27:53.056665+09:00,DELETE,,
exp_crwd_mpc_sequence_20260612_2005/run_sequence.py,file,TERMINATED_EXPERIMENT_DATA,1,1,23315,23315,2026-06-13T05:05:42.901489+09:00,DELETE,,
exp_crwd_mpc_sequence_20260612_2005/summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,3454,3454,2026-06-13T06:27:53.055665+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/REPORT.md,file,TERMINATED_EXPERIMENT_DATA,1,1,841,841,2026-06-13T05:11:51.131829+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,823,823,2026-06-13T05:11:51.130829+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/period_metrics.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,94995,94995,2026-06-13T05:11:50.874830+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/result_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,204,204,2026-06-13T05:11:51.111829+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/survival_summary.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,32589,32589,2026-06-13T05:11:50.875830+09:00,DELETE,,
exp_crwd_multiyear_20260612_2005/trades.jsonl,file,TERMINATED_EXPERIMENT_DATA,1,1,12773448,12773448,2026-06-13T05:11:51.110829+09:00,DELETE,,
exp_crwd_reverse_20260612_2005/REPORT.md,file,TERMINATED_EXPERIMENT_DATA,1,1,856,856,2026-06-13T05:38:30.335965+09:00,DELETE,,
exp_crwd_reverse_20260612_2005/config.json,file,TERMINATED_EXPERIMENT_DATA,1,1,840,840,2026-06-13T05:38:30.334965+09:00,DELETE,,
exp_crwd_reverse_20260612_2005/period_metrics.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,79764,79764,2026-06-13T05:38:30.193965+09:00,DELETE,,
exp_crwd_reverse_20260612_2005/result_summary.json,file,TERMINATED_EXPERIMENT_DATA,1,1,219,219,2026-06-13T05:38:30.324965+09:00,DELETE,,
exp_crwd_reverse_20260612_2005/survival_summary.csv,file,TERMINATED_EXPERIMENT_DATA,1,1,28791,28791,2026-06-13T05:38:30.194965+09:00,DELETE,,
