candidate_id,ticker,stage,bucket,rulebook_hash,activity_rule_hash,train_label,train_start,train_end,direction,exit_strategy,max_holding_days,vol_group,is_avg_std20_ann,is_avg_atr14_pct,eligible_days,ma_weight,ma_fired_count,ma_fired_rate,ma_activity_label,ma_validation_state,macd_weight,macd_fired_count,macd_fired_rate,macd_activity_label,macd_validation_state,rsi_weight,rsi_fired_count,rsi_fired_rate,rsi_activity_label,rsi_validation_state,bb_weight,bb_fired_count,bb_fired_rate,bb_activity_label,bb_validation_state,volume_surge_weight,volume_surge_fired_count,volume_surge_fired_rate,volume_surge_activity_label,volume_surge_validation_state,unvalidated_gene,unvalidated_gene_count,unvalidated_components,zero_weight_never_count,zero_weight_never_components,weighted_rare_count,weighted_rare_components,weakly_validated_gene
stage3:BB:f1bdfe7f8ad9,BB,stage3,watch,f1bdfe7f8ad9eab0337862d4166754166c299876cca58096ada5fa0845c76024,62f139049a168bcaceea8ff61483b183280978310b9aefe819c0f6946b6dbe18,train_3,2024-07-01,2025-06-30,long,fixed,18,HIGH_VOL,0.63246021101,5.31632717628,250,1.5405218465937318,100,0.4,ACTIVE,WEIGHTED_ACTIVE,1.5986702627829987,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.7503816211833794,242,0.968,ACTIVE,WEIGHTED_ACTIVE,0.3609789460123143,133,0.532,ACTIVE,WEIGHTED_ACTIVE,1.1616206464568701,10,0.04,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BBIO:82c4a7aa36a9,BBIO,stage3,A_core,82c4a7aa36a9e3a10d6e3c130e1d3bb211b37245183e1657d6508c4d12f6bbdb,e433327f9d2b28a554fa918316fd30c96737d9156e6f526b23fcc1e28b64e21a,train_3,2024-07-01,2025-06-30,long,hybrid,19,HIGH_VOL,0.684142497407,6.34961791129,250,0.33308808784365523,83,0.332,ACTIVE,WEIGHTED_ACTIVE,0.5874426044348737,10,0.04,ACTIVE,WEIGHTED_ACTIVE,2.0,219,0.876,ACTIVE,WEIGHTED_ACTIVE,0.5727721616102298,74,0.296,ACTIVE,WEIGHTED_ACTIVE,1.7529408535287296,53,0.212,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BCS:5e7da5a74b01,BCS,stage3,B_stable,5e7da5a74b01545ef6645f4a8a7c15b98fa78372fea1dda57cf45020712dd055,48824b2d1b940857daec015265d2be38465f80bdf7fb56b410f41364695b29d4,train_3,2024-07-01,2025-06-30,long,trailing,16,LOW_VOL,0.326722805924,2.55506229977,250,1.1708078665311208,174,0.696,ACTIVE,WEIGHTED_ACTIVE,0.0,13,0.052,ACTIVE,ZERO_WEIGHT_ACTIVE,1.7600329360695164,152,0.608,ACTIVE,WEIGHTED_ACTIVE,2.0,187,0.748,ACTIVE,WEIGHTED_ACTIVE,1.2180368328356566,1,0.004,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:BE:b07b2e49fef8,BE,stage3,B_stable,b07b2e49fef8db3bab8e69af65c259fd7b72f884dbdcc72ea739517a52207808,227ff6cd9c074896de447a0a3efabaefd330d6e895ea874be4a869f1781833ea,train_3,2024-07-01,2025-06-30,long,hybrid,19,HIGH_VOL,0.662258697232,6.1581929828,250,1.7856896155522042,48,0.192,ACTIVE,WEIGHTED_ACTIVE,0.0,11,0.044,ACTIVE,ZERO_WEIGHT_ACTIVE,1.1576354073125503,230,0.92,ACTIVE,WEIGHTED_ACTIVE,2.0,48,0.192,ACTIVE,WEIGHTED_ACTIVE,1.6023161792027962,19,0.076,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BELFB:b031f5add884,BELFB,stage3,watch,b031f5add884bc063e89bbfd60366b907dc9c9588e83899e88956aeea310b8a0,7b6668b13e76c56815853c69a9d885d1c613dfe6a7357fdd966093e638d11e2f,train_3,2024-07-01,2025-06-30,long,trailing,23,MID_VOL,0.486006389035,4.05234542963,250,1.3283509048598692,87,0.348,ACTIVE,WEIGHTED_ACTIVE,1.0740833686653986,13,0.052,ACTIVE,WEIGHTED_ACTIVE,1.2008780882842705,249,0.996,ACTIVE,WEIGHTED_ACTIVE,1.2577390377383035,26,0.104,ACTIVE,WEIGHTED_ACTIVE,1.6006609333884338,58,0.232,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BGC:d8c39420992c,BGC,stage3,C_momentum,d8c39420992c1d0ef3a48c4e5ebd496f28b0be4877ebec12ab56bcae9a0a3a80,b113d8417d72f49d4010d372bbdf8492a694a81634054693d3bae176f1c8837c,train_3,2024-07-01,2025-06-30,long,trailing,14,MID_VOL,0.388551956102,3.82726782099,250,1.2636405018542634,85,0.34,ACTIVE,WEIGHTED_ACTIVE,2.0,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.5334592779714589,232,0.928,ACTIVE,WEIGHTED_ACTIVE,2.0,40,0.16,ACTIVE,WEIGHTED_ACTIVE,0.0,1,0.004,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:BIDU:926c6f7918c9,BIDU,stage3,C_momentum,926c6f7918c92299d43849b3e24274e70bbb1c67d1add27f50112ff32b92733c,16628d4c0a61105118d53f52347aef735d72e30593059c2c4b3004d55bc96eea,train_3,2024-07-01,2025-06-30,long,trailing,13,MID_VOL,0.479933840069,4.62173988129,250,0.16090295844660435,37,0.148,ACTIVE,WEIGHTED_ACTIVE,1.8277575367527046,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.4074753785335874,237,0.948,ACTIVE,WEIGHTED_ACTIVE,2.0,191,0.764,ACTIVE,WEIGHTED_ACTIVE,2.0,10,0.04,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BILL:eb2fe6599396,BILL,stage3,watch,eb2fe6599396e8cbc17510bf8ba87487139957298151b1ae645f66f877a8f2ce,48582c83ac800823dff61412d48352a922c28604d0b9beb34f7fd0d708fcd24d,train_3,2024-07-01,2025-06-30,long,fixed,16,HIGH_VOL,0.652722065982,6.05685319933,250,1.1131445747098303,76,0.304,ACTIVE,WEIGHTED_ACTIVE,1.6193354189904103,8,0.032,ACTIVE,WEIGHTED_ACTIVE,0.5161955107428265,172,0.688,ACTIVE,WEIGHTED_ACTIVE,1.655583114862692,126,0.504,ACTIVE,WEIGHTED_ACTIVE,0.002571460000209247,9,0.036,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BKSY:f1bcc8efea02,BKSY,stage3,watch,f1bcc8efea02d63490f0c6ee1dbe7507416a85e2197551cf16a96db9054d9afc,df0d7703f345df93630a670ef19ae67a9220c2dcd09640d395256d8875a87e6b,train_3,2024-07-01,2025-06-30,long,fixed,10,HIGH_VOL,0.614880730961,6.05214169239,250,0.43077068700410714,95,0.38,ACTIVE,WEIGHTED_ACTIVE,1.680126494790943,8,0.032,ACTIVE,WEIGHTED_ACTIVE,2.0,166,0.664,ACTIVE,WEIGHTED_ACTIVE,0.29318137721355264,81,0.324,ACTIVE,WEIGHTED_ACTIVE,1.5631346489733593,43,0.172,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BMA:0c978464f9dd,BMA,stage3,C_momentum,0c978464f9dde1afc4e0f9501a0e135f6936b7c2f47503c5f149d43ceb232f01,0f7d1ff0fe549b0822edf2e8224b4b317fdfe711d2f61581f3ac78e851244c8f,train_3,2024-07-01,2025-06-30,long,trailing,24,MID_VOL,0.516670822584,5.36258797147,250,1.0191049772942746,101,0.404,ACTIVE,WEIGHTED_ACTIVE,0.17347529859876348,15,0.06,ACTIVE,WEIGHTED_ACTIVE,1.9607261011351018,186,0.744,ACTIVE,WEIGHTED_ACTIVE,1.9034441480788884,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.3782265612640092,6,0.024,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BMI:07d4ee0f7841,BMI,stage3,C_momentum,07d4ee0f7841289628c40f20e3b7571522ab3cd12491ee889af8bbe8be5c6b5d,a5afc2fb5434eb56b409fbc99222ceb855992ce3812ff37cc62aa5403d86ff1d,train_3,2024-07-01,2025-06-30,long,trailing,18,LOW_VOL,0.258172844172,2.48281028234,250,1.294688671626444,91,0.364,ACTIVE,WEIGHTED_ACTIVE,1.1962554203144762,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.0,172,0.688,ACTIVE,ZERO_WEIGHT_ACTIVE,2.0,87,0.348,ACTIVE,WEIGHTED_ACTIVE,1.6935256311717612,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:BN:d264957fe5f6,BN,stage3,C_momentum,d264957fe5f60b3973f692af75a0c759d8f2e423147ecb17a19384d3b8ec0735,f61bd5eac586e852950cf6204d232196a69c72fbba172ae81a8399f419b48567,train_3,2024-07-01,2025-06-30,long,trailing,19,LOW_VOL,0.290623537233,2.6570555969,250,0.16034734451537047,133,0.532,ACTIVE,WEIGHTED_ACTIVE,1.3108848783330997,10,0.04,ACTIVE,WEIGHTED_ACTIVE,1.0183079336179097,154,0.616,ACTIVE,WEIGHTED_ACTIVE,2.0,140,0.56,ACTIVE,WEIGHTED_ACTIVE,0.0,61,0.244,ACTIVE,ZERO_WEIGHT_ACTIVE,False,0,,0,,0,,False
stage3:BNTX:d667608bc166,BNTX,stage3,watch,d667608bc166af9d1a3096be73c5ccb6b38854dd9bc1ebab4cdb7b9705a6566a,7e85db4e0692adeaa86e8599a042223412bd4f60ee210c36670c546aa6666deb,train_3,2024-07-01,2025-06-30,long,hybrid,18,HIGH_VOL,0.566983969612,4.95434629331,250,2.0,68,0.272,ACTIVE,WEIGHTED_ACTIVE,1.0582944537933265,8,0.032,ACTIVE,WEIGHTED_ACTIVE,0.0,240,0.96,ACTIVE,ZERO_WEIGHT_ACTIVE,1.1370508448232954,172,0.688,ACTIVE,WEIGHTED_ACTIVE,0.0,3,0.012,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:BOIL:9044dc2c67a3,BOIL,stage3,A_core,9044dc2c67a3d3bc0c5d93cece5f266c162c4f0ecf3ed5bc8ded1edbafb4bd67,5e5a7b98d720ead8051a143672006b09eef095e0445780869fbcd03f0874b6e9,train_3,2024-07-01,2025-06-30,long,hybrid,13,HIGH_VOL,0.890559078137,8.42359794176,250,0.5213402041919708,49,0.196,ACTIVE,WEIGHTED_ACTIVE,0.977348669980528,8,0.032,ACTIVE,WEIGHTED_ACTIVE,0.5159960468974569,250,1.0,ACTIVE,WEIGHTED_ACTIVE,2.0,79,0.316,ACTIVE,WEIGHTED_ACTIVE,0.0,0,0.0,NEVER_FIRED,ZERO_WEIGHT_NEVER,False,0,,1,volume_surge,0,,False
stage3:BTBT:363898884d44,BTBT,stage3,watch,363898884d446481cb2fe915f734e14f950648571d9ea5ced366373a9b1585ce,cbc488f6f1847f4bc1c4e0b188e31f9b6e801adf6f96cdd438f0330bca216cce,train_3,2024-07-01,2025-06-30,long,hybrid,17,HIGH_VOL,1.16851339222,10.2045216523,250,0.5823304986277231,71,0.284,ACTIVE,WEIGHTED_ACTIVE,1.8148598328263856,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.6458148561352568,194,0.776,ACTIVE,WEIGHTED_ACTIVE,0.5077832398378125,18,0.072,ACTIVE,WEIGHTED_ACTIVE,2.0,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:BTU:ecfcb41f1be2,BTU,stage3,C_momentum,ecfcb41f1be28fbd25436c1a6d2c47b06bcb47a3e88ba2432af17ee674e91914,7fc019d04ffec3bb4346015e0bb3732eb2536ab10ecce74272389b82fc36faca,train_3,2024-07-01,2025-06-30,long,trailing,20,HIGH_VOL,0.694587575308,6.56254450873,250,1.078679167082496,46,0.184,ACTIVE,WEIGHTED_ACTIVE,0.7638881751638206,10,0.04,ACTIVE,WEIGHTED_ACTIVE,1.5639236562974292,150,0.6,ACTIVE,WEIGHTED_ACTIVE,1.185179916218923,12,0.048,ACTIVE,WEIGHTED_ACTIVE,0.7950281748902004,41,0.164,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:BWXT:f195725cb792,BWXT,stage3,watch,f195725cb7925ddb6c3a16f434d12b72d87831a9f2c3f2a4bff2b9e8ab4301c6,aef6f2da765153310f397f25100f5e16cb99bd733d1da10ec0286deced03167d,train_3,2024-07-01,2025-06-30,long,trailing,19,LOW_VOL,0.254436526766,2.23024009137,250,2.0,119,0.476,ACTIVE,WEIGHTED_ACTIVE,1.0932645397588683,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.0138423397149723,205,0.82,ACTIVE,WEIGHTED_ACTIVE,1.5113266744204519,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.7812819878095832,9,0.036,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:C:8d6430f3dfbc,C,stage3,B_stable,8d6430f3dfbc45393c59febe7c7d62bac16dd6676ded45d62a2401ad1a5c4996,f3e3f933d918b62db3fec1c00d9fce109ee87116d444f60b70ca344eee3f4a05,train_3,2024-07-01,2025-06-30,long,trailing,18,LOW_VOL,0.260157760826,2.5001597309,250,2.0,117,0.468,ACTIVE,WEIGHTED_ACTIVE,0.653657805399976,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.29612458603880526,250,1.0,ACTIVE,WEIGHTED_ACTIVE,0.6706796960241074,186,0.744,ACTIVE,WEIGHTED_ACTIVE,1.0507026223519276,22,0.088,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CACI:067d6d4fc9fe,CACI,stage3,B_stable,067d6d4fc9fe538d19ec6524c69cf66eb0b0b1be3249f30eb2164067f3ad51e3,e56fac10bca2cf5302d07f99f58f92084c0abd0cd71e372e6f66034f34ac19a4,train_3,2024-07-01,2025-06-30,long,trailing,24,LOW_VOL,0.203518585227,1.97452605809,250,1.8670148460324454,130,0.52,ACTIVE,WEIGHTED_ACTIVE,2.0,8,0.032,ACTIVE,WEIGHTED_ACTIVE,0.47829698470443605,249,0.996,ACTIVE,WEIGHTED_ACTIVE,0.3922200984686642,194,0.776,ACTIVE,WEIGHTED_ACTIVE,0.0,3,0.012,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:CALX:0979a3ee35ee,CALX,stage3,watch,0979a3ee35ee877ffd761b950ffdc5f6c0e546b37f2726b94d6ee6a3e65316d1,237ccbbc9835c75338746225032ab6731ebbee53810e2946883b16ac907b5b27,train_3,2024-07-01,2025-06-30,long,fixed,16,MID_VOL,0.467900948698,4.36787900728,250,0.3057471549225781,112,0.448,ACTIVE,WEIGHTED_ACTIVE,1.4602496421521016,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.8689916842910657,186,0.744,ACTIVE,WEIGHTED_ACTIVE,0.9432483663106697,143,0.572,ACTIVE,WEIGHTED_ACTIVE,0.03697391692088588,7,0.028,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CAMT:bd5f11c548d5,CAMT,stage3,A_core,bd5f11c548d519e5f109f9d57a5012ba43265f98670287ed39c6465a74667958,b3e46122526b242f061504a8ff9df36c656b91b4d86c82ab8d72aa9552cb4b5d,train_3,2024-07-01,2025-06-30,long,hybrid,18,MID_VOL,0.491052996761,4.65426899544,250,1.6608895956349805,52,0.208,ACTIVE,WEIGHTED_ACTIVE,1.8621673471329994,10,0.04,ACTIVE,WEIGHTED_ACTIVE,1.9904603808206511,218,0.872,ACTIVE,WEIGHTED_ACTIVE,1.2770728940719285,14,0.056,ACTIVE,WEIGHTED_ACTIVE,0.08053519218392392,3,0.012,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CAN:dd27c77ca4dc,CAN,stage3,A_core,dd27c77ca4dc414f312acfdf67a5e2de51ff4c71b75dcdd177cfcc99c14f9f5d,bb7021d15888083211abb0b7f5802b9bdff2f0f87adf74a7266b415fe516f1b5,train_3,2024-07-01,2025-06-30,long,hybrid,8,HIGH_VOL,1.05909839389,9.87854786157,250,1.0000493273148834,57,0.228,ACTIVE,WEIGHTED_ACTIVE,0.53750899103295,13,0.052,ACTIVE,WEIGHTED_ACTIVE,2.0,246,0.984,ACTIVE,WEIGHTED_ACTIVE,1.986999855705504,91,0.364,ACTIVE,WEIGHTED_ACTIVE,1.5654177266475275,21,0.084,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CAPR:a51d615a0ff1,CAPR,stage3,A_core,a51d615a0ff1fe3e79601e533b58f0453756c36bfe7f67d9ed14c2a348459b3c,69f86d65b715d41782483fc94ad3c92386210cbe7c3d36cea51963b7561d73f5,train_3,2024-07-01,2025-06-30,long,hybrid,8,HIGH_VOL,0.667673781002,6.75737144547,250,1.1222006004032499,49,0.196,ACTIVE,WEIGHTED_ACTIVE,1.904302787219176,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.907312220183258,241,0.964,ACTIVE,WEIGHTED_ACTIVE,0.342772061237682,87,0.348,ACTIVE,WEIGHTED_ACTIVE,1.3140029635272628,53,0.212,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CAR:ce44ff6acbb5,CAR,stage3,C_momentum,ce44ff6acbb5b04e863cb58225fefd3ae22547aacc513fe3c91df6085c4f2ad6,60fe68c61940c0c9c49f7315bb293bf44eafd921e6680cec33fb64fd406a5791,train_3,2024-07-01,2025-06-30,long,trailing,19,HIGH_VOL,0.750015981877,5.83441547938,250,2.0,70,0.28,ACTIVE,WEIGHTED_ACTIVE,2.0,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.536928156425371,240,0.96,ACTIVE,WEIGHTED_ACTIVE,0.0,41,0.164,ACTIVE,ZERO_WEIGHT_ACTIVE,2.0,11,0.044,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CARR:91ed85bfb4a5,CARR,stage3,B_stable,91ed85bfb4a59d63d0cb2e7c6129ebcdf76ad9eff67e51124855bd6daeced9d8,1b394700a47c0e4aeb7225888b94f1721f8ba9538ece1312bdd00fd6961d2385,train_3,2024-07-01,2025-06-30,long,trailing,13,LOW_VOL,0.33443282966,3.12169554553,250,0.0,78,0.312,ACTIVE,ZERO_WEIGHT_ACTIVE,1.877316334910292,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.16303217210655999,197,0.788,ACTIVE,WEIGHTED_ACTIVE,0.7312468535501232,39,0.156,ACTIVE,WEIGHTED_ACTIVE,0.5897152302963645,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage2:CAT:a752666ee858,CAT,stage2,watch,a752666ee8584604534e76bd19e6473a5e41b015d4d62285d185e0ba93c4c0d4,a752666ee8584604534e76bd19e6473a5e41b015d4d62285d185e0ba93c4c0d4,train_2,2023-07-01,2024-06-30,long,fixed,9,LOW_VOL,0.263787782439,2.35303614757,250,2.0,126,0.504,ACTIVE,WEIGHTED_ACTIVE,1.0588509493697182,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.0,242,0.968,ACTIVE,ZERO_WEIGHT_ACTIVE,1.2026129939693644,200,0.8,ACTIVE,WEIGHTED_ACTIVE,0.7006231769205404,4,0.016,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CAT:404813e11894,CAT,stage3,B_stable,404813e1189456f81b215cdeb808d846e909f9cd952b743594f6818cb389e242,df37108543a4eea4827dae995c5b452a9d1aedee2cd0b66f4a7122d62665f789,train_3,2024-07-01,2025-06-30,long,trailing,23,LOW_VOL,0.266117525475,2.44257862814,250,1.2858782084761355,90,0.36,ACTIVE,WEIGHTED_ACTIVE,1.2859935938726985,9,0.036,ACTIVE,WEIGHTED_ACTIVE,0.6394239267412624,194,0.776,ACTIVE,WEIGHTED_ACTIVE,0.2310460652578209,141,0.564,ACTIVE,WEIGHTED_ACTIVE,0.0,1,0.004,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:CBRE:30fdb7f6db1e,CBRE,stage3,C_momentum,30fdb7f6db1efc0c8c39453e526306a28d8f13deb5b134153237bbda50922aa7,90690f698681711b6dac0bfcba45a1dcc57513db689aec46b1fc44d838e26bca,train_3,2024-07-01,2025-06-30,long,trailing,17,LOW_VOL,0.274998967116,2.36415339154,250,1.2163579284451322,133,0.532,ACTIVE,WEIGHTED_ACTIVE,2.0,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.8236199219561412,215,0.86,ACTIVE,WEIGHTED_ACTIVE,2.0,11,0.044,ACTIVE,WEIGHTED_ACTIVE,2.0,8,0.032,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CBRL:677767a0b6a9,CBRL,stage3,watch,677767a0b6a962955fe6eaf6dc49cd401b1bf22ac205c310bfe62ff4a8910910,92e03200fdde853820f93f5f528b41c2f7eede6157c7cc884826ff8c233eacde,train_3,2024-07-01,2025-06-30,long,fixed,17,MID_VOL,0.399106815131,3.77921683326,250,1.1234034640787836,102,0.408,ACTIVE,WEIGHTED_ACTIVE,1.5788795702245706,12,0.048,ACTIVE,WEIGHTED_ACTIVE,1.7897867426880083,180,0.72,ACTIVE,WEIGHTED_ACTIVE,1.4785149650251772,7,0.028,ACTIVE,WEIGHTED_ACTIVE,1.7779746825934932,5,0.02,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CC:520ee91feeea,CC,stage3,watch,520ee91feeea5210a89df04a1bb01afd54707d665d5d7b28bac3483eb9245d86,c7addbca32821088a718616f08d33a2c691deec0fe8ac82391d2a5b75df8ee06,train_3,2024-07-01,2025-06-30,long,hybrid,15,MID_VOL,0.525536577808,4.35282837548,250,1.334921215891355,26,0.104,ACTIVE,WEIGHTED_ACTIVE,0.7066232184952984,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.2217299723039943,249,0.996,ACTIVE,WEIGHTED_ACTIVE,0.8070907257637021,149,0.596,ACTIVE,WEIGHTED_ACTIVE,0.5200985628167866,29,0.116,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CCL:82d5bafb7e78,CCL,stage3,C_momentum,82d5bafb7e786504f9a2e45f1d57c4b28e170302b525d7c33e0a2e1b9789b337,628af2efd2cd2ef5082b2ccfb3fcd4232d06d3cb53a2b8a3914329d705f6ab09,train_3,2024-07-01,2025-06-30,long,trailing,23,HIGH_VOL,0.564905183338,5.03615992796,250,1.9238620691636974,120,0.48,ACTIVE,WEIGHTED_ACTIVE,1.321708893600056,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.9801674798473577,193,0.772,ACTIVE,WEIGHTED_ACTIVE,0.0,91,0.364,ACTIVE,ZERO_WEIGHT_ACTIVE,0.0,3,0.012,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:CDE:ceb9fe0512dc,CDE,stage3,A_core,ceb9fe0512dc780e9aed7e8625bd67d935f1376a5a1bc01b97e146ce6142d000,b9d67abe05ad12591ab9ac88f23aea8ea41a56d06bbe2ee858fe296c0019a484,train_3,2024-07-01,2025-06-30,long,trailing,11,HIGH_VOL,0.626669651459,5.99705645173,250,0.05163221662093753,85,0.34,ACTIVE,WEIGHTED_ACTIVE,0.20656253753356624,10,0.04,ACTIVE,WEIGHTED_ACTIVE,1.5504407287912176,244,0.976,ACTIVE,WEIGHTED_ACTIVE,1.708622714209994,113,0.452,ACTIVE,WEIGHTED_ACTIVE,0.4898398020557082,6,0.024,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CE:998b0b638c66,CE,stage3,B_stable,998b0b638c6649fe10d3dff0fc74f890d9891ef9caa7ed61a2bae1e340288b78,872b1229cd2dbf25c871d655a004b10b8bab7f640486ded6cb7719c168714864,train_3,2024-07-01,2025-06-30,long,hybrid,10,LOW_VOL,0.32311098128,2.89024620955,250,1.2272413237358344,28,0.112,ACTIVE,WEIGHTED_ACTIVE,1.167787881408684,7,0.028,ACTIVE,WEIGHTED_ACTIVE,1.725077524288451,162,0.648,ACTIVE,WEIGHTED_ACTIVE,0.8477763470822091,165,0.66,ACTIVE,WEIGHTED_ACTIVE,0.08876924593819482,16,0.064,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage2:CEF:fe84c0ad85d8,CEF,stage2,watch,fe84c0ad85d8233c7d703bf47c1de53e45d0b63b95736248b0fb6c97d06a46ca,fe84c0ad85d8233c7d703bf47c1de53e45d0b63b95736248b0fb6c97d06a46ca,train_2,2023-07-01,2024-06-30,long,trailing,12,LOW_VOL,0.198952947282,1.63393392001,250,0.017893708976338595,84,0.336,ACTIVE,WEIGHTED_ACTIVE,0.0,11,0.044,ACTIVE,ZERO_WEIGHT_ACTIVE,1.0276588909204107,238,0.952,ACTIVE,WEIGHTED_ACTIVE,0.94242692484425,31,0.124,ACTIVE,WEIGHTED_ACTIVE,1.9326978872033214,30,0.12,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CENX:53d7b0caa6a3,CENX,stage3,B_stable,53d7b0caa6a321410f8fdbec061b327aa226b52517f6e1f52e7036e0692d70f2,9b5342bd5371d0badb20fbde0a76dcfe98b72e0a13c75fd45e20358fa3d061a3,train_3,2024-07-01,2025-06-30,long,hybrid,17,HIGH_VOL,0.80551230643,7.51831474641,250,0.7534388778737142,59,0.236,ACTIVE,WEIGHTED_ACTIVE,1.9561704532348907,9,0.036,ACTIVE,WEIGHTED_ACTIVE,1.4467665732002537,245,0.98,ACTIVE,WEIGHTED_ACTIVE,1.454983366654181,25,0.1,ACTIVE,WEIGHTED_ACTIVE,1.2773542488230616,35,0.14,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CGC:650b7578c8c7,CGC,stage3,watch,650b7578c8c7f61607754c65bcbd807cecdda234e95acedf44f70d84b26204c2,5f7442838f66ab65a2070d740a8be4c20cb0007d34f224ed91e57085d85dda9e,train_3,2024-07-01,2025-06-30,long,fixed,12,HIGH_VOL,0.969846691168,9.19534332296,250,0.01271782440925235,17,0.068,ACTIVE,WEIGHTED_ACTIVE,1.5205792800248958,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.0482917980515056,159,0.636,ACTIVE,WEIGHTED_ACTIVE,1.6387862422097539,49,0.196,ACTIVE,WEIGHTED_ACTIVE,0.0,4,0.016,RARELY_ACTIVE,ZERO_WEIGHT_RARE,False,0,,0,,0,,False
stage3:CHWY:a46752a05345,CHWY,stage3,watch,a46752a05345d9890a1a4de7e63dfecf34de3d340e3f28d053a47b761b09725b,4f1010ffe329478fbdec13321271ba369639fbd1e71c6908ab79baedbd8ea3c3,train_3,2024-07-01,2025-06-30,long,hybrid,14,HIGH_VOL,0.697764297631,6.36509804078,250,2.0,112,0.448,ACTIVE,WEIGHTED_ACTIVE,1.0198515946453761,6,0.024,ACTIVE,WEIGHTED_ACTIVE,1.6444809168585224,205,0.82,ACTIVE,WEIGHTED_ACTIVE,0.8460708429054205,9,0.036,ACTIVE,WEIGHTED_ACTIVE,0.0,9,0.036,ACTIVE,ZERO_WEIGHT_ACTIVE,False,0,,0,,0,,False
