ticker_key,ticker,origin_candidate_count,origin_stage_count,origin_stage2_count,origin_stage3_count,exact_vol_group,exact_avg_std20,exact_avg_std20_ann,exact_avg_atr14_pct,exact_reference_candidate_count,proxy_atr_median_pct,proxy_atr_min_pct,proxy_atr_max_pct,proxy_candidate_count,proxy_stage_count,proxy_vol_group,classification_method,vol_group_final,classification_value,classification_metric,low_mid_atr_proxy_boundary_pct,mid_high_atr_proxy_boundary_pct,classification_limit
AA,AA,63,2,3,60,HIGH_VOL,0.0397992927516,0.631794185863,6.07048804252,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0397992927516,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AAOI,AAOI,60,1,0,60,HIGH_VOL,0.0848138684129,1.3463784213,12.4444657616,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0848138684129,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AAON,AAON,60,1,0,60,,,,,,5.668091219086488,3.186620113058366,8.791301151116457,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.668091219086488,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ACLS,ACLS,60,1,0,60,HIGH_VOL,0.0401304891694,0.637051766002,5.84082968171,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0401304891694,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ACMR,ACMR,60,1,0,60,HIGH_VOL,0.04626594418,0.734449094831,6.02352363775,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.04626594418,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ADMA,ADMA,60,1,0,60,HIGH_VOL,0.0334305992244,0.530694310366,5.30194655688,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0334305992244,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ADPT,ADPT,60,1,0,60,HIGH_VOL,0.0434422079256,0.689623671448,6.35854408984,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0434422079256,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AEHR,AEHR,61,2,1,60,,,,,,8.787955420249483,7.20267706377097,12.738792799625,61.0,2.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,8.787955420249483,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AEVA,AEVA,60,1,0,60,HIGH_VOL,0.0770595374649,1.22328223367,10.2167276102,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0770595374649,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AGIO,AGIO,60,1,0,60,,,,,,5.755398075532774,4.058267357416357,8.9441437581953,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.755398075532774,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMBA,AMBA,60,1,0,60,HIGH_VOL,0.0411762510891,0.653652721822,5.36669989193,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0411762510891,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AMC,AMC,60,1,0,60,,,,,,9.862646518932241,8.329837558396722,11.176094469032376,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,9.862646518932241,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMR,AMR,60,2,3,57,,,,,,11.802805526002217,4.9271168592885575,20.22365235920727,60.0,2.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,11.802805526002217,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMSC,AMSC,60,1,0,60,HIGH_VOL,0.0520421854154,0.82614408176,7.34496782926,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0520421854154,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
APLD,APLD,60,1,0,60,,,,,,10.097590154726053,9.49343752085986,10.557494772617307,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,10.097590154726053,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ASTS,ASTS,60,1,0,60,,,,,,9.913481736236868,7.850229855664669,16.06100343671633,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,9.913481736236868,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AXGN,AXGN,60,1,0,60,,,,,,7.1515228804625295,4.989308136596218,11.947735453782132,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,7.1515228804625295,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AXSM,AXSM,60,1,0,60,,,,,,6.271628563771036,4.287551678208461,11.768511732441006,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.271628563771036,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BB,BB,60,1,0,60,HIGH_VOL,0.0380429395805,0.603912943632,5.30132704538,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0380429395805,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BBIO,BBIO,60,1,0,60,HIGH_VOL,0.0302062175074,0.479508837435,4.5427880134,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0302062175074,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BCRX,BCRX,60,1,0,60,,,,,,6.165431233379495,4.246048378755875,7.099333016343878,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.165431233379495,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BE,BE,60,1,0,60,HIGH_VOL,0.0622441237642,0.988094832331,8.67395532776,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0622441237642,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BILL,BILL,60,1,0,60,HIGH_VOL,0.0350770046548,0.556830186321,4.83896743933,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0350770046548,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BKSY,BKSY,60,1,0,60,HIGH_VOL,0.0666618440614,1.05822396794,9.52047464012,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0666618440614,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BNTX,BNTX,60,1,0,60,HIGH_VOL,0.0290822983225,0.461667173492,3.89524544224,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0290822983225,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BOIL,BOIL,60,1,0,60,HIGH_VOL,0.0614023904704,0.974732730537,8.28082329276,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0614023904704,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BTBT,BTBT,60,1,0,60,HIGH_VOL,0.0546931820563,0.868227348791,8.23842127068,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0546931820563,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BTE,BTE,60,1,0,60,HIGH_VOL,0.0397654081364,0.631256284271,5.78917687221,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0397654081364,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BTU,BTU,64,2,4,60,HIGH_VOL,0.0412934937453,0.65551389129,6.11455808208,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0412934937453,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BW,BW,60,1,0,60,,,,,,7.834150873977843,6.668698027605639,9.692112633821372,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,7.834150873977843,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BWIN,BWIN,60,1,0,60,,,,,,6.36801549068376,5.428261024539862,7.391279378117545,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.36801549068376,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CAN,CAN,60,1,0,60,HIGH_VOL,0.0674753552874,1.0711380583,10.2274996634,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0674753552874,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CAPR,CAPR,60,1,0,60,HIGH_VOL,0.112385489736,1.78406434088,8.97480847004,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.112385489736,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CAR,CAR,60,1,0,60,HIGH_VOL,0.0527006155898,0.836596336743,8.8010347747,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0527006155898,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CCJ,CCJ,60,1,0,60,,,,,,5.62702374986477,3.796618196914078,8.811250668169922,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.62702374986477,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CCL,CCL,60,1,0,60,HIGH_VOL,0.0310444890933,0.49281598632,4.11540841691,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0310444890933,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CDE,CDE,60,1,0,60,HIGH_VOL,0.0447309912582,0.710082472599,6.52729187479,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0447309912582,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CELH,CELH,60,1,0,60,,,,,,5.77217339413461,4.992008024791875,10.78250897346912,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.77217339413461,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CENX,CENX,60,1,0,60,HIGH_VOL,0.0474329488262,0.752974719268,7.15720158596,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0474329488262,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CGC,CGC,60,1,0,60,HIGH_VOL,0.0551301977226,0.875164757422,8.22765235158,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0551301977226,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CHWY,CHWY,60,1,0,60,HIGH_VOL,0.0280343711361,0.445031845129,4.31967093378,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0280343711361,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CLDX,CLDX,60,1,0,60,HIGH_VOL,0.0355978913876,0.565099006859,5.6835910706,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0355978913876,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CLF,CLF,60,1,0,60,HIGH_VOL,0.059064727179,0.93762347623,8.36521815702,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.059064727179,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CNR,CNR,60,1,0,60,,,,,,6.8544768364512745,4.533312572831212,8.323414380332048,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.8544768364512745,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CRMD,CRMD,60,1,0,60,HIGH_VOL,0.0402454710515,0.638877046794,5.38910555857,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0402454710515,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CRNX,CRNX,60,1,0,60,HIGH_VOL,0.0404149264784,0.641567068301,5.42492005555,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,HIGH_VOL,0.0404149264784,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
CROX,CROX,60,1,0,60,,,,,,5.917883317825513,4.098144605336219,14.711421743297104,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.917883317825513,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CRSP,CRSP,61,2,1,60,,,,,,8.557613057431352,5.404077815651584,12.851022450456458,61.0,2.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,8.557613057431352,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
CVNA,CVNA,60,1,0,60,,,,,,10.321927587667528,8.080914660977344,16.886834942305494,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,10.321927587667528,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DDOG,DDOG,60,1,0,60,,,,,,6.165104136440609,4.24054845097128,13.760962752043056,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.165104136440609,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
DKNG,DKNG,60,1,0,60,,,,,,7.481694182805193,4.796152498941487,11.82442259829017,60.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,7.481694182805193,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
GME,GME,1,1,1,0,,,,,,7.3117217805424115,7.3117217805424115,7.3117217805424115,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,7.3117217805424115,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
GSAT,GSAT,1,1,1,0,,,,,,6.975402126853704,6.975402126853704,6.975402126853704,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.975402126853704,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ICHR,ICHR,1,1,1,0,,,,,,5.596562772364857,5.596562772364857,5.596562772364857,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.596562772364857,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
IDYA,IDYA,1,1,1,0,,,,,,5.907920409642916,5.907920409642916,5.907920409642916,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.907920409642916,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
KOS,KOS,2,1,2,0,,,,,,6.91641647788906,6.912806522864383,6.920026432913738,2.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.91641647788906,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
QUBT,QUBT,1,1,1,0,,,,,,10.155260922307724,10.155260922307724,10.155260922307724,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,10.155260922307724,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
RIG,RIG,4,1,4,0,,,,,,6.181322844427472,6.085566349742058,6.317625504527412,4.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.181322844427472,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
SEI,SEI,3,1,3,0,,,,,,6.262592487392478,6.08063352908609,6.4670404645125785,3.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,6.262592487392478,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
SHOP,SHOP,1,1,1,0,,,,,,5.8302209168428085,5.8302209168428085,5.8302209168428085,1.0,1.0,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,HIGH_VOL,5.8302209168428085,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AAP,AAP,60,1,0,60,LOW_VOL,0.0360072373411,0.571597172418,5.13269588773,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0360072373411,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AAPL,AAPL,1,1,1,0,,,,,,2.3572775616159345,2.3572775616159345,2.3572775616159345,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.3572775616159345,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ABBV,ABBV,60,1,0,60,,,,,,2.1466257955192223,1.8042695653988567,2.4963787068888514,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.1466257955192223,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ABCB,ABCB,60,1,0,60,,,,,,3.049272900190614,2.5175838457215205,3.813101752757696,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.049272900190614,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ABEV,ABEV,60,1,0,60,LOW_VOL,0.0202750614565,0.321856622583,2.67854571669,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0202750614565,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
ABG,ABG,60,1,0,60,,,,,,3.992425460829571,3.2332010670393374,4.724476551638526,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.992425460829571,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ABM,ABM,79,2,19,60,,,,,,2.7618339972897656,2.05698303727312,3.94333047354304,79.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.7618339972897656,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ABT,ABT,60,1,0,60,,,,,,2.1275717270780374,1.6164486209980318,3.174881109723871,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.1275717270780374,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ACIW,ACIW,60,1,0,60,,,,,,3.64360807622825,2.8357099536364854,5.6654994243021335,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.64360807622825,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ACM,ACM,60,1,0,60,,,,,,3.285598460686193,2.458114163489864,4.345476049434579,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.285598460686193,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ACN,ACN,54,1,0,54,,,,,,3.186981389162619,2.5081193963311774,4.686597632385716,54.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.186981389162619,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ADI,ADI,61,2,1,60,,,,,,3.107451713908726,2.4006292008997043,3.970362122656516,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.107451713908726,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ADT,ADT,60,1,0,60,,,,,,3.970641796403753,2.8158748754183023,5.247618135249569,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.970641796403753,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AEG,AEG,60,1,0,60,,,,,,2.5002758432418934,2.00678089046012,3.173552681000226,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.5002758432418934,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AEIS,AEIS,63,2,3,60,LOW_VOL,0.0353324335493,0.560884994316,4.86807106769,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0353324335493,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AEM,AEM,60,1,0,60,,,,,,3.7145505608764626,2.661992960726892,5.924075888170624,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.7145505608764626,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AER,AER,60,1,0,60,,,,,,2.7773929001675732,2.3615733690867304,5.376284736450406,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.7773929001675732,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AES,AES,61,2,1,60,LOW_VOL,0.0322723698084,0.512307988391,3.66462014801,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0322723698084,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AFL,AFL,60,1,0,60,,,,,,2.0254262055560313,1.7638819578353504,2.47118782697316,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.0254262055560313,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AGCO,AGCO,60,1,0,60,,,,,,3.411553860107471,2.498877289339122,4.976465443368168,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.411553860107471,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AGO,AGO,60,1,0,60,,,,,,2.7183875231317174,2.127063587872318,3.5148017343408577,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.7183875231317174,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AGX,AGX,61,2,1,60,LOW_VOL,0.0455679224764,0.723368343807,6.18627676593,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0455679224764,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AIA,AIA,60,1,0,60,,,,,,2.001415649792132,1.353311250407225,2.536044929327037,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.001415649792132,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
