date,scenario,equity,active_count,accepted_today,skipped_today,daily_return
2026-05-07,EQ_ignored_all_signals,2.08620252715,20,3,39,-0.00459696456254
2026-05-08,EQ_ignored_all_signals,2.07072732837,20,2,39,-0.00741787941403
2026-05-11,EQ_ignored_all_signals,2.0719544347,20,0,37,0.000592596773042
2026-05-12,EQ_ignored_all_signals,2.06345402342,20,2,36,-0.00410260531943
2026-05-13,EQ_ignored_all_signals,2.07361739835,20,0,44,0.00492541864848
2026-05-14,EQ_ignored_all_signals,2.10059884252,20,3,27,0.0130117755551
2026-05-15,EQ_ignored_all_signals,2.02133624115,20,1,34,-0.0377333357365
2026-05-18,EQ_ignored_all_signals,1.96586328304,20,1,28,-0.0274437062879
2026-05-19,EQ_ignored_all_signals,1.93086718185,20,4,27,-0.0178018997998
2026-05-20,EQ_ignored_all_signals,2.01220290091,20,4,42,0.0421239326134
2026-05-21,EQ_ignored_all_signals,2.05461136174,20,3,33,0.0210756384528
2026-05-22,EQ_ignored_all_signals,2.04694067101,20,2,32,-0.003733402273
2026-05-26,EQ_ignored_all_signals,2.09919062466,20,2,36,0.025525875953
2026-05-27,EQ_ignored_all_signals,2.09778434446,20,4,39,-0.000669915436714
2026-05-28,EQ_ignored_all_signals,2.13900913675,20,3,32,0.0196515873515
2026-05-29,EQ_ignored_all_signals,2.11877552575,20,6,25,-0.00945933827638
2026-06-01,EQ_ignored_all_signals,2.15744225908,20,4,35,0.0182495657839
2026-06-02,EQ_ignored_all_signals,2.22577806263,20,5,27,0.0316744530518
2026-06-03,EQ_ignored_all_signals,2.18540272298,20,0,35,-0.0181398767144
2026-06-04,EQ_ignored_all_signals,2.17408494621,20,1,33,-0.00517880601689
2026-06-05,EQ_ignored_all_signals,2.08492175446,20,3,29,-0.041011825184
2026-06-08,EQ_ignored_all_signals,2.09503883164,20,2,37,0.00485249729827
2026-06-09,EQ_ignored_all_signals,2.09658570049,20,0,39,0.000738348530433
2026-06-10,EQ_ignored_all_signals,2.05244089459,20,1,35,-0.0210555694818
2026-06-11,EQ_ignored_all_signals,2.15332759433,20,4,37,0.0491544969704
2026-06-12,EQ_ignored_all_signals,2.19536970018,20,1,26,0.0195242497993
2026-06-15,EQ_ignored_all_signals,2.24295954964,20,4,20,0.0216773737245
2026-06-16,EQ_ignored_all_signals,2.23428713168,20,0,18,-0.00386650662574
2026-06-17,EQ_ignored_all_signals,2.24230337041,20,1,21,0.00358782835979
2026-06-18,EQ_ignored_all_signals,2.28456467431,20,0,26,0.0188472730568
2026-06-22,EQ_ignored_all_signals,2.31676970967,20,1,31,0.0140967930212
2026-06-23,EQ_ignored_all_signals,2.27098898996,20,1,24,-0.0197605828121
2026-06-24,EQ_ignored_all_signals,2.27676158342,20,6,22,0.00254188526888
2026-06-25,EQ_ignored_all_signals,2.28656149079,20,0,29,0.00430431866252
2026-06-26,EQ_ignored_all_signals,2.28634297427,20,1,22,-9.55655581818e-05
2026-06-29,EQ_ignored_all_signals,2.30567237359,20,5,27,0.00845428683947
2026-06-30,EQ_ignored_all_signals,2.34251365507,20,3,19,0.0159785414028
2026-07-01,EQ_ignored_all_signals,2.33120185681,20,1,21,-0.0048289145457
2026-07-02,EQ_ignored_all_signals,2.26637016164,20,0,24,-0.027810416752
2026-07-06,EQ_ignored_all_signals,2.26946704699,16,0,0,0.001366451696
2025-01-02,EQ_allow_only,0.999570528788,3,3,0,0
2025-01-03,EQ_allow_only,1.0067196758,13,10,0,0.00715221867932
2025-01-06,EQ_allow_only,1.01367786053,20,8,12,0.00691174008428
2025-01-07,EQ_allow_only,1.00408083296,20,0,22,-0.00946753198723
2025-01-08,EQ_allow_only,1.01325356434,20,2,13,0.00913545112253
2025-01-10,EQ_allow_only,1.00402136399,20,4,16,-0.00911144127097
2025-01-13,EQ_allow_only,1.00092117591,20,2,7,-0.00308777103451
2025-01-14,EQ_allow_only,1.02862743434,20,1,3,0.0276807595824
2025-01-15,EQ_allow_only,1.04383671656,20,0,12,0.0147859970611
2025-01-16,EQ_allow_only,1.03477378987,20,1,21,-0.00868232218838
2025-01-17,EQ_allow_only,1.04114766528,20,2,12,0.00615967998478
2025-01-21,EQ_allow_only,1.07277307127,20,0,16,0.0303755240934
2025-01-22,EQ_allow_only,1.06751242443,20,0,14,-0.0049037834546
2025-01-23,EQ_allow_only,1.06026709321,20,2,10,-0.00678711652773
2025-01-24,EQ_allow_only,1.06761750142,20,2,7,0.0069326005328
2025-01-27,EQ_allow_only,1.04382737472,20,0,9,-0.0222833802081
2025-01-28,EQ_allow_only,1.05332776127,20,1,4,0.0091014920449
2025-01-29,EQ_allow_only,1.04989173442,20,3,4,-0.00326206806432
2025-01-30,EQ_allow_only,1.06172050247,20,2,4,0.0112666550878
2025-01-31,EQ_allow_only,1.0660358578,20,2,8,0.00406449278913
2025-02-03,EQ_allow_only,1.04165151547,20,1,11,-0.0228738481438
2025-02-04,EQ_allow_only,1.08265777632,19,3,0,0.0393665830074
2025-02-05,EQ_allow_only,1.08987539585,20,1,7,0.00666657524237
2025-02-06,EQ_allow_only,1.08464385976,20,2,10,-0.00480012312145
2025-02-07,EQ_allow_only,1.07369533681,20,0,12,-0.0100941178498
2025-02-10,EQ_allow_only,1.09468708027,20,2,3,0.0195509310148
2025-02-11,EQ_allow_only,1.08228016649,20,2,8,-0.0113337537337
2025-02-12,EQ_allow_only,1.08906025922,20,1,7,0.00626463732835
2025-02-13,EQ_allow_only,1.10726865661,20,4,4,0.0167193662919
2025-02-14,EQ_allow_only,1.1171958433,20,2,16,0.00896547250278
2025-02-18,EQ_allow_only,1.14652719435,20,0,14,0.0262544398328
2025-02-19,EQ_allow_only,1.1389501098,20,0,22,-0.00660872641684
2025-02-20,EQ_allow_only,1.11103478809,20,1,13,-0.0245096966653
2025-02-21,EQ_allow_only,1.07422756322,20,4,2,-0.0331287780227
2025-02-24,EQ_allow_only,1.06833292304,20,1,1,-0.00548732910787
2025-02-25,EQ_allow_only,1.04824726152,18,0,0,-0.0188009384391
2025-02-26,EQ_allow_only,1.05334740826,17,4,0,0.00486540430544
2025-02-27,EQ_allow_only,1.03435183446,18,3,0,-0.0180335316271
2025-02-28,EQ_allow_only,1.0437580369,20,3,1,0.00909381326821
2025-03-03,EQ_allow_only,1.02521870352,20,1,5,-0.0177620988044
2025-03-04,EQ_allow_only,1.02911340955,18,1,0,0.00379890263004
2025-03-05,EQ_allow_only,1.05070795431,20,2,1,0.0209836394689
2025-03-06,EQ_allow_only,1.03218343971,20,4,3,-0.0176305076237
2025-03-07,EQ_allow_only,1.04725360175,20,0,5,0.0146002749693
2025-03-10,EQ_allow_only,1.01956718359,20,3,12,-0.0264371668079
2025-03-11,EQ_allow_only,1.01975717595,20,2,2,0.000186346097688
2025-03-12,EQ_allow_only,1.02619917223,20,0,17,0.00631718651203
2025-03-13,EQ_allow_only,1.02015835098,20,3,21,-0.00588659727185
2025-03-14,EQ_allow_only,1.04157439657,20,1,14,0.0209928640685
2025-03-17,EQ_allow_only,1.06469949984,20,0,47,0.0222020657749
2025-03-18,EQ_allow_only,1.05908218105,20,1,35,-0.00527596639732
2025-03-19,EQ_allow_only,1.06788625887,20,2,10,0.00831293167962
2025-03-20,EQ_allow_only,1.06248813102,20,1,39,-0.00505496517059
2025-03-21,EQ_allow_only,1.05347817358,20,1,12,-0.00848005467716
2025-03-24,EQ_allow_only,1.05587303963,20,1,10,0.0022732944194
2025-03-25,EQ_allow_only,1.04865254663,20,0,11,-0.00683841023471
2025-03-26,EQ_allow_only,1.02970732625,20,4,3,-0.0180662512462
2025-03-27,EQ_allow_only,1.02429935998,20,1,1,-0.00525194502389
2025-03-28,EQ_allow_only,1.00005347258,20,0,2,-0.0236707044355
2025-03-31,EQ_allow_only,0.999754924722,18,1,0,-0.000298531893265
2025-04-01,EQ_allow_only,0.995263065494,20,2,0,-0.00449296034162
2025-04-02,EQ_allow_only,1.00744865448,20,1,0,0.0122435860527
2025-04-03,EQ_allow_only,0.933017959159,20,2,7,-0.0738803858556
2025-04-04,EQ_allow_only,0.863411832018,18,2,0,-0.0746032018546
2025-04-07,EQ_allow_only,0.861054024737,12,1,0,-0.0027308026061
2025-04-08,EQ_allow_only,0.852534071864,13,2,0,-0.00989479478399
2025-04-09,EQ_allow_only,0.911007224102,14,1,0,0.0685874666686
2025-04-10,EQ_allow_only,0.892002834228,20,9,52,-0.0208608552938
2025-04-11,EQ_allow_only,0.917349758196,20,1,9,0.0284157437571
2025-04-14,EQ_allow_only,0.927211743886,20,0,58,0.0107505186564
2025-04-15,EQ_allow_only,0.924246710891,20,1,45,-0.00319779491031
2025-04-16,EQ_allow_only,0.921535212007,20,0,38,-0.00293373928418
2025-04-17,EQ_allow_only,0.920452723977,20,2,19,-0.00117465726347
2025-04-21,EQ_allow_only,0.899428646358,20,2,27,-0.0228410184147
2025-04-22,EQ_allow_only,0.923344470823,20,3,2,0.0265900186321
2025-04-23,EQ_allow_only,0.938262431498,20,0,40,0.0161564412268
2025-04-24,EQ_allow_only,0.964294130641,20,2,50,0.0277445821857
2025-04-25,EQ_allow_only,0.969984831356,20,2,52,0.00590141590063
2025-04-28,EQ_allow_only,0.973368363743,20,0,42,0.00348823226718
2025-04-29,EQ_allow_only,0.973260703346,20,1,43,-0.000110606016521
2025-04-30,EQ_allow_only,0.968188908516,20,3,36,-0.00521113696758
2025-05-01,EQ_allow_only,0.97671801527,20,0,26,0.00880934152291
2025-05-02,EQ_allow_only,0.990532219949,20,1,27,0.0141434932743
2025-05-05,EQ_allow_only,0.986745805539,20,0,39,-0.00382260600306
2025-05-06,EQ_allow_only,0.98538792869,20,2,27,-0.00137611616019
2025-05-07,EQ_allow_only,0.986790053906,20,0,31,0.00142291697988
2025-05-08,EQ_allow_only,1.02995599927,20,3,23,0.0437437985896
2025-05-09,EQ_allow_only,1.03132938792,20,5,36,0.00133344399434
2025-05-12,EQ_allow_only,1.07901169322,20,0,33,0.0462338277748
2025-05-13,EQ_allow_only,1.11290163972,20,2,30,0.0314083218159
2025-05-14,EQ_allow_only,1.10405321042,20,1,14,-0.00795077389202
2025-05-15,EQ_allow_only,1.09054101614,20,2,9,-0.0122387165337
2025-05-16,EQ_allow_only,1.12560505156,20,1,8,0.032152880916
2025-05-19,EQ_allow_only,1.1181110106,20,2,10,-0.00665778902683
2025-05-20,EQ_allow_only,1.10904586856,20,6,6,-0.00810755099762
2025-05-21,EQ_allow_only,1.10312809056,20,1,12,-0.00533591817477
2025-05-22,EQ_allow_only,1.11375693764,18,2,0,0.00963518849455
2025-05-23,EQ_allow_only,1.11825405459,20,2,7,0.00403779029115
2025-05-27,EQ_allow_only,1.14592642903,20,0,10,0.0247460532961
2025-05-28,EQ_allow_only,1.14071318257,20,1,24,-0.00454937273811
2025-05-29,EQ_allow_only,1.12919306352,20,1,12,-0.0100990496333
2025-05-30,EQ_allow_only,1.12889548901,20,3,17,-0.000263528459484
2025-06-02,EQ_allow_only,1.15554122918,20,3,9,0.0236033719921
2025-06-03,EQ_allow_only,1.17577793152,20,2,17,0.0175127479903
2025-06-04,EQ_allow_only,1.17397171615,20,2,30,-0.00153618750814
2025-06-05,EQ_allow_only,1.17161269692,20,2,24,-0.00200943446175
2025-06-06,EQ_allow_only,1.1809199433,20,2,16,0.007943961688
2025-06-09,EQ_allow_only,1.19156187086,20,3,21,0.0090115571522
2025-06-10,EQ_allow_only,1.18199036185,20,1,21,-0.00803274193895
2025-06-11,EQ_allow_only,1.17819466419,20,1,18,-0.00321127632296
2025-06-12,EQ_allow_only,1.17296203103,20,3,14,-0.00444122971781
2025-06-13,EQ_allow_only,1.16228990598,20,1,13,-0.00909844033063
2025-06-16,EQ_allow_only,1.17965182582,20,3,4,0.0149376844384
2025-06-17,EQ_allow_only,1.184854895,20,0,20,0.00441068208892
2025-06-18,EQ_allow_only,1.19407623723,20,3,8,0.00778267639983
2025-06-20,EQ_allow_only,1.18614547936,20,0,20,-0.00664175169019
2025-06-23,EQ_allow_only,1.19203394313,20,1,21,0.00496436893235
2025-06-24,EQ_allow_only,1.21366816295,20,2,19,0.018148996464
2025-06-25,EQ_allow_only,1.22110360147,20,1,29,0.00612641803574
2025-06-26,EQ_allow_only,1.24594103595,20,2,15,0.0203401533243
2025-06-27,EQ_allow_only,1.2460437517,20,2,18,8.24402974438e-05
2025-06-30,EQ_allow_only,1.24806744619,20,2,20,0.00162409585216
2025-07-01,EQ_allow_only,1.24049116549,20,3,14,-0.00607040967763
2025-07-02,EQ_allow_only,1.26059683053,20,3,8,0.0162078260592
2025-07-03,EQ_allow_only,1.28196559323,20,2,18,0.0169513060682
2025-07-07,EQ_allow_only,1.25837603149,20,2,28,-0.0184010880371
2025-07-08,EQ_allow_only,1.2425023328,20,2,14,-0.0126144318429
2025-07-09,EQ_allow_only,1.26131880538,20,3,13,0.0151440138785
2025-07-10,EQ_allow_only,1.2628895127,20,3,9,0.00124528970804
2025-07-11,EQ_allow_only,1.25813025378,20,0,14,-0.00376854734665
2025-07-14,EQ_allow_only,1.25844394543,20,3,7,0.000249331618934
2025-07-15,EQ_allow_only,1.2575637487,20,0,11,-0.000699432613089
2025-07-16,EQ_allow_only,1.2520529854,20,3,5,-0.00438209459114
2025-07-17,EQ_allow_only,1.27417209631,20,2,12,0.0176662738507
2025-07-18,EQ_allow_only,1.27186828534,20,1,12,-0.00180808462183
2025-07-21,EQ_allow_only,1.27706290294,20,0,10,0.00408424179096
2025-07-22,EQ_allow_only,1.27750640424,20,0,15,0.000347282265434
2025-07-23,EQ_allow_only,1.29605192909,20,1,13,0.0145169721205
2025-07-24,EQ_allow_only,1.29029572623,20,1,17,-0.00444133660023
2025-07-25,EQ_allow_only,1.29389890111,20,2,10,0.0027925186563
2025-07-28,EQ_allow_only,1.29234526778,20,0,16,-0.00120073781009
2025-07-29,EQ_allow_only,1.2939270052,20,1,12,0.00122392789576
2025-07-30,EQ_allow_only,1.27680516551,20,4,4,-0.0132324618203
2025-07-31,EQ_allow_only,1.25552347472,20,2,7,-0.0166679234766
2025-08-01,EQ_allow_only,1.23246269044,20,3,7,-0.0183674656375
2025-08-04,EQ_allow_only,1.24716380245,12,0,0,0.0119282410125
2025-08-05,EQ_allow_only,1.28352840628,20,8,6,0.0291578409859
2025-08-06,EQ_allow_only,1.27458040305,20,4,6,-0.00697141036612
2025-08-07,EQ_allow_only,1.3004808827,20,3,12,0.0203207891696
2025-08-08,EQ_allow_only,1.30654557882,20,0,12,0.00466342581724
2025-08-11,EQ_allow_only,1.29549900458,20,0,14,-0.0084547944009
2025-08-12,EQ_allow_only,1.33001172143,20,2,3,0.0266404811821
2025-08-13,EQ_allow_only,1.34776808732,20,2,14,0.013350533386
2025-08-14,EQ_allow_only,1.34675220651,20,2,19,-0.000753750455277
2025-08-15,EQ_allow_only,1.34271656002,20,2,7,-0.00299657685475
2025-08-18,EQ_allow_only,1.34639668024,20,0,9,0.00274080199367
2025-08-19,EQ_allow_only,1.31150957581,20,1,6,-0.0259114605234
2025-08-20,EQ_allow_only,1.31264566939,19,0,0,0.000866248787113
2025-08-21,EQ_allow_only,1.316179501,17,3,0,0.00269214434111
2025-08-22,EQ_allow_only,1.37494346433,20,3,0,0.0446473777147
2025-08-25,EQ_allow_only,1.36915989534,20,1,20,-0.00420640494531
2025-08-26,EQ_allow_only,1.38179610171,20,1,17,0.00922916776195
2025-08-27,EQ_allow_only,1.39166979492,20,1,16,0.00714555005575
2025-08-28,EQ_allow_only,1.43820768347,20,0,16,0.0334403237911
2025-08-29,EQ_allow_only,1.42066776063,20,1,19,-0.0121956814991
2025-09-02,EQ_allow_only,1.4213164998,20,3,4,0.00045664383186
2025-09-03,EQ_allow_only,1.43136281809,20,1,6,0.00706831890736
2025-09-04,EQ_allow_only,1.44828643282,20,0,6,0.0118234276539
2025-09-05,EQ_allow_only,1.47567983976,20,2,16,0.0189143572161
2025-09-08,EQ_allow_only,1.44915992472,20,2,12,-0.0179713202823
2025-09-09,EQ_allow_only,1.45563581697,20,0,16,0.0044687215903
2025-09-10,EQ_allow_only,1.50185351784,20,2,16,0.0317508681348
2025-09-11,EQ_allow_only,1.5317349473,20,1,17,0.0198963674532
2025-09-12,EQ_allow_only,1.53517868868,20,1,24,0.00224826194269
2025-09-15,EQ_allow_only,1.56254118986,20,0,18,0.0178236588178
2025-09-16,EQ_allow_only,1.55915399177,20,2,14,-0.00216774962834
2025-09-17,EQ_allow_only,1.57104760541,20,3,6,0.00762824820363
2025-09-18,EQ_allow_only,1.6091213553,20,3,7,0.0242346252013
2025-09-19,EQ_allow_only,1.6214858068,20,2,21,0.00768397700756
2025-09-22,EQ_allow_only,1.65220720556,20,0,19,0.0189464493814
2025-09-23,EQ_allow_only,1.66647295359,20,0,19,0.00863435771383
2025-09-24,EQ_allow_only,1.63807216121,20,2,7,-0.0170424562369
2025-09-25,EQ_allow_only,1.61894261102,20,3,0,-0.0116780875953
2025-09-26,EQ_allow_only,1.64595547139,20,5,1,0.016685495943
2025-09-29,EQ_allow_only,1.66733632766,20,3,6,0.0129899360207
2025-09-30,EQ_allow_only,1.66452711713,20,2,16,-0.0016848493458
2025-10-01,EQ_allow_only,1.72098063005,20,1,12,0.0339156462703
2025-10-02,EQ_allow_only,1.73054084947,20,5,7,0.00555509995659
2025-10-03,EQ_allow_only,1.72702751925,20,2,9,-0.00203019201786
2025-10-06,EQ_allow_only,1.74652129455,20,1,14,0.0112874723101
2025-10-07,EQ_allow_only,1.74433979916,20,0,17,-0.00124905170028
2025-10-08,EQ_allow_only,1.77757453048,20,2,4,0.0190528997492
2025-10-09,EQ_allow_only,1.75956920716,20,2,14,-0.0101291524012
2025-10-10,EQ_allow_only,1.68274289885,20,3,4,-0.043661998628
2025-10-13,EQ_allow_only,1.7149666847,18,3,0,0.0191495598504
2025-10-14,EQ_allow_only,1.74174198303,20,3,8,0.015612722137
2025-10-15,EQ_allow_only,1.77809282553,20,2,16,0.0208703946166
2025-10-16,EQ_allow_only,1.71732024965,20,1,20,-0.0341785170096
2025-10-17,EQ_allow_only,1.70071463226,20,3,9,-0.00966949373442
2025-10-20,EQ_allow_only,1.73834289038,20,3,4,0.0221249687698
2025-10-21,EQ_allow_only,1.72635531792,20,1,19,-0.0068959769286
2025-10-22,EQ_allow_only,1.66946977857,20,3,15,-0.0329512347508
2025-10-23,EQ_allow_only,1.73813980178,20,1,4,0.0411328339626
2025-10-24,EQ_allow_only,1.78061244627,20,4,13,0.0244356894952
2025-10-27,EQ_allow_only,1.80468582925,20,1,20,0.0135197207164
2025-10-28,EQ_allow_only,1.7914292068,20,4,16,-0.00734566772427
2025-10-29,EQ_allow_only,1.80055978545,20,2,11,0.00509681243034
2025-10-30,EQ_allow_only,1.78296638855,20,2,10,-0.00977107066795
2025-10-31,EQ_allow_only,1.80065812641,20,2,1,0.00992264238738
2025-11-03,EQ_allow_only,1.78815252812,20,1,9,-0.00694501532962
2025-11-04,EQ_allow_only,1.74611298592,20,3,13,-0.0235100426463
2025-11-05,EQ_allow_only,1.73993779982,19,2,0,-0.00353653294825
2025-11-06,EQ_allow_only,1.71167504374,20,5,12,-0.0162435439238
2025-11-07,EQ_allow_only,1.71403319748,20,1,8,0.00137768774881
2025-11-10,EQ_allow_only,1.7254503452,20,2,12,0.00666098400906
2025-11-11,EQ_allow_only,1.70961017421,20,0,17,-0.00918031112116
2025-11-12,EQ_allow_only,1.70574571994,20,0,10,-0.00226043008406
2025-11-13,EQ_allow_only,1.63776078012,20,1,11,-0.0398564328917
2025-11-14,EQ_allow_only,1.64014748426,16,1,0,0.00145729716147
2025-11-17,EQ_allow_only,1.62241682022,19,4,0,-0.0108104083349
2025-11-18,EQ_allow_only,1.61627897948,20,1,0,-0.00378314663842
2025-11-19,EQ_allow_only,1.62587485062,20,0,2,0.00593701412779
2025-11-20,EQ_allow_only,1.57800824098,20,1,4,-0.0294405252797
2025-11-21,EQ_allow_only,1.60016783896,20,3,0,0.0140427644192
2025-11-24,EQ_allow_only,1.64381234999,20,2,9,0.0272749582714
2025-11-25,EQ_allow_only,1.66187925054,20,2,27,0.0109908533949
2025-11-26,EQ_allow_only,1.66478317113,20,1,27,0.00174737159047
2025-11-28,EQ_allow_only,1.67534470723,20,2,21,0.00634409109977
2025-12-01,EQ_allow_only,1.64812341185,20,1,24,-0.0162481758292
2025-12-02,EQ_allow_only,1.66302925277,20,1,15,0.009044129106
2025-12-03,EQ_allow_only,1.68325517774,20,1,16,0.0121620981339
2025-12-04,EQ_allow_only,1.71407031968,20,4,11,0.0183068748859
2025-12-05,EQ_allow_only,1.71316743765,20,4,9,-0.000526747366085
2025-12-08,EQ_allow_only,1.70205784079,20,0,12,-0.00648482840315
2025-12-09,EQ_allow_only,1.68989891206,20,0,13,-0.00714366365509
2025-12-10,EQ_allow_only,1.70625259395,20,1,13,0.0096773136975
2025-12-11,EQ_allow_only,1.73072275508,20,2,21,0.0143414645778
2025-12-12,EQ_allow_only,1.69419526172,20,2,19,-0.0211053406744
2025-12-15,EQ_allow_only,1.69396858488,20,1,10,-0.000133796177015
2025-12-16,EQ_allow_only,1.68366964967,20,0,7,-0.00607976753308
2025-12-17,EQ_allow_only,1.65483886514,20,1,4,-0.017123777542
2025-12-18,EQ_allow_only,1.66581941528,20,2,3,0.00663541954235
2025-12-19,EQ_allow_only,1.69694934812,20,0,8,0.0186874594915
2025-12-22,EQ_allow_only,1.7174078264,20,4,25,0.0120560335516
2025-12-23,EQ_allow_only,1.71442176711,20,3,23,-0.00173870134189
2025-12-24,EQ_allow_only,1.7251757271,20,1,17,0.00627264550499
2025-12-26,EQ_allow_only,1.72421335946,20,0,15,-0.000557837458936
2025-12-29,EQ_allow_only,1.70800696988,20,1,12,-0.00939929475077
2025-12-30,EQ_allow_only,1.70144029135,20,4,0,-0.00384464387117
2025-12-31,EQ_allow_only,1.67349536573,20,2,3,-0.0164242763969
2026-01-02,EQ_allow_only,1.73015826737,20,1,1,0.0338590131764
2026-01-05,EQ_allow_only,1.7117628541,20,1,18,-0.0106322141812
2026-01-06,EQ_allow_only,1.72263768457,20,5,15,0.00635300061322
2026-01-07,EQ_allow_only,1.71776940205,20,2,22,-0.00282606293851
2026-01-08,EQ_allow_only,1.6632296777,20,1,19,-0.0317503177559
2026-01-09,EQ_allow_only,1.69614841741,20,3,13,0.0197920588789
2026-01-12,EQ_allow_only,1.66085553422,20,0,20,-0.0208076621313
2026-01-13,EQ_allow_only,1.65262862465,20,9,12,-0.00495341671715
2026-01-14,EQ_allow_only,1.65338461766,20,0,15,0.000457448816907
2026-01-15,EQ_allow_only,1.68101350268,20,2,18,0.0167105008277
2026-01-16,EQ_allow_only,1.67465868111,20,0,21,-0.00378035129256
2026-01-20,EQ_allow_only,1.65940952091,20,1,21,-0.00910583175958
2026-01-21,EQ_allow_only,1.68775390704,20,3,4,0.0170810072917
2026-01-22,EQ_allow_only,1.70415586957,20,1,18,0.00971821926386
2026-01-23,EQ_allow_only,1.69720783592,20,0,19,-0.00407711158813
2026-01-26,EQ_allow_only,1.70990157101,20,0,17,0.00747918717932
2026-01-27,EQ_allow_only,1.70149147417,20,3,7,-0.00491846839632
2026-01-28,EQ_allow_only,1.69587641225,20,8,11,-0.00330008231709
2026-01-29,EQ_allow_only,1.65251920003,20,2,12,-0.0255662570149
2026-01-30,EQ_allow_only,1.62975867683,20,2,13,-0.0137732276849
2026-02-02,EQ_allow_only,1.6769496427,20,4,6,0.0289557997384
2026-02-03,EQ_allow_only,1.71935489721,20,1,10,0.0252871364962
2026-02-04,EQ_allow_only,1.6492795666,20,0,20,-0.0407567575027
2026-02-05,EQ_allow_only,1.63642100499,20,3,13,-0.00779647178923
2026-02-06,EQ_allow_only,1.72387749937,20,5,4,0.05344376179
2026-02-09,EQ_allow_only,1.77710484716,20,3,24,0.0308765256281
2026-02-10,EQ_allow_only,1.78069124636,20,1,29,0.00201811345394
2026-02-11,EQ_allow_only,1.78684960998,20,2,19,0.00345841180224
2026-02-12,EQ_allow_only,1.75418907111,20,0,19,-0.0182782807763
2026-02-13,EQ_allow_only,1.75218706351,20,1,5,-0.00114127241108
2026-02-17,EQ_allow_only,1.74832968476,20,2,12,-0.00220146515095
2026-02-18,EQ_allow_only,1.76391256912,20,4,7,0.00891301251754
2026-02-19,EQ_allow_only,1.77867026494,20,1,10,0.00836645538945
2026-02-20,EQ_allow_only,1.79748373592,20,1,19,0.0105772673823
2026-02-23,EQ_allow_only,1.77293977271,20,1,12,-0.0136546232494
2026-02-24,EQ_allow_only,1.79364425802,20,2,6,0.0116780533859
2026-02-25,EQ_allow_only,1.80271730387,20,3,16,0.00505844222433
2026-02-26,EQ_allow_only,1.78194940696,20,5,16,-0.0115203292647
2026-02-27,EQ_allow_only,1.75991351666,20,3,11,-0.0123661705614
2026-03-02,EQ_allow_only,1.77883925722,20,1,4,0.0107537901045
2026-03-03,EQ_allow_only,1.73445783152,20,2,13,-0.0249496549618
2026-03-04,EQ_allow_only,1.75169448248,20,1,8,0.00993777458273
2026-03-05,EQ_allow_only,1.6449737416,20,1,14,-0.0609242889933
2026-03-06,EQ_allow_only,1.58721026228,20,5,2,-0.0351151376178
2026-03-09,EQ_allow_only,1.63118149941,20,1,5,0.0277034733029
2026-03-10,EQ_allow_only,1.6583445943,20,6,7,0.0166524049609
2026-03-11,EQ_allow_only,1.65988039407,20,1,16,0.000926104123659
2026-03-12,EQ_allow_only,1.61823272851,20,2,20,-0.0250907629926
2026-03-13,EQ_allow_only,1.58893851223,20,1,5,-0.0181025978266
2026-03-16,EQ_allow_only,1.62842866814,20,1,3,0.024853168074
2026-03-17,EQ_allow_only,1.64759438001,20,1,8,0.0117694512783
2026-03-18,EQ_allow_only,1.64874918303,20,1,21,0.000700902504032
2026-03-19,EQ_allow_only,1.63432733581,20,2,7,-0.0087471444226
2026-03-20,EQ_allow_only,1.56983625435,20,3,11,-0.039460321109
2026-03-23,EQ_allow_only,1.59234890916,20,2,1,0.0143407662768
2026-03-24,EQ_allow_only,1.6340603632,20,4,15,0.0261949211014
2026-03-25,EQ_allow_only,1.67745409196,20,1,24,0.0265557685202
2026-03-26,EQ_allow_only,1.59063160157,20,2,28,-0.0517584897296
2026-03-27,EQ_allow_only,1.5692239736,20,4,6,-0.0134585707606
2026-03-30,EQ_allow_only,1.51271926249,20,1,7,-0.0360080600769
2026-03-31,EQ_allow_only,1.56629626933,20,2,5,0.035417680052
2026-04-01,EQ_allow_only,1.58301600822,20,0,38,0.0106746975106
2026-04-02,EQ_allow_only,1.59915034713,20,1,29,0.010192151453
2026-04-06,EQ_allow_only,1.60891066659,20,1,29,0.00610344079053
2026-04-07,EQ_allow_only,1.61673212706,20,3,22,0.00486133918578
2026-04-08,EQ_allow_only,1.68475549014,20,1,22,0.0420746034175
2026-04-09,EQ_allow_only,1.70838260552,20,0,29,0.0140240619586
2026-04-10,EQ_allow_only,1.70537056527,20,1,19,-0.00176309465659
2026-04-13,EQ_allow_only,1.72549475209,20,1,13,0.011800477402
2026-04-14,EQ_allow_only,1.74081476552,20,0,21,0.00887862070213
2026-04-15,EQ_allow_only,1.76001500035,20,1,19,0.0110294531135
2026-04-16,EQ_allow_only,1.75362511851,20,2,22,-0.00363058373789
2026-04-17,EQ_allow_only,1.76280737858,20,2,16,0.00523615906563
2026-04-20,EQ_allow_only,1.77555845614,20,2,15,0.0072333924408
2026-04-21,EQ_allow_only,1.76155830968,20,2,17,-0.00788492567691
2026-04-22,EQ_allow_only,1.75116487657,20,3,21,-0.00590013572475
2026-04-23,EQ_allow_only,1.74289244065,20,2,18,-0.00472396175965
2026-04-24,EQ_allow_only,1.74238979439,20,3,5,-0.000288397753837
2026-04-27,EQ_allow_only,1.73448415071,20,2,13,-0.00453724172521
